;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;DSP;BRAM;Flip_Flop;Area;min_Slack;Max_Freq;Time;Energy
6026;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;29;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.2096476097199957;66.28942829159988
6027;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;51;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.12730480055999974;3.8191440167999926
6028;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;57;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.1775694051799976;35.32708215539993
6029;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;88;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.35463480155999927;10.63904404679998
6030;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;23;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.968677808659996;59.06033425979989
6031;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;45;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.7274560031999985;21.823680095999958
6032;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;66;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.2685014055799975;38.055042167399925
6033;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;36;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.4592066020199991;13.776198060599974
6034;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;56;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.5594838068599968;46.78451420579991
6035;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;26;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.0457180045999979;31.37154013799994
6036;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;43;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.7006804118799947;81.02041235639985
6037;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;52;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.6049498070599968;48.14849421179991
6038;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;98;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.013891804459998;30.41675413379994
6039;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;61;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.9229598040599981;27.688794121799948
6040;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;44;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.500378006599997;45.011340197999914
6041;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;68;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.12730480055999974;3.8191440167999926
6042;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;41;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.954786004199998;28.643580125999943
6043;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;85;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.9320530040999981;27.961590122999947
6044;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;79;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.8777458082599963;56.33237424779989
6045;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;71;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.5774182025399989;17.322546076199966
6046;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;63;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.5728716025199988;17.186148075599966
6047;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;20;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.509723211039995;75.29169633119986
6048;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;74;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.08183880035999984;2.4551640107999955
6049;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;72;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.986864208739996;59.60592626219989
6050;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;86;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.44102020193999913;13.230606058199974
6051;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;75;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.8050002079399963;54.15000623819989
6052;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;55;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.6413226072199967;49.239678216599906
6053;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;14;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.3409950014999993;10.22985004499998
6054;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;47;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.7365492032399985;22.096476097199957
6055;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;91;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.6779474117799946;80.33842235339985
6056;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;64;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.018690408879996;60.56071226639988
6057;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;11;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.7461464120799945;82.38439236239984
6058;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;49;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.6915872118399946;80.74761635519984
6059;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;62;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.20459700089999958;6.137910026999988
6060;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;80;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.7820152034399984;23.460456103199956
6061;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;39;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.8593074037799983;25.77922211339995
6062;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;90;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.7552396121199942;82.65718836359984
6063;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;53;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.3500882015399993;10.50264604619998
6064;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;94;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.8002016035199984;24.00604810559995
6065;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;7;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.6547104028799987;19.641312086399964
6066;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;31;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.486738206539997;44.60214619619991
6067;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;93;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.0957306048199977;32.87191814459994
6068;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;38;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.2003024052799975;36.00907215839993
6069;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;58;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.514017806659997;45.42053419979991
6070;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;78;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.1732748095599956;65.19824428679988
6071;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;50;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.6274308027599987;18.822924082799965
6072;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;3;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.35463480155999927;10.63904404679998
6073;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;13;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.973224408679996;59.196732260399884
6074;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;83;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.5865114025799988;17.595342077399966
6075;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;1;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.168728209539996;65.06184628619988
6076;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;21;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.909824012799994;87.29472038399983
6077;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;32;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.3867130060999973;41.60139018299992
6078;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;22;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.7231614075799966;51.6948422273999
6079;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;9;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.964131208639996;58.923936259199884
6080;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;6;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.08183880035999984;2.4551640107999955
6081;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;76;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.2230354053799974;36.69106216139993
6082;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;18;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.2591562011399995;7.774686034199985
6083;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;16;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.518564406679997;45.55693220039991
6084;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;40;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.3455416015199993;10.36624804559998
6085;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;2;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.6640556073199966;49.9216682195999
6086;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;60;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.495579402179999;14.86738206539997
6087;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;99;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.6779474117799946;80.33842235339985
6088;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;48;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.1096224092799956;63.28867227839988
6089;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;69;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.2003024052799975;36.00907215839993
6090;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;46;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.5683250024999988;17.049750074999967
6091;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;24;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.7004284074799965;51.0128522243999
6092;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;95;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.8504662081399963;55.51398624419989
6093;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;42;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.6913352074399965;50.7400562231999
6094;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;37;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.6504158072599966;49.512474217799905
6095;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;10;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;1.4094460061999972;42.28338018599992
6096;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;67;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.4455668019599991;13.367004058799974
6097;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;35;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.4364736019199991;13.094208057599975
6098;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;30;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;0.2955290012999994;8.865870038999983
6099;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;4;0.0;8.0;362.0;3177.0;6.106226635438361e-16;219.94457299984836;2.2960330100999955;68.88099030299986
6100;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;27;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6101;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;84;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6102;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;65;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6103;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;96;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6104;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;28;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6105;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;54;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6106;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;15;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6107;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;87;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6108;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;59;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6109;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;5;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6110;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;92;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6111;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;0;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6112;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;77;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6113;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;17;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6114;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;12;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6115;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;33;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6116;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;25;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6117;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;19;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6118;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;97;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6119;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;81;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6120;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;8;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6121;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;73;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6122;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;89;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6123;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;82;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6124;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;34;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6125;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;70;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6126;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;29;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6127;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;51;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6128;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;57;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6129;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;88;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6130;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;23;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6131;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;45;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6132;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;66;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6133;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;36;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6134;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;56;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6135;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;26;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6136;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;43;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6137;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;52;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6138;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;98;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6139;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;61;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6140;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;44;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6141;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;68;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6142;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;41;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6143;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;85;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6144;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;79;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6145;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;71;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6146;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;63;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6147;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;20;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6148;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;74;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6149;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;72;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6150;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;86;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6151;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;75;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6152;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;55;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6153;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;14;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6154;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;47;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6155;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;91;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6156;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;64;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6157;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;11;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6158;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;49;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6159;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;62;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6160;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;80;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6161;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;39;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6162;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;90;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6163;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;53;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6164;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;94;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6165;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;7;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6166;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;31;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6167;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;93;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6168;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;38;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6169;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;58;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6170;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;78;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6171;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;50;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6172;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;3;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
6173;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;13;0.0;8.0;0.0;0.0;4.670999999;3039.5136685729085;0.0003290000009999998;0.009870000029999994
