;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS
6070;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;78;0.5840866666666666;35.95;37;35;62986.6;284;0.03;1752.26;3499.26;208;76;72;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;688;;478.0;0.6947674418604651
6071;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;50;0.4823066666666667;47.17;23;35;68256.94;247;0.02;1446.92;3792.05;185;62;58;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;204;;138.0;0.6764705882352942
6072;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;3;0.4663633333333333;51.62;20;35;72227.97;242;0.02;1399.09;4012.67;183;59;55;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;113;;78.0;0.6902654867256637
6073;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;13;0.5641433333333333;41.77;31;35;70699.91;280;0.02;1692.43;3927.77;206;74;66;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;624;;434.0;0.6955128205128205
6074;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;83;0.48413000000000006;49.32;22;35;71629.22;249;0.02;1452.39;3979.4;187;62;57;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;192;;129.0;0.671875
6075;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;1;0.5823466666666667;39.12;34;35;68340.02;286;0.03;1747.04;3796.67;210;76;69;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;684;;477.0;0.6973684210526315
6076;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;21;0.6108233333333334;38.31;37;35;70203.32;297;0.03;1832.47;3900.18;216;81;72;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;916;;640.0;0.6986899563318777
6077;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;32;0.5420133333333333;40.83;30;35;66396.61;270;0.02;1626.04;3688.7;200;70;65;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;436;;305.0;0.6995412844036697
6078;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;22;0.548;43.45;29;35;71428.97;274;0.02;1644.0;3968.28;202;72;64;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;548;;379.0;0.6916058394160584
6079;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;9;0.5661566666666666;41.77;31;35;70952.41;281;0.02;1698.47;3941.8;207;74;66;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;624;;432.0;0.6923076923076923
6080;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;6;0.4348866666666667;60.16;16;35;78483.32;230;0.02;1304.66;4360.18;175;55;51;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;27;;18.0;0.6666666666666666
6081;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;76;0.5259533333333333;44.07;27;35;69542.81;265;0.02;1577.86;3863.49;197;68;62;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;388;;269.0;0.6932989690721649
6082;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;18;0.4582333333333333;56.39;18;35;77517.86;240;0.02;1374.7;4306.55;182;58;53;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;84;;57.0;0.6785714285714286
6083;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;16;0.55004;40.08;31;35;66137.86;273;0.02;1650.12;3674.33;202;71;66;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;476;;334.0;0.7016806722689075
6084;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;40;0.46039;54.34;19;35;75055.85;240;0.02;1381.17;4169.77;181;59;54;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;113;;76.0;0.672566371681416
6085;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;2;0.55193;38.18;33;35;63221.07;272;0.03;1655.79;3512.28;200;72;68;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;528;;366.0;0.6931818181818182
6086;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;60;0.47426666666666667;50.83;21;35;72325.77;245;0.02;1422.8;4018.1;184;61;56;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;159;;109.0;0.6855345911949685
6087;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;99;0.59454;39.5;35;35;70453.04;291;0.03;1783.62;3914.06;212;79;70;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;840;;589.0;0.7011904761904761
6088;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;48;0.5742166666666667;42.9;31;35;73907.34;285;0.02;1722.65;4105.96;209;76;66;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;664;;464.0;0.6987951807228916
6089;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;69;0.524;41.03;29;35;64506.21;262;0.02;1572.0;3583.68;194;68;64;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;376;;264.0;0.7021276595744681
6090;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;46;0.4782966666666667;49.32;22;35;70766.21;246;0.02;1434.89;3931.46;184;62;57;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;184;;125.0;0.6793478260869565
6091;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;24;0.5499933333333333;39.38;32;35;64967.82;272;0.03;1649.98;3609.32;200;72;67;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;544;;374.0;0.6875
6092;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;95;0.5600466666666667;38.71;33;35;65041.77;276;0.03;1680.14;3613.43;203;73;68;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;584;;407.0;0.696917808219178
6093;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;42;0.5661666666666667;39.92;32;35;67807.5;280;0.03;1698.5;3767.08;207;73;67;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;540;;372.0;0.6888888888888889
6094;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;37;0.5439266666666667;39.38;32;35;64251.26;269;0.03;1631.78;3569.51;197;72;67;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;524;;363.0;0.6927480916030534
6095;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;10;0.52997;40.25;30;35;63993.68;264;0.02;1589.91;3555.2;195;69;65;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;444;;310.0;0.6981981981981982
6096;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;67;0.4665233333333333;50.0;21;35;69978.63;241;0.02;1399.57;3887.7;181;60;56;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;146;;98.0;0.6712328767123288
6097;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;35;0.47233;50.0;21;35;70849.73;244;0.02;1416.99;3936.1;184;60;56;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;138;;96.0;0.6956521739130435
6098;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;30;0.45847333333333334;53.42;19;35;73476.28;239;0.02;1375.42;4082.02;181;58;54;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;100;;65.0;0.65
6099;Bambu;xc7vx690t-3ffg1930-Virtex-7;shell_sort;int8_t;4;0.57628;40.3;33;35;69677.47;284;0.02;1728.84;3870.97;208;76;68;37;5;1;5;4;0;15;2;2;1;5;7;2;2;100.0;0;0;1;3;1;1;732;;505.0;0.6898907103825137
6100;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;27;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6101;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;84;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6102;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;65;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6103;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;96;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6104;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;28;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6105;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;54;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6106;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;15;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6107;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;87;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6108;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;59;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6109;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;5;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6110;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;92;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6111;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;0;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6112;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;77;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;2;66.7;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6113;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;17;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6114;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;12;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6115;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;33;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6116;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;25;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6117;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;19;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6118;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;97;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6119;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;81;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6120;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;8;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6121;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;73;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6122;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;89;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;2;66.7;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6123;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;82;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6124;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;34;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6125;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;70;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;2;66.7;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6126;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;29;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6127;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;51;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;2;66.7;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6128;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;57;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6129;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;88;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6130;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;23;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6131;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;45;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6132;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;66;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6133;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;36;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6134;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;56;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6135;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;26;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6136;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;43;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;2;66.7;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6137;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;52;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;2;66.7;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6138;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;98;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6139;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;61;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6140;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;44;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6141;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;68;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;2;66.7;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6142;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;41;0.43794666666666665;44.78;18;31;58830.93;234;0.02;1313.84;3268.38;182;52;49;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6143;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;85;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6144;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;79;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6145;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;71;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;2;66.7;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6146;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;63;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6147;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;20;0.43794666666666665;44.78;18;31;58830.93;234;0.02;1313.84;3268.38;182;52;49;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6148;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;74;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;2;66.7;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6149;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;72;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6150;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;86;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6151;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;75;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6152;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;55;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6153;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;14;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6154;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;47;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6155;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;91;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6156;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;64;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6157;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;11;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6158;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;49;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6159;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;62;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6160;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;80;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6161;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;39;0.43834;42.42;19;31;55784.47;233;0.02;1315.02;3099.14;181;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6162;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;90;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6163;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;53;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
6164;Bambu;xc7vx690t-3ffg1930-Virtex-7;sqrt;int8_t;94;0.44022;42.42;19;31;56023.89;234;0.02;1320.66;3112.44;182;52;50;29;5;1;5;1;2;12;3;3;2;0;8;3;3;100.0;1;3;0;0;0;1;201;;1.0;0.004975124378109453
