,BugsDelivered,ProgramLevel,GlobalVariables,CoverageEstimation,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_3,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
852,1.16793,0.03,6,100,1,3,1,0,0,-3,123,64,-26,-87,76,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
853,1.223946667,0.03,6,100,1,3,1,0,0,40,-103,-119,-22,30,-62,-52,108,-25,-79,12,82,-57,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
854,1.235223333,0.03,6,100,1,3,1,0,0,-101,79,-119,33,108,123,42,78,-73,79,-76,-19,-93,-36,-48,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
855,1.18951,0.03,6,100,1,3,1,0,0,-99,-32,-45,60,-33,75,-82,-26,86,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
856,1.29277,0.03,6,100,1,3,1,0,0,-74,-27,-94,94,-80,76,-121,-126,-52,72,-12,-27,87,38,-71,-91,-27,121,-46,-38,21,0,91,-46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
857,1.154346667,0.03,6,100,1,3,1,0,0,-113,34,-124,16,-103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
858,1.135236667,0.03,6,100,1,3,1,0,0,-115,-78,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
859,1.159146667,0.03,6,100,1,3,1,0,0,0,34,-95,104,-124,66,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
860,1.147976667,0.03,6,100,1,3,1,0,0,56,48,-96,-44,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
861,1.294016667,0.03,6,100,1,3,1,0,0,-20,55,-64,-99,-80,-8,-11,-91,106,-123,56,34,93,101,110,107,-39,108,72,122,53,-70,34,14,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
862,1.140016667,0.03,6,100,1,3,1,0,0,-106,47,-115,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
863,1.274016667,0.03,6,100,1,3,1,0,0,23,-124,-83,44,-107,-112,46,-67,-92,-106,-24,109,95,-24,92,120,-59,-43,4,48,110,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
864,1.299833333,0.03,6,100,1,3,1,0,0,2,-95,-34,27,73,46,71,116,-55,21,-121,0,-75,33,76,-101,20,-108,91,99,38,125,71,13,-59,-51,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
865,1.165526667,0.03,6,100,1,3,1,0,0,-88,-25,-3,62,-94,-93,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
866,1.207146667,0.03,6,100,1,3,1,0,0,-10,18,-53,102,33,-41,-96,44,-93,84,39,18,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
867,1.184686667,0.03,6,100,1,3,1,0,0,49,-115,-117,61,-28,35,94,104,-7,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
868,1.140016667,0.03,6,100,1,3,1,0,0,-66,-55,119,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
869,1.297573333,0.03,6,100,1,3,1,0,0,-73,-104,-20,54,18,-25,17,9,-93,8,-55,103,-121,-9,-53,58,50,75,48,-74,-121,-25,-89,-4,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
870,1.32076,0.03,6,100,1,3,1,0,0,41,70,-29,-50,-3,23,-22,-5,-97,42,79,33,-110,82,-121,-112,-84,-125,-34,109,-57,-70,36,81,71,40,114,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
871,1.234516667,0.03,6,100,1,3,1,0,0,66,-77,-102,122,21,-71,-47,-122,103,16,7,-92,-47,2,-36,7,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
872,1.248066667,0.03,6,100,1,3,1,0,0,-40,95,-63,32,-48,-7,-122,99,75,13,96,-27,-124,17,-31,-121,94,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
873,1.269793333,0.03,6,100,1,3,1,0,0,-88,47,118,-10,15,79,110,57,-24,61,56,-121,-49,92,-81,-124,39,101,28,125,-17,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
874,1.244076667,0.03,6,100,1,3,1,0,0,-96,85,-53,12,27,-103,97,-49,90,86,-89,-23,21,-6,124,13,1,6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
875,1.128066667,0.03,6,100,1,3,1,0,0,91,16,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
876,1.17107,0.03,6,100,1,3,1,0,0,-80,68,94,34,73,-31,86,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
877,1.220066667,0.03,6,100,1,3,1,0,0,-52,-108,-110,-125,73,-105,-4,37,53,-52,53,64,16,111,96,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
878,1.14558,0.03,6,100,1,3,1,0,0,57,-102,47,100,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
879,1.121713333,0.03,6,100,1,3,1,0,0,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
880,1.165526667,0.03,6,100,1,3,1,0,0,110,71,-75,42,69,-110,-17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
881,1.203863333,0.03,6,100,1,3,1,0,0,111,47,-93,-110,124,-14,40,44,17,-56,87,-16,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
882,1.160723333,0.03,6,100,1,3,1,0,0,25,-107,86,-96,-54,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
883,1.23609,0.03,6,100,1,3,1,0,0,-91,-54,86,68,-64,125,-36,-115,-24,10,-18,93,-102,-120,-36,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
884,1.174316667,0.03,6,100,1,3,1,0,0,-31,81,-1,119,115,64,22,-27,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
885,1.207146667,0.03,6,100,1,3,1,0,0,-26,96,-33,-7,-90,80,-85,61,-48,-17,-47,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
886,1.126486667,0.03,6,100,1,3,1,0,0,-103,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
887,1.179946667,0.03,6,100,1,3,1,0,0,104,-54,-126,-4,-126,-86,-76,-117,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
888,1.1671,0.03,6,100,1,3,1,0,0,-3,58,-71,115,-45,54,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
889,1.298926667,0.03,6,100,1,3,1,0,0,25,-92,-65,-64,46,11,-74,-15,-38,47,-93,-102,36,-10,81,12,-69,-49,35,72,23,8,116,-56,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
890,1.246513333,0.03,6,100,1,3,1,0,0,54,-49,84,-111,-109,-34,-43,1,-88,65,-77,-101,-15,107,-69,25,125,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
891,1.17514,0.03,6,100,1,3,1,0,0,-108,48,-18,-103,110,-104,0,-9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
892,1.24717,0.03,6,100,1,3,1,0,0,89,-111,86,84,95,-62,8,-76,-99,119,88,-25,17,97,31,-91,37,41,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
893,1.175886667,0.03,6,100,1,3,1,0,0,7,-116,21,47,-117,2,-12,-42,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
894,1.183116667,0.03,6,100,1,3,1,0,0,-38,-54,-3,13,-46,-107,-27,-124,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
895,1.226376667,0.03,6,100,1,3,1,0,0,118,-109,-89,115,-101,98,-18,-54,-73,98,36,31,-20,93,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
896,1.163126667,0.03,6,100,1,3,1,0,0,-9,26,-72,-101,-41,91,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
897,1.298276667,0.03,6,100,1,3,1,0,0,-104,-106,-88,-30,-73,84,-25,109,55,-115,-65,61,2,-99,-119,120,-59,-125,-1,-60,45,-91,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
898,1.18866,0.03,6,100,1,3,1,0,0,-81,75,45,77,-24,-103,108,55,7,-121,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
899,1.207986667,0.03,6,100,1,3,1,0,0,96,19,50,-14,-99,-6,50,-29,83,-10,-14,-35,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
900,1.422346667,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,2,0,10,2,0,2,2,0,2,0,1,2,2,3,1,0,1,0,0,1,0,1,1,0,0,0,221.9755827
901,1.331016667,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,1,1,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,206.7226195
902,2.2319,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,22,0,22,19,4,0,0,20,0,7,19,18,11,15,3,25,12,13,6,5,17,10,0,7,0,13,221.9755827
903,5.07888,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,9,62,0,13,47,25,0,14,56,0,11,16,0,34,12,0,63,13,23,33,30,7,16,0,58,0,26,221.9755827
904,1.44758,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,3,1,1,3,0,2,1,0,1,0,0,2,3,3,0,0,0,1,0,1,1,1,0,0,0,0,221.9755827
905,5.32516,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,0,57,0,25,34,20,4,0,77,0,7,29,17,44,17,0,58,0,25,23,0,31,17,0,64,2,25,221.9755827
906,4.52166,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,45,0,0,43,38,3,1,49,0,32,35,25,18,21,0,37,3,38,13,14,1,5,0,46,2,31,221.9755827
907,5.063803333,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,54,0,32,41,12,0,0,53,0,20,21,27,11,15,0,48,8,44,20,32,16,1,0,71,1,39,221.9755827
908,6.102923333,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,59,0,15,31,30,0,0,56,0,38,37,22,30,0,0,49,0,25,33,4,10,8,0,87,0,22,221.9755827
909,3.450736667,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,0,64,0,40,36,14,6,0,50,0,14,18,20,30,2,0,62,11,34,18,17,22,12,0,40,0,14,221.9755827
910,5.379916667,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,46,0,8,22,18,12,3,75,0,18,13,17,29,5,0,65,0,24,19,30,26,16,0,41,0,31,221.9755827
911,5.15453,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,26,0,81,0,13,14,18,1,0,50,0,17,12,31,23,6,0,55,0,26,39,10,28,10,0,73,5,20,221.9755827
912,3.93071,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,59,19,30,7,17,0,0,59,0,29,13,29,20,9,0,40,11,51,12,37,34,6,0,53,4,21,221.9755827
913,5.772483333,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,0,43,15,19,26,29,6,0,56,0,25,25,19,47,8,0,48,4,17,5,43,16,0,5,51,0,27,221.9755827
914,6.407313333,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,44,17,20,36,13,14,0,56,0,13,0,24,40,1,8,54,0,17,31,24,49,4,0,51,0,41,221.9755827
915,2.09224,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,0,19,6,11,10,13,0,1,15,0,14,6,2,8,7,0,20,9,14,9,9,12,4,2,13,2,7,221.9755827
916,3.96829,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,57,0,43,31,28,0,0,69,0,24,21,34,21,10,0,55,0,29,18,20,33,0,2,54,0,23,221.9755827
917,6.377126667,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,23,0,61,0,15,22,6,13,0,48,0,31,38,30,11,4,0,65,0,20,36,33,20,0,0,48,0,28,221.9755827
918,5.398036667,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,24,83,0,50,24,25,0,10,51,0,17,22,31,0,18,1,62,20,15,12,34,38,0,0,51,0,27,221.9755827
919,3.700486667,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,39,0,12,18,14,0,0,57,0,14,10,35,22,12,6,38,10,23,18,10,28,4,0,33,12,19,221.9755827
920,1.446416667,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,1,2,1,2,1,0,1,0,1,2,2,3,0,0,0,0,0,0,1,1,0,0,0,0,221.9755827
921,2.07499,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,27,3,10,15,2,3,1,18,0,12,12,7,14,11,0,15,4,9,12,4,9,4,5,4,0,4,221.9755827
922,4.74967,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,0,69,0,33,23,12,2,0,51,2,36,23,36,9,14,0,56,0,12,22,28,15,13,25,63,0,30,221.9755827
923,1.912423333,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,16,0,17,10,2,3,1,6,0,2,9,7,11,5,0,4,7,4,9,4,6,6,1,2,0,0,221.9755827
924,2.59603,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,19,0,36,0,30,22,9,4,0,29,8,17,9,12,20,0,0,29,3,26,21,16,19,7,0,26,0,7,221.9755827
925,5.403576667,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,63,0,37,25,42,8,0,64,5,3,0,36,5,25,1,69,0,13,29,24,19,15,2,44,0,22,221.9755827
926,2.257046667,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,0,23,12,16,14,5,2,0,17,0,3,10,14,11,13,0,16,1,18,7,4,15,5,1,7,0,12,221.9755827
927,1.345973333,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,0,0,2,0,2,1,0,1,0,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,206.7226195
928,2.814806667,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,0,41,0,18,15,14,24,0,21,1,20,2,10,22,15,1,30,0,20,13,7,27,7,2,27,7,13,221.9755827
929,2.819506667,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,50,0,13,25,20,0,13,26,0,19,12,6,38,9,1,24,0,6,19,2,23,9,0,26,0,12,221.9755827
930,4.208793333,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,57,14,9,13,5,4,0,56,10,30,14,14,20,30,0,53,6,13,22,30,21,5,0,43,0,22,221.9755827
931,3.991633333,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,64,22,13,32,13,5,0,53,0,41,20,25,13,37,0,64,0,31,28,6,34,23,0,41,0,14,221.9755827
932,1.532516667,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,3,0,9,4,0,2,1,0,0,0,3,2,4,5,1,2,2,1,1,2,1,2,1,1,1,0,206.7226195
933,3.42887,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,0,50,0,11,24,17,12,6,45,0,8,23,24,23,9,0,36,0,33,27,20,21,0,2,41,0,19,221.9755827
934,1.76002,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,26,5,8,14,6,4,1,3,1,0,9,1,6,8,0,0,0,5,3,5,5,5,2,2,0,2,221.9755827
935,1.203136667,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
936,6.028813333,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,41,0,58,9,37,11,9,14,8,67,0,36,18,29,22,15,0,32,0,45,26,22,17,9,0,82,0,31,221.9755827
937,6.404796667,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,1,59,0,29,8,7,24,8,60,0,11,28,12,28,0,0,60,0,31,13,29,10,0,6,72,0,28,221.9755827
938,5.406093333,0.01,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,1,30,0,15,19,27,11,0,86,4,25,31,51,10,14,0,50,0,18,18,53,25,12,15,59,0,25,221.9755827
939,2.803823333,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,9,34,0,17,29,15,3,3,31,1,7,8,9,29,0,0,42,18,17,17,19,21,3,4,32,4,11,221.9755827
940,1.407853333,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,2,1,1,0,1,1,0,0,0,2,2,1,2,0,0,1,0,0,0,0,1,0,0,0,0,221.9755827
941,1.890693333,0.02,10,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,1,17,1,10,10,7,4,2,9,1,5,12,6,6,11,0,12,5,17,5,2,7,5,2,0,0,5,221.9755827
