,BugsDelivered,DistinctOperands,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,VocabularySize,DecisionPoint,GlobalVariables,If,PointerDereferencing,SyntacticallyReachableFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Area
1472,5.748216667,153,1653570.7,2285,0.01,17244.65,91865.04,1422,187,23,10,23,2,11,100,0,0,1,3,1,129261.0,5.748216667,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,17,18,9,27,0,20,36,36,0,82,0,15,24,30,8,12,10,66,2,20,10,27,15,11,5,43,5,22,9406
1473,4.213683333,153,882064.25,1675,0.01,12641.05,49003.57,1047,187,23,10,23,2,11,100,0,0,1,3,1,4465.0,4.213683333,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,20,11,0,43,8,43,27,24,0,71,2,34,26,27,33,20,0,42,5,36,37,14,23,12,0,60,0,41,9356
1474,4.536706667,150,1035004.53,1809,0.01,13610.12,57500.25,1138,184,23,10,23,2,11,100,0,0,1,3,1,4904.0,4.536706667,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,8,5,0,65,0,30,26,0,0,63,0,30,6,60,31,18,0,64,0,16,20,28,40,22,3,26,0,21,9585
1475,1.44098,63,260131.37,655,0.02,4322.94,14451.74,432,97,23,10,23,2,11,100,0,0,1,3,1,3149.0,1.44098,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,4,0,1,1,0,0,2,1,0,0,0,2,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,9255
1476,3.96328,149,796299.9,1582,0.01,11889.84,44238.88,995,183,23,10,23,2,11,100,0,0,1,3,1,4095.0,3.96328,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,16,8,0,53,0,24,32,30,0,44,0,30,21,1,45,25,8,63,0,17,29,7,31,0,0,59,10,0,9264
1477,2.384143333,121,357739.74,983,0.02,7152.43,19874.43,627,155,23,10,23,2,11,100,0,0,1,3,1,47286.0,2.384143333,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,15,22,5,46,0,16,17,4,0,25,0,12,17,10,13,8,0,19,11,24,18,9,15,2,0,28,4,9,9364
1478,1.343563333,54,269010.92,624,0.01,4030.69,14945.05,412,88,23,10,23,2,11,100,0,0,1,3,1,1784.0,1.343563333,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,5,1,1,2,2,0,1,1,0,1,0,2,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,9428
1479,1.665533333,78,273339.56,734,0.02,4996.6,15185.53,483,112,23,10,23,2,11,100,0,0,1,3,1,8322.0,1.665533333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,12,7,1,9,0,12,1,2,1,0,1,1,6,3,9,7,1,2,1,2,1,2,3,3,1,0,0,0,9103
1480,3.39628,138,641379.8,1372,0.02,10188.84,35632.21,861,172,23,10,23,2,11,100,0,0,1,3,1,3385.0,3.39628,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,43,19,4,0,58,0,45,33,22,0,52,0,16,13,33,27,13,5,48,7,28,19,26,23,4,0,49,0,21,9264
1481,5.385473333,152,1467257.8,2143,0.01,16156.42,81514.32,1331,186,23,10,23,2,11,100,0,0,1,3,1,78381.0,5.385473333,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,36,5,0,98,0,24,28,10,0,50,0,29,30,19,24,0,0,58,0,24,16,23,6,8,0,73,8,10,9375
1482,6.0841,152,1869900.46,2421,0.01,18252.3,103883.36,1505,186,23,10,23,2,11,100,0,0,1,3,1,186575.0,6.0841,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,39,0,0,64,0,27,39,0,0,67,0,55,20,24,14,9,0,47,0,25,30,40,25,0,6,75,11,22,9656
1483,1.444303333,62,264936.19,658,0.02,4332.91,14718.68,435,96,23,10,23,2,11,100,0,0,1,3,1,3197.0,1.444303333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,4,0,2,0,5,0,1,1,0,1,0,1,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,9255
1484,4.73975,151,1146203.24,1888,0.01,14219.25,63677.96,1172,185,23,10,23,2,11,100,0,0,1,3,1,5268.0,4.73975,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,10,2,17,45,2,18,25,5,0,64,0,15,38,12,26,19,0,71,0,14,34,34,15,5,0,44,1,23,9597
1485,4.20502,151,891910.08,1675,0.01,12615.06,49550.56,1047,185,23,10,23,2,11,100,0,0,1,3,1,4435.0,4.20502,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,1,14,0,78,0,34,22,4,0,75,0,17,19,24,28,26,15,66,0,23,20,17,17,5,0,46,9,22,9356
1486,1.455236667,64,258600.01,660,0.02,4365.71,14366.67,437,98,23,10,23,2,11,100,0,0,1,3,1,3187.0,1.455236667,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,4,1,0,0,0,0,2,1,0,1,0,2,1,1,4,0,0,0,0,0,0,1,1,0,0,0,0,9255
1487,2.251143333,117,324799.66,933,0.02,6753.43,18044.43,602,151,23,10,23,2,11,100,0,0,1,3,1,35329.0,2.251143333,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,21,16,0,30,7,19,13,0,2,21,1,6,8,13,16,7,0,10,9,17,9,4,15,9,1,4,0,9,9255
1488,6.38661,151,2094512.5,2544,0.01,19159.83,116361.81,1573,185,23,10,23,2,11,100,0,0,1,3,1,255500.0,6.38661,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,24,11,0,62,0,24,32,0,5,49,0,21,30,36,27,4,0,39,0,17,20,33,17,4,0,54,0,20,9459
1489,1.261713333,43,303779.42,604,0.01,3785.14,16876.63,401,77,23,10,23,2,11,100,0,0,1,3,1,948.0,1.261713333,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9429
1490,1.26916,45,291991.68,604,0.01,3807.48,16221.76,401,79,23,10,23,2,11,100,0,0,1,3,1,959.0,1.26916,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9429
1491,3.957393333,150,789816.61,1578,0.02,11872.18,43878.7,991,184,23,10,23,2,11,100,0,0,1,3,1,4095.0,3.957393333,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,25,32,0,61,0,28,42,0,0,50,0,3,18,40,21,7,0,65,18,1,34,23,16,19,0,50,0,13,9264
1492,2.59603,122,415641.69,1069,0.02,7788.09,23091.21,686,156,23,10,23,2,11,100,0,0,1,3,1,62691.0,2.59603,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,27,22,0,42,5,6,16,1,0,24,0,18,14,22,16,7,11,27,6,11,14,15,14,9,0,20,14,9,9450
1493,3.70023,149,694053.8,1477,0.02,11100.69,38558.54,929,183,23,10,23,2,11,100,0,0,1,3,1,3746.0,3.70023,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,12,0,51,3,26,47,2,0,73,0,19,27,22,19,14,0,32,0,28,36,23,40,28,24,62,0,28,9598
1494,3.960693333,146,812131.96,1586,0.01,11882.08,45118.44,999,180,23,10,23,2,11,100,0,0,1,3,1,4095.0,3.960693333,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,14,0,0,58,2,15,10,0,0,60,0,45,14,33,10,27,0,48,0,20,22,11,55,10,0,43,0,16,9264
1495,4.787246667,153,1142556.22,1903,0.01,14361.74,63475.35,1187,187,23,10,23,2,11,100,0,0,1,3,1,5280.0,4.787246667,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,22,18,0,44,0,46,14,0,0,60,0,22,10,26,21,14,3,54,0,24,41,19,19,18,0,61,0,19,9597
1496,3.2345,144,545282.9,1298,0.02,9703.5,30293.49,822,178,23,10,23,2,11,100,0,0,1,3,1,3051.0,3.2345,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,20,1,0,49,0,25,32,0,0,50,0,38,23,12,19,21,0,46,0,25,7,4,24,14,0,35,0,18,9248
1497,3.948206667,146,809571.65,1581,0.01,11844.62,44976.2,994,180,23,10,23,2,11,100,0,0,1,3,1,4086.0,3.948206667,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,37,11,0,85,0,10,33,0,0,52,0,20,28,30,34,9,0,55,0,29,13,18,28,4,0,32,0,16,9264
1498,1.152463333,32,350817.39,572,0.01,3457.39,19489.86,381,66,23,10,23,2,11,100,0,0,1,3,1,206.0,1.152463333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9104
1499,5.738156667,153,1650676.04,2281,0.01,17214.47,91704.22,1418,187,23,10,23,2,11,100,0,0,1,3,1,128769.0,5.738156667,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,34,4,0,55,9,24,40,12,0,63,0,27,44,23,22,11,0,56,0,23,16,25,9,3,0,65,0,49,9406
1500,0.413963333,27,37072.78,212,0.03,1241.89,2059.6,160,58,3,2,3,2,2,100,1,1,1,3,1,25.0,0.413963333,13,-113,0,38,109,32,-91,20,-77,-116,39,38,122,25,41,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1501,0.45,33,36777.27,225,0.04,1350.0,2043.18,167,64,3,2,3,2,2,100,1,1,1,3,1,30.0,0.45,19,20,0,15,22,74,-28,12,55,62,-44,-91,85,-54,95,74,124,-75,-71,94,87,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1502,0.344383333,16,41035.57,186,0.03,1033.15,2279.75,145,47,3,2,3,2,2,100,1,1,1,3,1,15.0,0.344383333,2,-26,0,7,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1503,0.42568,27,38855.12,218,0.03,1277.04,2158.62,165,58,3,2,3,2,2,100,1,1,1,3,1,30.0,0.42568,14,47,0,-22,-75,-21,15,-12,-16,49,89,-6,-68,-21,49,-57,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1504,0.41201,27,36897.9,211,0.03,1236.03,2049.88,159,58,3,2,3,2,2,100,1,1,1,3,1,30.0,0.41201,13,26,0,64,98,75,12,36,-35,10,-98,9,-50,-117,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1505,0.499173333,37,40776.95,246,0.04,1497.52,2265.39,181,68,3,2,3,2,2,100,1,1,1,3,1,35.0,0.499173333,26,20,0,-27,80,-30,-41,-97,-47,93,16,-115,43,30,-93,-103,7,16,113,-96,-51,41,-57,-3,114,-64,108,68,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1506,0.37053,21,36920.53,195,0.03,1111.59,2051.14,150,52,3,2,3,2,2,100,1,1,1,3,1,25.0,0.37053,6,-26,0,88,109,-70,116,118,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1507,0.454273333,32,38286.72,228,0.04,1362.82,2127.04,170,63,3,2,3,2,2,100,1,1,1,3,1,30.0,0.454273333,19,-113,0,-71,23,61,-116,83,16,105,57,-98,51,-110,-42,-92,71,-124,102,23,17,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1508,0.5012,37,40942.71,247,0.04,1503.6,2274.6,182,68,3,2,3,2,2,100,1,1,1,3,1,12.0,0.5012,26,60,0,1,-83,-60,-50,-38,126,12,-49,-25,64,-43,-105,60,-95,-32,24,-48,13,90,-22,-79,106,-95,8,109,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1509,0.42159,28,36407.26,215,0.03,1264.77,2022.63,163,59,3,2,3,2,2,100,1,1,1,3,1,25.0,0.42159,13,-26,0,-41,-105,126,-112,-51,-119,-31,50,125,61,78,-121,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1510,0.42551,28,37452.58,217,0.03,1276.53,2080.7,164,59,3,2,3,2,2,100,1,1,1,3,1,30.0,0.42551,14,67,0,82,-30,10,-61,21,-82,-37,20,-104,44,-103,-57,121,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1511,0.41787,27,37422.52,214,0.03,1253.61,2079.03,162,58,3,2,3,2,2,100,1,1,1,3,1,25.0,0.41787,13,-109,0,-38,-85,27,83,27,50,28,-67,-117,90,-91,-56,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1512,0.391406667,22,38882.82,205,0.03,1174.22,2160.16,158,53,3,2,3,2,2,100,1,1,1,3,1,25.0,0.391406667,8,-113,0,-52,-39,-79,-98,-71,-84,52,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1513,0.3706,20,38773.86,196,0.03,1111.8,2154.1,151,51,3,2,3,2,2,100,1,1,1,3,1,20.0,0.3706,6,-113,0,37,-86,58,93,-19,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1514,0.37438,20,39169.52,198,0.03,1123.14,2176.08,153,51,3,2,3,2,2,100,1,1,1,3,1,25.0,0.37438,6,67,0,-38,-119,-14,-14,73,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1515,0.496473333,39,37884.63,243,0.04,1489.42,2104.7,179,70,3,2,3,2,2,100,1,1,1,3,1,35.0,0.496473333,25,-4,0,-94,-10,31,26,-43,55,95,37,93,108,28,20,72,-54,-49,-46,-50,-62,-110,-54,113,34,97,99,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1516,0.413963333,27,37072.78,212,0.03,1241.89,2059.6,160,58,3,2,3,2,2,100,1,1,1,3,1,25.0,0.413963333,13,-26,0,70,-36,108,85,-42,76,92,16,24,-54,84,-90,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1517,0.36863,21,36731.19,194,0.03,1105.89,2040.62,149,52,3,2,3,2,2,100,1,1,1,3,1,25.0,0.36863,6,60,0,32,-118,57,110,23,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1518,0.429433333,28,37797.77,219,0.03,1288.3,2099.88,166,59,3,2,3,2,2,100,1,1,1,3,1,25.0,0.429433333,14,-113,0,-10,-23,65,-17,-36,124,-56,20,-94,114,102,-79,-10,-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1519,0.458473333,31,39887.16,231,0.03,1375.42,2215.95,173,62,3,2,3,2,2,100,1,1,1,3,1,35.0,0.458473333,19,-41,0,-97,-62,-125,70,120,-68,62,-86,-78,106,11,-125,-16,50,-57,11,-29,49,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1520,0.423726667,27,37947.13,217,0.03,1271.18,2108.17,165,58,3,2,3,2,2,100,1,1,1,3,1,30.0,0.423726667,13,26,0,-61,-55,-12,-33,-6,70,-71,-1,67,-11,-40,45,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1521,0.38573,21,40143.45,203,0.03,1157.19,2230.19,156,52,3,2,3,2,2,100,1,1,1,3,1,25.0,0.38573,8,-4,0,-59,92,-38,7,-106,-59,59,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1522,0.458,33,37431.09,229,0.04,1374.0,2079.51,171,64,3,2,3,2,2,100,1,1,1,3,1,30.0,0.458,19,60,0,-120,66,50,32,20,23,-124,-15,-84,-109,-30,-73,94,-110,-85,120,89,102,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1523,0.4577,34,36306.38,228,0.04,1373.1,2017.02,170,65,3,2,3,2,2,100,1,1,1,3,1,30.0,0.4577,19,67,0,60,-6,48,45,-94,32,53,-124,101,-115,-21,57,42,13,-80,-41,118,-11,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1524,0.488,33,44008.73,244,0.03,1464.0,2444.93,180,64,3,2,3,2,2,100,1,1,1,3,1,35.0,0.488,25,20,0,-115,115,-65,91,35,98,-96,-53,-94,-8,102,-25,-105,1,104,-91,35,-14,-127,-77,70,-127,16,65,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1525,0.391333333,23,37185.08,204,0.03,1174.0,2065.84,157,54,3,2,3,2,2,100,1,1,1,3,1,25.0,0.391333333,8,-109,0,-61,100,112,-74,-30,-31,-91,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1526,0.411786667,28,35560.58,210,0.03,1235.36,1975.59,158,59,3,2,3,2,2,100,1,1,1,3,1,25.0,0.411786667,13,60,0,12,126,106,14,120,-100,-41,64,-74,108,5,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1527,0.49161,35,42454.1,244,0.03,1474.83,2358.56,179,66,3,2,3,2,2,100,1,1,1,3,1,35.0,0.49161,26,-41,0,125,15,-108,5,59,-7,-79,20,-124,75,-47,79,-69,-43,2,0,64,48,5,105,-119,-81,15,-43,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1528,0.50873,39,39426.61,249,0.04,1526.19,2190.37,184,70,3,2,3,2,2,100,1,1,1,3,1,35.0,0.50873,26,-113,0,-119,-14,-91,-114,82,-110,-118,17,-26,83,37,-75,-57,-15,49,-66,-5,94,117,125,-88,55,115,-74,-52,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1529,0.458256667,32,38622.57,230,0.04,1374.77,2145.7,172,63,3,2,3,2,2,100,1,1,1,3,1,30.0,0.458256667,19,26,0,-104,-102,82,-17,-54,-47,-35,83,-27,86,-106,118,104,-75,26,-10,98,-84,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1530,0.41787,27,37422.52,214,0.03,1253.61,2079.03,162,58,3,2,3,2,2,100,1,1,1,3,1,30.0,0.41787,13,-4,0,38,28,-31,-48,-7,5,66,106,-52,-80,-74,38,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1531,0.493376667,36,41422.96,244,0.04,1480.13,2301.28,179,67,3,2,3,2,2,100,1,1,1,3,1,30.0,0.493376667,26,-26,0,80,-16,116,-17,82,15,-108,13,115,36,8,-118,88,-102,54,-91,5,-88,17,119,8,126,-59,104,-42,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1532,0.344383333,16,41035.57,186,0.03,1033.15,2279.75,145,47,3,2,3,2,2,100,1,1,1,3,1,15.0,0.344383333,2,47,0,50,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1533,0.48731,36,40284.22,241,0.04,1461.93,2238.01,177,67,3,2,3,2,2,100,1,1,1,3,1,35.0,0.48731,25,47,0,91,-46,-83,-6,79,102,103,40,82,79,33,-120,20,-59,-19,88,-8,114,-24,1,-6,1,93,-57,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1534,0.498516667,39,38634.91,244,0.04,1495.55,2146.38,179,70,3,2,3,2,2,100,1,1,1,3,1,35.0,0.498516667,26,47,0,127,113,-113,-53,-28,-71,54,-74,-66,11,36,52,-78,96,-32,-75,96,112,19,-17,-102,98,115,45,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1535,0.414136667,26,38514.57,213,0.03,1242.41,2139.7,161,57,3,2,3,2,2,100,1,1,1,3,1,30.0,0.414136667,13,47,0,59,19,-9,67,-28,9,0,27,-42,70,-33,-81,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1536,0.497656667,35,42976.07,247,0.03,1492.97,2387.56,182,66,3,2,3,2,2,100,1,1,1,3,1,30.0,0.497656667,26,-4,0,-94,122,-5,110,-22,-117,49,13,53,-44,-2,112,-112,69,125,88,77,-39,94,82,-118,-1,-45,-77,90,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1537,0.5012,37,40942.71,247,0.04,1503.6,2274.6,182,68,3,2,3,2,2,100,1,1,1,3,1,30.0,0.5012,26,67,0,-103,26,54,52,-28,-67,70,-126,69,-50,39,-89,127,-25,-5,54,116,-72,-105,-60,34,-115,-29,-115,113,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
1538,0.42355,28,37279.99,216,0.03,1270.65,2071.11,163,59,3,2,3,2,2,100,1,1,1,3,1,30.0,0.42355,14,26,0,118,83,13,-112,-73,-106,16,-49,-77,-21,-106,85,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
