,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,VocabularySize,DecisionPoint,GlobalVariables,Goto,ExitPoint,PointerDereferencing,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Area
1397,2.273736667,130,35,352604.31,926,0.02,6821.21,19589.13,542,165,12,6,0,9,13,9,9,100,0,0,1,3,0,3106.0,2.273736667,0,0,32,124,59,37,68,125,79,47,104,101,12,125,63,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,1,11,25,0,16,3,8,19,1,13,8,16,16,15,6,15,0,7,3,14,12,2,21,0,11,9074
1398,2.111156667,125,35,313886.66,865,0.02,6333.47,17438.15,511,160,12,6,0,9,13,9,9,100,0,0,1,3,0,2733.0,2.111156667,0,0,46,80,32,116,7,44,55,125,16,74,117,21,29,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,4,8,20,5,16,1,9,18,4,15,9,11,13,15,4,12,0,5,5,11,12,11,15,1,10,8771
1399,2.444756667,134,35,398458.93,991,0.02,7334.27,22136.61,575,169,12,6,0,9,13,9,9,100,0,0,1,3,0,0.0,2.444756667,0,0,94,83,77,71,98,47,26,100,99,55,35,110,95,120,120,84,0,0,0,0,0,0,0,0,0,0,0,0,12,12,6,4,30,0,21,2,7,31,5,10,2,16,7,11,2,15,0,5,7,13,8,9,17,0,11,7755
1400,1.24918,43,34,300761.74,598,0.01,3747.54,16708.99,395,77,23,10,1,11,2,11,11,100,0,0,1,3,1,944.0,1.24918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9534
1401,2.782013333,131,34,446226.61,1133,0.02,8346.04,24790.37,721,165,23,10,1,11,2,11,11,100,0,0,1,3,1,80135.0,2.782013333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,13,0,51,0,16,7,0,44,0,17,9,10,22,10,1,24,4,11,24,11,12,1,34,0,15,9508
1402,1.15458,33,34,340810.72,571,0.01,3463.74,18933.93,380,67,23,10,1,11,2,11,11,100,0,0,1,3,1,203.0,1.15458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9174
1403,2.25597,117,34,325495.9,935,0.02,6767.91,18083.11,604,151,23,10,1,11,2,11,11,100,0,0,1,3,1,35206.0,2.25597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,12,0,24,10,20,0,2,36,0,2,14,6,17,16,5,8,3,16,9,11,18,0,16,0,12,9399
1404,3.693483333,146,34,707023.83,1479,0.02,11080.45,39279.1,931,180,23,10,1,11,2,11,11,100,0,0,1,3,1,3728.0,3.693483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,1,12,62,0,20,12,0,54,10,16,1,21,28,19,7,36,0,11,37,11,26,0,56,0,25,9670
1405,6.399766667,153,34,2071391.09,2544,0.01,19199.3,115077.28,1573,187,23,10,1,11,2,11,11,100,0,0,1,3,1,255723.0,6.399766667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10,10,0,61,0,33,12,0,64,0,16,23,17,47,16,0,69,0,25,12,22,17,0,65,3,33,9567
1406,1.79316,92,34,266401.34,771,0.02,5379.48,14800.07,503,126,23,10,1,11,2,11,11,100,0,0,1,3,1,12673.0,1.79316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,12,1,7,7,2,7,1,1,10,3,9,7,0,2,5,7,4,3,4,1,0,0,2,9361
1407,1.253356667,43,34,301767.63,600,0.01,3760.07,16764.87,397,77,23,10,1,11,2,11,11,100,0,0,1,3,1,933.0,1.253356667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9534
1408,1.335993333,50,34,288895.42,627,0.01,4007.98,16049.75,415,84,23,10,1,11,2,11,11,100,0,0,1,3,1,1830.0,1.335993333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2,2,1,1,1,0,1,1,0,1,1,1,1,1,1,2,0,0,0,0,1,0,0,0,9602
1409,5.387986667,152,34,1467942.47,2144,0.01,16163.96,81552.36,1332,186,23,10,1,11,2,11,11,100,0,0,1,3,1,78216.0,5.387986667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,28,8,0,58,17,8,28,0,61,0,8,25,19,16,14,0,76,3,20,6,26,15,0,75,7,37,9521
1410,3.226373333,141,34,555485.57,1299,0.02,9679.12,30860.31,823,175,23,10,1,11,2,11,11,100,0,0,1,3,1,3078.0,3.226373333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,11,0,55,14,25,7,0,52,8,9,9,10,20,10,0,38,0,14,23,6,13,17,44,4,23,9393
1411,4.243866667,149,34,912231.64,1694,0.01,12731.6,50679.54,1066,183,23,10,1,11,2,11,11,100,0,0,1,3,1,4489.0,4.243866667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,61,0,17,9,7,46,10,24,16,4,20,12,10,59,19,21,28,17,18,0,32,0,39,9501
1412,3.660093333,142,34,720368.45,1472,0.02,10980.28,40020.47,924,176,23,10,1,11,2,11,11,100,0,0,1,3,1,3740.0,3.660093333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,7,0,66,7,31,6,5,58,0,33,19,16,25,15,0,44,0,23,15,38,12,0,37,0,14,9670
1413,2.230723333,115,34,327450.75,927,0.02,6692.17,18191.71,596,149,23,10,1,11,2,11,11,100,0,0,1,3,1,35213.0,2.230723333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,5,3,31,0,11,3,0,19,0,9,11,3,20,9,2,15,4,13,6,9,13,0,6,0,5,9399
1414,2.77533,135,34,431964.66,1125,0.02,8325.99,23998.04,713,169,23,10,1,11,2,11,11,100,0,0,1,3,1,80143.0,2.77533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,4,0,44,0,10,0,2,28,5,8,11,13,18,4,0,23,8,18,13,10,13,0,35,0,8,9508
1415,2.248696667,113,34,335931.55,937,0.02,6746.09,18662.86,606,147,23,10,1,11,2,11,11,100,0,0,1,3,1,35111.0,2.248696667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,9,0,38,9,17,0,0,33,0,2,9,6,15,7,0,11,15,17,4,8,11,1,10,1,16,9399
1416,1.657303333,79,34,268546.1,729,0.02,4971.91,14919.23,478,113,23,10,1,11,2,11,11,100,0,0,1,3,1,8247.0,1.657303333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,6,0,9,0,6,3,2,3,0,0,5,2,9,6,0,0,1,4,5,3,3,1,1,1,0,9247
1417,1.53845,72,34,257177.75,686,0.02,4615.35,14287.65,450,106,23,10,1,11,2,11,11,100,0,0,1,3,1,5244.0,1.53845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,2,0,2,3,1,3,1,0,4,4,4,4,0,1,0,0,1,0,1,1,0,3,0,9497
1418,4.49334,152,34,1011621.99,1788,0.01,13480.02,56201.22,1117,186,23,10,1,11,2,11,11,100,0,0,1,3,1,4856.0,4.49334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,23,0,72,0,34,0,3,69,0,29,32,23,9,0,0,56,0,28,7,17,26,0,63,0,22,9693
1419,5.72222,152,34,1656921.95,2277,0.01,17166.66,92051.22,1414,186,23,10,1,11,2,11,11,100,0,0,1,3,1,127666.0,5.72222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,30,0,62,0,26,18,5,63,0,21,25,10,40,25,0,58,0,35,17,32,24,17,59,0,31,9551
1420,6.004813333,153,34,1833469.37,2387,0.01,18014.44,101859.41,1471,187,23,10,1,11,2,11,11,100,0,0,1,3,1,187446.0,6.004813333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,12,0,48,0,25,24,12,59,0,28,20,7,9,32,0,71,0,37,46,10,14,0,56,3,12,9729
1421,1.913333333,94,34,297930.43,820,0.02,5740.0,16551.69,533,128,23,10,1,11,2,11,11,100,0,0,1,3,1,18283.0,1.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,7,0,25,0,6,0,1,8,0,2,10,1,12,9,0,0,4,10,9,6,6,0,3,0,2,9399
1422,4.805036667,149,34,1177588.9,1918,0.01,14415.11,65421.61,1202,183,23,10,1,11,2,11,11,100,0,0,1,3,1,5301.0,4.805036667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,22,8,0,49,0,23,21,0,65,10,11,32,7,17,0,0,68,1,34,22,29,21,3,57,0,30,9670
1423,1.355166667,53,34,276453.82,631,0.01,4065.5,15358.55,419,87,23,10,1,11,2,11,11,100,0,0,1,3,1,1786.0,1.355166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,1,0,0,0,1,1,0,0,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,9602
1424,1.1566,33,34,341407.59,572,0.01,3469.8,18967.09,381,67,23,10,1,11,2,11,11,100,0,0,1,3,1,206.0,1.1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9174
1425,1.66267,80,34,266047.97,730,0.02,4988.01,14780.44,479,114,23,10,1,11,2,11,11,100,0,0,1,3,1,8298.0,1.66267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,6,0,13,0,1,2,2,0,1,0,7,3,6,4,0,1,0,2,1,3,3,1,0,0,0,9247
1426,1.158623333,33,34,342004.45,573,0.01,3475.87,19000.25,382,67,23,10,1,11,2,11,11,100,0,0,1,3,1,206.0,1.158623333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9174
1427,5.713,153,34,1643439.41,2271,0.01,17139.0,91302.19,1408,187,23,10,1,11,2,11,11,100,0,0,1,3,1,128087.0,5.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,15,3,65,0,19,11,0,51,0,21,29,0,17,17,19,65,0,29,12,23,15,0,55,0,27,9551
1428,1.34523,52,34,279704.66,628,0.01,4035.69,15539.15,416,86,23,10,1,11,2,11,11,100,0,0,1,3,1,1819.0,1.34523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,3,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9602
1429,2.981043333,136,34,495226.09,1207,0.02,8943.13,27512.56,764,170,23,10,1,11,2,11,11,100,0,0,1,3,1,101925.0,2.981043333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,37,0,52,0,17,0,0,44,3,19,19,24,22,27,0,41,0,40,24,2,23,2,25,0,12,9289
1430,1.41436,57,34,282202.18,652,0.02,4243.08,15677.9,429,91,23,10,1,11,2,11,11,100,0,0,1,3,1,3164.0,1.41436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,1,1,5,0,1,1,0,0,0,2,1,2,4,0,0,0,2,0,1,0,1,0,0,0,9399
1431,2.04585,96,34,334752.18,874,0.02,6137.55,18597.34,566,130,23,10,1,11,2,11,11,100,0,0,1,3,1,26085.0,2.04585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,3,0,39,3,8,0,0,9,0,0,15,6,7,8,0,10,1,16,9,2,6,1,0,1,8,9642
1432,1.427716667,59,34,275210.47,655,0.02,4283.15,15289.47,432,93,23,10,1,11,2,11,11,100,0,0,1,3,1,3201.0,1.427716667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,0,0,2,1,1,1,0,1,1,2,2,0,0,1,0,0,0,0,1,0,0,0,9399
1433,6.01625,152,34,1849046.55,2394,0.01,18048.75,102724.81,1478,186,23,10,1,11,2,11,11,100,0,0,1,3,1,187632.0,6.01625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,0,0,61,0,22,13,0,71,0,33,15,15,29,15,8,46,0,17,16,46,14,0,66,2,17,9729
1434,2.214786667,109,34,343007.5,928,0.02,6644.36,19055.97,597,143,23,10,1,11,2,11,11,100,0,0,1,3,1,34964.0,2.214786667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,2,25,0,13,2,0,17,0,4,6,4,14,9,0,6,5,14,11,7,10,0,15,4,9,9399
1435,1.556393333,72,34,260176.91,694,0.02,4669.18,14454.27,458,106,23,10,1,11,2,11,11,100,0,0,1,3,1,5265.0,1.556393333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,1,1,0,1,1,1,0,0,0,4,2,4,4,0,0,0,1,0,1,1,1,0,1,0,9497
1436,1.152556667,33,34,340213.85,570,0.01,3457.67,18900.77,379,67,23,10,1,11,2,11,11,100,0,0,1,3,1,203.0,1.152556667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9174
1437,3.676316667,148,34,694227.71,1469,0.02,11028.95,38568.21,921,182,23,10,1,11,2,11,11,100,0,0,1,3,1,3719.0,3.676316667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,18,0,61,4,20,10,0,44,0,14,29,16,17,13,0,45,0,24,11,16,9,0,42,11,15,9670
1438,3.224293333,137,34,571335.35,1304,0.02,9672.88,31740.85,828,171,23,10,1,11,2,11,11,100,0,0,1,3,1,3069.0,3.224293333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,0,3,52,0,24,3,0,59,20,20,19,31,14,34,0,41,0,13,22,6,35,0,32,0,16,9393
1439,4.7748,152,34,1147083.01,1900,0.01,14324.4,63726.83,1184,186,23,10,1,11,2,11,11,100,0,0,1,3,1,5283.0,4.7748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,8,0,56,0,23,5,0,47,7,51,15,23,2,0,0,68,0,41,19,17,14,0,63,0,35,9670
1440,1.638303333,78,34,268870.8,722,0.02,4914.91,14937.27,471,112,23,10,1,11,2,11,11,100,0,0,1,3,1,8420.0,1.638303333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,6,2,9,1,2,1,1,3,0,0,8,3,8,7,0,2,2,1,2,2,2,1,0,0,0,9247
1441,3.19082,138,34,561306.58,1289,0.02,9572.46,31183.7,813,172,23,10,1,11,2,11,11,100,0,0,1,3,1,3051.0,3.19082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,30,3,6,23,5,14,14,5,58,0,20,18,24,21,25,0,52,0,30,13,5,17,0,42,0,26,9393
1442,2.39917,115,34,378776.84,997,0.02,7197.51,21043.16,641,149,23,10,1,11,2,11,11,100,0,0,1,3,1,47048.0,2.39917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,7,35,8,7,1,0,24,0,11,23,19,26,13,0,27,7,15,20,8,17,0,14,1,18,9508
1443,1.193166667,36,34,331302.73,584,0.01,3579.5,18405.71,388,70,23,10,1,11,2,11,11,100,0,0,1,3,1,456.0,1.193166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11783
1444,5.692873333,153,34,1637650.1,2263,0.01,17078.62,90980.56,1400,187,23,10,1,11,2,11,11,100,0,0,1,3,1,128388.0,5.692873333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,22,2,63,0,18,23,11,88,0,38,22,32,22,18,0,42,0,12,21,9,28,0,61,0,18,9551
1445,5.62343,151,34,1639099.94,2240,0.01,16870.29,91061.11,1377,185,23,10,1,11,2,11,11,100,0,0,1,3,1,128139.0,5.62343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,23,0,46,12,16,4,11,82,0,16,16,62,0,5,0,47,20,31,21,30,23,0,77,0,18,9551
1446,1.807116667,92,34,268474.51,777,0.02,5421.35,14915.25,509,126,23,10,1,11,2,11,11,100,0,0,1,3,1,12484.0,1.807116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,2,20,10,8,0,2,3,0,6,7,10,12,10,0,8,5,5,7,2,8,2,0,2,0,9361
1447,1.534656667,68,34,271634.44,690,0.02,4603.97,15090.8,454,102,23,10,1,11,2,11,11,100,0,0,1,3,1,5216.0,1.534656667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,5,1,3,0,1,3,4,2,1,0,4,2,7,4,0,1,1,0,0,1,0,1,0,0,0,9497
1448,1.674863333,81,34,264690.42,734,0.02,5024.59,14705.02,483,115,23,10,1,11,2,11,11,100,0,0,1,3,1,8361.0,1.674863333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,7,3,4,3,1,0,0,1,6,2,3,4,0,0,2,4,4,2,3,1,0,1,0,9247
1449,1.769646667,88,34,274858.55,766,0.02,5308.94,15269.92,498,122,23,10,1,11,2,11,11,100,0,0,1,3,1,12504.0,1.769646667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,5,3,11,3,3,3,0,3,1,4,7,10,5,9,0,6,2,10,5,3,6,2,0,1,0,9361
1450,1.532166667,70,34,263445.21,686,0.02,4596.5,14635.84,450,104,23,10,1,11,2,11,11,100,0,0,1,3,1,5328.0,1.532166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,4,1,0,1,2,1,1,0,2,3,5,4,1,0,1,0,1,1,1,0,1,1,0,9497
1451,2.593413333,128,34,395758.98,1060,0.02,7780.24,21986.61,677,162,23,10,1,11,2,11,11,100,0,0,1,3,1,62105.0,2.593413333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,11,0,44,3,10,0,0,22,0,13,18,7,19,16,0,40,8,21,13,25,12,0,20,0,11,9557
1452,1.653466667,83,34,255012.54,722,0.02,4960.4,14167.36,471,117,23,10,1,11,2,11,11,100,0,0,1,3,1,8378.0,1.653466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,2,15,0,6,1,4,3,2,0,8,5,6,8,0,2,1,2,3,3,4,1,0,1,0,9247
1453,3.683823333,148,34,695645.47,1472,0.02,11051.47,38646.97,924,182,23,10,1,11,2,11,11,100,0,0,1,3,1,3713.0,3.683823333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,12,44,1,20,4,0,63,0,15,12,23,40,14,0,52,1,19,2,14,20,0,47,0,30,9670
1454,2.613906667,123,34,415100.99,1075,0.02,7841.72,23061.17,692,157,23,10,1,11,2,11,11,100,0,0,1,3,1,62142.0,2.613906667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,14,0,48,0,13,5,0,31,0,19,7,14,36,3,0,35,17,29,20,13,15,0,26,12,8,9557
1455,5.696233333,151,34,1660320.43,2269,0.01,17088.7,92240.02,1406,185,23,10,1,11,2,11,11,100,0,0,1,3,1,129186.0,5.696233333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,14,0,53,2,51,24,4,61,9,20,28,22,25,1,0,60,0,42,41,9,23,0,80,1,23,9551
1456,5.120696667,149,34,1337326.68,2044,0.01,15362.09,74295.93,1281,183,23,10,1,11,2,11,11,100,0,0,1,3,1,36552.0,5.120696667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,0,0,61,0,0,6,3,64,0,12,28,16,28,31,0,66,0,17,24,24,36,0,52,1,27,9409
1457,3.45379,144,34,625063.83,1386,0.02,10361.37,34725.77,875,178,23,10,1,11,2,11,11,100,0,0,1,3,1,3394.0,3.45379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,38,17,3,39,0,19,4,12,37,0,10,19,11,13,12,1,47,1,31,14,21,26,0,51,0,16,9409
1458,6.354486667,153,34,2056735.02,2526,0.01,19063.46,114263.06,1555,187,23,10,1,11,2,11,11,100,0,0,1,3,1,256213.0,6.354486667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,10,0,58,6,21,11,9,68,0,26,19,21,7,16,0,57,0,46,14,39,16,0,69,10,28,9567
1459,4.17307,150,34,891033.7,1664,0.01,12519.21,49501.87,1036,184,23,10,1,11,2,11,11,100,0,0,1,3,1,4477.0,4.17307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,8,0,79,0,14,0,0,63,21,24,20,24,16,21,6,39,18,23,33,26,26,6,51,24,14,9501
1460,1.523536667,68,34,269666.07,685,0.02,4570.61,14981.45,449,102,23,10,1,11,2,11,11,100,0,0,1,3,1,5236.0,1.523536667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,2,7,4,0,2,1,0,0,1,4,3,4,5,1,3,0,2,2,1,1,1,0,0,0,9497
1461,3.948206667,146,34,809571.65,1581,0.01,11844.62,44976.2,994,180,23,10,1,11,2,11,11,100,0,0,1,3,1,4101.0,3.948206667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,16,0,57,0,32,5,0,69,0,37,32,22,13,18,0,50,0,26,9,10,29,0,61,0,25,9409
1462,1.427716667,59,34,275210.47,655,0.02,4283.15,15289.47,432,93,23,10,1,11,2,11,11,100,0,0,1,3,1,3138.0,1.427716667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,3,1,1,0,2,0,1,0,0,1,2,2,2,0,0,0,0,0,1,0,1,0,0,0,9399
1463,3.987486667,150,34,795822.82,1590,0.02,11962.46,44212.38,1003,184,23,10,1,11,2,11,11,100,0,0,1,3,1,4107.0,3.987486667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,23,0,57,0,34,0,0,32,0,37,0,29,35,21,0,45,0,30,27,13,21,0,39,0,13,9409
1464,5.755763333,153,34,1655741.69,2288,0.01,17267.29,91985.65,1425,187,23,10,1,11,2,11,11,100,0,0,1,3,1,128677.0,5.755763333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,0,0,60,0,9,14,0,62,0,24,25,25,34,16,0,49,0,28,38,20,26,5,81,10,16,9551
1465,3.673076667,144,34,712883.03,1474,0.02,11019.23,39604.61,926,178,23,10,1,11,2,11,11,100,0,0,1,3,1,3713.0,3.673076667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,3,0,55,3,36,10,0,52,0,14,21,5,25,8,0,45,0,30,30,19,31,0,53,0,26,9670
