,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Assignment,ExitPoint,Function.1,FunctionCall,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,BRAM
824,1.194336667,98,53,127891.53,495,0.03,3583.01,7105.09,363,132,151,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,162.0,1.194336667,12,0,0,12,-74,65,17,-111,-12,42,87,-35,60,-101,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
825,1.159146667,94,53,124503.51,483,0.03,3477.44,6916.86,356,127,147,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,84.0,1.159146667,7,0,0,99,12,-81,-99,125,-126,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
826,1.151946667,94,53,122755.95,480,0.03,3455.84,6819.77,354,126,147,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,69.0,1.151946667,6,0,0,101,44,-76,100,98,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
827,1.27244,106,53,135515.03,522,0.03,3817.32,7528.61,380,142,159,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,414.0,1.27244,22,0,0,-74,29,75,-78,-73,122,-48,53,101,-19,-39,-87,-5,-96,-36,15,103,-39,53,-4,55,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
828,1.285353333,108,53,136247.53,526,0.03,3856.06,7569.31,382,144,161,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,597.0,1.285353333,24,0,0,33,-100,51,67,-1,-96,-63,120,-54,88,108,106,-3,65,-89,33,3,-118,-76,-33,34,-53,-74,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
829,1.281126667,110,53,133330.51,523,0.03,3843.38,7407.25,379,144,163,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,579.0,1.281126667,24,0,0,107,-33,63,77,105,-109,-13,-39,83,32,16,-60,-110,118,-73,-41,57,24,10,29,85,71,26,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
830,1.126486667,90,53,121397.69,472,0.03,3379.46,6744.32,350,122,143,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,18.0,1.126486667,2,0,0,-49,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
831,1.306293333,112,53,135376.43,532,0.03,3918.88,7520.91,386,146,165,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,645.0,1.306293333,26,0,0,42,62,-88,-27,91,-68,-82,78,-63,-45,77,-86,-110,41,84,122,50,89,-23,-45,-68,-48,117,-57,9,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
832,1.18866,99,53,125043.44,492,0.03,3565.98,6946.86,361,131,152,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,168.0,1.18866,11,0,0,120,-68,101,8,32,-110,112,-43,51,-73,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
833,1.22239,102,53,129573.22,504,0.03,3667.17,7198.51,368,136,155,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,252.0,1.22239,16,0,0,-88,25,52,3,-9,-8,-25,32,114,78,13,55,-13,65,75,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
834,1.29513,108,53,137283.64,530,0.03,3885.39,7626.87,386,144,161,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,453.0,1.29513,24,0,0,-32,-110,-50,-27,98,-45,2,-113,-38,-43,-113,31,-105,5,-93,-45,-32,-68,30,-81,-15,42,98,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
835,1.311206667,112,53,136816.08,534,0.03,3933.62,7600.89,387,147,165,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,753.0,1.311206667,27,0,0,102,-59,33,-91,111,19,-40,-11,10,-25,112,-120,27,-8,27,-52,77,-86,109,-66,-112,-95,-44,24,61,20,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
836,1.242516667,104,53,131073.6,511,0.03,3727.55,7281.87,373,138,157,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,324.0,1.242516667,18,0,0,-1,-14,4,79,-72,103,-99,-42,-55,117,69,95,101,-13,-113,34,119,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
837,1.31366,112,53,138004.76,535,0.03,3940.98,7666.93,387,148,165,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,834.0,1.31366,28,0,0,-9,126,-41,-3,84,1,87,35,57,58,-110,117,85,53,-10,-95,-57,73,-16,-26,67,-72,34,-69,87,-53,-40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
838,1.143183333,93,53,122154.54,477,0.03,3429.55,6786.36,352,125,146,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,42.0,1.143183333,5,0,0,29,59,-105,80,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
839,1.311206667,112,53,136816.08,534,0.03,3933.62,7600.89,387,147,165,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,741.0,1.311206667,27,0,0,103,100,-31,-92,-97,52,-112,2,102,-48,103,-1,-49,101,41,-54,-108,-123,20,-46,35,80,107,-84,-17,-113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
840,1.240086667,104,53,130817.1,510,0.03,3720.26,7267.62,372,138,157,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,399.0,1.240086667,18,0,0,44,5,106,70,70,122,-30,-48,65,-86,-114,57,-90,69,-36,-115,90,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
841,1.269133333,107,53,132956.63,520,0.03,3807.4,7386.48,379,141,160,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,414.0,1.269133333,21,0,0,108,18,-60,-6,-93,-80,101,-53,-74,-62,-108,5,107,80,-46,7,-86,59,-44,-9,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
842,1.207146667,100,53,128597.21,499,0.03,3621.44,7144.29,365,134,153,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,234.0,1.207146667,14,0,0,20,88,-63,42,-6,20,-33,19,102,-110,71,-72,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
843,1.159146667,94,53,123523.17,483,0.03,3477.44,6862.4,357,126,147,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,66.0,1.159146667,6,0,0,110,-54,-70,-51,-81,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
844,1.137626667,91,53,123238.88,476,0.03,3412.88,6846.6,352,124,144,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,33.0,1.137626667,4,0,0,20,-69,-5,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
845,1.19505,100,53,125408.53,494,0.03,3585.15,6967.14,362,132,153,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,147.0,1.19505,12,0,0,-32,57,69,-117,120,123,-44,124,-115,41,125,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
846,1.241793333,102,53,133565.68,512,0.03,3725.38,7420.32,374,138,155,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,285.0,1.241793333,18,0,0,-12,-61,-117,-4,-109,106,-28,59,109,35,47,-2,-2,71,-44,-39,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
847,1.180706667,97,53,124832.38,490,0.03,3542.12,6935.13,361,129,150,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,105.0,1.180706667,9,0,0,-83,-122,87,106,-26,-23,110,-31,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
848,1.20871,101,53,126537.45,499,0.03,3626.13,7029.86,366,133,154,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,162.0,1.20871,13,0,0,-81,-56,-124,-3,122,-113,57,94,-51,-87,111,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
849,1.147976667,93,53,122666.72,479,0.03,3443.93,6814.82,354,125,146,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,51.0,1.147976667,5,0,0,-19,31,-102,120,-121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
850,1.304453333,114,53,134633.43,530,0.03,3913.36,7479.63,382,148,167,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,633.0,1.304453333,28,0,0,-118,2,68,33,-115,-49,43,79,74,105,56,92,-13,-80,77,117,51,96,109,94,-70,47,-57,6,-115,105,122,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
851,1.180706667,97,53,125800.08,490,0.03,3542.12,6988.89,360,130,150,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,105.0,1.180706667,10,0,0,-75,-62,0,40,-117,122,25,-82,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
852,1.16793,95,53,125103.9,486,0.03,3503.79,6950.22,358,128,148,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,99.0,1.16793,8,0,0,-3,123,64,-26,-87,76,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
853,1.223946667,103,53,127534.15,504,0.03,3671.84,7085.23,369,135,156,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,216.0,1.223946667,15,0,0,40,-103,-119,-22,30,-62,-52,108,-25,-79,12,82,-57,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
854,1.235223333,104,53,129359.86,508,0.03,3705.67,7186.66,371,137,157,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,318.0,1.235223333,17,0,0,-101,79,-119,33,108,123,42,78,-73,79,-76,-19,-93,-36,-48,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
855,1.18951,98,53,125444.88,493,0.03,3568.53,6969.16,363,130,151,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,120.0,1.18951,10,0,0,-99,-32,-45,60,-33,75,-82,-26,86,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
856,1.29277,105,53,141927.59,531,0.03,3878.31,7884.87,386,145,158,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,513.0,1.29277,25,0,0,-74,-27,-94,94,-80,76,-121,-126,-52,72,-12,-27,87,38,-71,-91,-27,121,-46,-38,21,0,91,-46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
857,1.154346667,94,53,123011.69,481,0.03,3463.04,6833.98,355,126,147,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,60.0,1.154346667,6,0,0,-113,34,-124,16,-103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
858,1.135236667,91,53,121988.2,475,0.03,3405.71,6777.12,352,123,144,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,21.0,1.135236667,3,0,0,-115,-78,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
859,1.159146667,94,53,124503.51,483,0.03,3477.44,6916.86,356,127,147,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,78.0,1.159146667,7,0,0,0,34,-95,104,-124,66,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
860,1.147976667,93,53,122666.72,479,0.03,3443.93,6814.82,354,125,146,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,57.0,1.147976667,5,0,0,56,48,-96,-44,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
861,1.294016667,112,53,133185.57,527,0.03,3882.05,7399.2,382,145,165,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,507.0,1.294016667,25,0,0,-20,55,-64,-99,-80,-8,-11,-91,106,-123,56,34,93,101,110,107,-39,108,72,122,53,-70,34,14,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
862,1.140016667,91,53,123497.78,477,0.03,3420.05,6860.99,353,124,144,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,42.0,1.140016667,4,0,0,-106,47,-115,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
863,1.274016667,107,53,134414.59,522,0.03,3822.05,7467.48,380,142,160,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,378.0,1.274016667,22,0,0,23,-124,-83,44,-107,-112,46,-67,-92,-106,-24,109,95,-24,92,120,-59,-43,4,48,110,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
864,1.299833333,111,53,136851.46,530,0.03,3899.5,7602.86,383,147,164,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,675.0,1.299833333,27,0,0,2,-95,-34,27,73,46,71,116,-55,21,-121,0,-75,33,76,-101,20,-108,91,99,38,125,71,13,-59,-51,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
865,1.165526667,95,53,123871.12,485,0.03,3496.58,6881.73,358,127,148,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,72.0,1.165526667,7,0,0,-88,-25,-3,62,-94,-93,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
866,1.207146667,100,53,128597.21,499,0.03,3621.44,7144.29,365,134,153,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,189.0,1.207146667,14,0,0,-10,18,-53,102,33,-41,-96,44,-93,84,39,18,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
867,1.184686667,98,53,124935.97,491,0.03,3554.06,6940.89,361,130,151,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,120.0,1.184686667,10,0,0,49,-115,-117,61,-28,35,94,104,-7,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
868,1.140016667,91,53,123497.78,477,0.03,3420.05,6860.99,353,124,144,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,30.0,1.140016667,4,0,0,-66,-55,119,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
869,1.297573333,108,53,138497.82,531,0.03,3892.72,7694.32,386,145,161,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,618.0,1.297573333,25,0,0,-73,-104,-20,54,18,-25,17,9,-93,8,-55,103,-121,-9,-53,58,50,75,48,-74,-121,-25,-89,-4,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
870,1.32076,115,53,135131.05,536,0.03,3962.28,7507.28,388,148,168,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,684.0,1.32076,28,0,0,41,70,-29,-50,-3,23,-22,-5,-97,42,79,33,-110,82,-121,-112,-84,-125,-34,109,-57,-70,36,81,71,40,114,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
871,1.234516667,102,53,131820.87,509,0.03,3703.55,7323.38,372,137,155,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,327.0,1.234516667,17,0,0,66,-77,-102,122,21,-71,-47,-122,103,16,7,-92,-47,2,-36,7,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
872,1.248066667,106,53,129174.76,512,0.03,3744.2,7176.38,374,138,159,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,363.0,1.248066667,18,0,0,-40,95,-63,32,-48,-7,-122,99,75,13,96,-27,-124,17,-31,-121,94,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
873,1.269793333,109,53,131511.06,519,0.03,3809.38,7306.17,377,142,162,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,516.0,1.269793333,22,0,0,-88,47,118,-10,15,79,110,57,-24,61,56,-121,-49,92,-81,-124,39,101,28,125,-17,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
874,1.244076667,105,53,130930.25,511,0.03,3732.23,7273.9,372,139,158,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,330.0,1.244076667,19,0,0,-96,85,-53,12,27,-103,97,-49,90,86,-89,-23,21,-6,124,13,1,6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
875,1.128066667,91,53,121217.75,472,0.03,3384.2,6734.32,349,123,144,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,27.0,1.128066667,3,0,0,91,16,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
876,1.17107,97,53,123813.34,486,0.03,3513.21,6878.52,357,129,150,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,108.0,1.17107,9,0,0,-80,68,94,34,73,-31,86,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
877,1.220066667,99,53,133246.19,505,0.03,3660.2,7402.57,369,136,152,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,186.0,1.220066667,16,0,0,-52,-108,-110,-125,73,-105,-4,37,53,-52,53,64,16,111,96,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
878,1.14558,93,53,122410.63,478,0.03,3436.74,6800.59,353,125,146,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,51.0,1.14558,5,0,0,57,-102,47,100,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
879,1.121713333,90,53,120883.29,470,0.03,3365.14,6715.74,348,122,143,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,18.0,1.121713333,2,0,0,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
880,1.165526667,95,53,124846.48,485,0.03,3496.58,6935.92,357,128,148,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,102.0,1.165526667,8,0,0,110,71,-75,42,69,-110,-17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
881,1.203863333,101,53,126030.29,497,0.03,3611.59,7001.68,364,133,154,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,198.0,1.203863333,13,0,0,111,47,-93,-110,124,-14,40,44,17,-56,87,-16,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
882,1.160723333,95,53,123360.31,483,0.03,3482.17,6853.35,356,127,148,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,75.0,1.160723333,7,0,0,25,-107,86,-96,-54,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
883,1.23609,103,53,129753.44,509,0.03,3708.27,7208.52,373,136,156,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,294.0,1.23609,16,0,0,-91,-54,86,68,-64,125,-36,-115,-24,10,-18,93,-102,-120,-36,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
