,Effort,ProgramLength,ProgramLevel,TimeToImplement,TotalOperators,Total_Operands,CoverageEstimation,SCALAR_INPUT,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,min_Slack
864,123906.19,480,0.03,6883.68,354,126,100,0,1,3,1,1.150373333,0,0,90,101,-101,16,-18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
865,133315.23,516,0.03,7406.4,377,139,100,0,1,3,1,1.254673333,0,0,-38,-100,-52,40,23,-99,-115,99,-68,104,-96,-104,113,-83,111,125,-46,-104,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
866,121474.56,473,0.03,6748.59,350,123,100,0,1,3,1,1.130456667,0,0,-111,37,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
867,127404.48,504,0.03,7078.03,368,136,100,0,1,3,1,1.225496667,0,0,124,-61,30,-121,100,-125,38,-89,29,-126,75,-10,109,105,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
868,124433.47,476,0.03,6912.97,352,124,100,0,1,3,1,1.136033333,0,0,1,-3,-124,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
869,129573.22,504,0.03,7198.51,368,136,100,0,1,3,1,1.22239,0,0,15,-115,28,40,-106,-120,21,-51,-83,74,61,-16,47,54,123,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
870,135141.48,532,0.03,7507.86,384,148,100,0,1,3,1,1.309376667,0,0,47,14,-43,113,112,-18,111,69,13,-34,91,113,-31,-45,27,49,123,103,80,-23,66,38,13,-74,-64,67,-110,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
871,121217.75,472,0.03,6734.32,349,123,100,0,1,3,1,1.128066667,0,0,72,99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
872,132910.93,525,0.03,7383.94,382,143,100,0,1,3,1,1.286026667,0,0,-43,112,55,-74,69,-14,98,123,-40,-64,84,33,-16,106,45,-41,-93,-55,-11,-63,-9,73,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
873,126283.87,498,0.03,7015.77,365,133,100,0,1,3,1,1.206286667,0,0,53,123,39,-56,-11,45,-60,66,-15,-94,98,47,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
874,125800.08,490,0.03,6988.89,360,130,100,0,1,3,1,1.180706667,0,0,107,80,11,110,50,-1,-124,75,-22,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
875,127488.86,499,0.03,7082.71,365,134,100,0,1,3,1,1.20871,0,0,3,-70,-56,81,52,62,67,-42,30,-12,13,122,13,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
876,121397.69,472,0.03,6744.32,350,122,100,0,1,3,1,1.126486667,0,0,-47,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
877,137072.29,535,0.03,7615.13,388,147,100,0,1,3,1,1.31366,0,0,-2,33,-109,35,60,38,-120,-82,113,69,94,79,-70,67,-35,-63,-50,-70,-97,103,51,60,-105,-124,-66,-81,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
878,135511.55,533,0.03,7528.42,386,147,100,0,1,3,1,1.3103,0,0,33,-64,111,-99,2,74,47,-124,-91,-17,-11,126,84,-78,123,-118,-26,98,96,116,-84,5,-92,110,-71,111,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
879,127787.19,505,0.03,7099.29,370,135,100,0,1,3,1,1.226376667,0,0,-75,-107,-46,55,-68,-117,80,33,74,105,-65,-27,110,-89,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
880,137767.07,533,0.03,7653.73,387,146,100,0,1,3,1,1.305623333,0,0,-19,-62,-1,125,11,-66,-10,-27,-24,-112,64,-1,0,116,31,-57,30,-96,-2,17,-86,33,-30,108,43,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
881,128766.31,504,0.03,7153.68,370,134,100,0,1,3,1,1.22082,0,0,-25,-64,-91,-38,30,-13,-92,104,-120,-8,-88,38,-42,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
882,131725.4,508,0.03,7318.08,372,136,100,0,1,3,1,1.23051,0,0,-64,69,-30,5,-88,-57,15,-84,-4,-15,46,-40,92,-57,-87,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
883,124164.33,481,0.03,6898.02,355,126,100,0,1,3,1,1.15277,0,0,-114,-106,8,116,-114,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
884,135283.24,527,0.03,7515.74,382,145,100,0,1,3,1,1.290926667,0,0,52,-51,-56,-87,118,-60,80,-65,60,18,68,-8,-8,0,-126,115,85,50,72,75,-30,-13,71,-2,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
885,128223.93,503,0.03,7123.55,367,136,100,0,1,3,1,1.22152,0,0,8,53,31,114,36,-36,-118,-100,27,-89,-81,88,47,122,74,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
886,134217.0,517,0.03,7456.5,375,142,100,0,1,3,1,1.260253333,0,0,56,106,52,31,-111,16,-34,4,43,56,-23,75,-15,-60,87,34,-104,-111,95,10,29,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
887,135162.06,526,0.03,7509.0,382,144,100,0,1,3,1,1.28692,0,0,39,-101,49,-118,120,97,87,59,116,78,70,-105,-121,-45,-49,85,-68,-69,118,111,-7,-44,-101,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
888,123104.91,482,0.03,6839.16,355,127,100,0,1,3,1,1.15832,0,0,5,-103,50,93,6,78,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
889,137353.97,519,0.03,7630.78,379,140,100,0,1,3,1,1.25877,0,0,-64,-70,25,-28,65,-30,-48,-36,-36,-48,-20,-37,13,-11,10,-25,96,39,96,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
890,124503.51,483,0.03,6916.86,356,127,100,0,1,3,1,1.159146667,0,0,48,-103,78,84,-123,1,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
891,135753.63,533,0.03,7541.87,388,145,100,0,1,3,1,1.307193333,0,0,-13,12,-111,-114,69,15,12,-124,-49,96,-60,-28,-51,-9,7,-96,-14,59,-70,-113,-62,74,-91,-16,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
892,134715.0,512,0.03,7484.17,374,138,100,0,1,3,1,1.240196667,0,0,47,-108,86,-18,-7,-1,-116,-51,-84,-79,49,-44,21,103,79,-103,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
893,132956.63,520,0.03,7386.48,379,141,100,0,1,3,1,1.269133333,0,0,-38,18,-43,-34,15,-4,-83,-52,-67,84,-120,110,-37,-50,108,-124,-85,0,71,97,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
894,134414.59,522,0.03,7467.48,380,142,100,0,1,3,1,1.274016667,0,0,-20,37,-29,74,-47,11,52,-8,-93,123,-37,-86,40,91,119,-121,120,-52,-122,-93,-113,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
895,133212.32,521,0.03,7400.68,380,141,100,0,1,3,1,1.271573333,0,0,26,-115,-109,-118,-54,51,-109,76,-40,-38,90,-39,-82,121,-67,60,-9,-89,-89,57,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
896,136335.04,528,0.03,7574.17,381,147,100,0,1,3,1,1.29493,0,0,-84,5,107,32,77,-122,93,0,-26,-125,20,73,-42,38,28,5,-81,79,90,10,106,-64,-118,106,116,107,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
897,121988.2,475,0.03,6777.12,352,123,100,0,1,3,1,1.135236667,0,0,-105,-102,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
898,132838.52,519,0.03,7379.92,379,140,100,0,1,3,1,1.26513,0,0,-71,-106,100,-96,89,-41,68,16,-11,86,25,16,-22,-82,-81,-49,-69,-22,-10,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
899,126521.97,500,0.03,7029.0,365,135,100,0,1,3,1,1.214233333,0,0,46,-72,101,77,-68,45,115,42,-70,64,83,107,43,-3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
900,2100075.09,2565,0.01,116670.84,1594,971,100,0,1,3,1,6.44598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,20,0,34,0,29,21,21,56,0,0,37,0,2,48,26,13,14,0,84,0,52,15,34,18,6,0,75,0,31,1.11022e-16
901,806499.27,1575,0.01,44805.51,988,587,100,0,1,3,1,3.933223333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,24,5,70,0,19,33,27,29,17,7,56,0,13,14,24,25,15,0,41,13,24,32,34,19,8,0,63,0,10,1.11022e-16
902,371487.75,985,0.02,20638.21,629,356,100,0,1,3,1,2.373463333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,6,0,38,0,21,22,14,10,0,0,32,1,14,14,10,27,20,0,28,2,16,10,9,23,0,0,12,2,9,1.11022e-16
903,790817.65,1580,0.02,43934.31,993,587,100,0,1,3,1,3.96241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,63,0,46,33,39,27,12,4,45,0,15,17,2,10,6,13,43,0,36,6,25,21,3,5,73,2,27,1.11022e-16
904,1325897.29,2038,0.01,73660.96,1275,763,100,0,1,3,1,5.111006667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,15,10,61,16,38,40,33,34,0,0,96,0,26,8,36,27,25,0,75,6,41,33,31,46,14,23,83,0,37,1.11022e-16
905,1304086.84,2027,0.01,72449.27,1264,763,100,0,1,3,1,5.093956667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,13,0,66,0,16,13,35,21,8,9,62,0,30,18,30,14,0,0,49,0,25,24,12,19,14,0,63,0,25,1.11022e-16
906,323424.84,584,0.01,17968.05,388,196,100,0,1,3,1,1.19715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
907,314864.91,582,0.01,17492.5,386,196,100,0,1,3,1,1.196966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
908,703677.54,1472,0.02,39093.2,924,548,100,0,1,3,1,3.676003333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,0,0,44,0,16,18,21,23,0,0,53,0,26,19,26,27,20,9,56,0,21,8,7,22,13,7,44,2,29,1.11022e-16
909,498321.33,1207,0.02,27684.52,764,443,100,0,1,3,1,2.97762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,11,0,47,0,13,17,6,16,14,14,54,7,6,13,32,15,15,0,23,0,14,21,11,26,0,0,29,0,19,1.11022e-16
910,283067.83,654,0.02,15725.99,431,223,100,0,1,3,1,1.4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,2,1,0,1,0,2,2,2,0,1,0,2,2,1,2,1,0,0,1,0,0,1,1,0,0,0,0,1.11022e-16
911,633397.99,1388,0.02,35188.78,877,511,100,0,1,3,1,3.45123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,12,4,52,1,41,25,14,16,13,0,49,11,29,23,13,22,6,0,40,11,17,11,17,24,4,0,39,0,11,1.11022e-16
912,1859584.98,2421,0.01,103310.28,1505,916,100,0,1,3,1,6.090343333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,8,0,58,0,41,21,23,20,15,0,70,0,72,24,23,21,7,0,65,0,37,7,11,43,11,0,71,0,5,1.11022e-16
913,1315667.28,2045,0.01,73092.63,1282,763,100,0,1,3,1,5.139193333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,22,0,63,0,31,24,1,32,18,0,70,0,9,33,34,13,0,0,68,5,32,33,20,8,15,0,38,7,32,1.11022e-16
914,486188.15,1207,0.02,27010.45,764,443,100,0,1,3,1,2.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,20,3,41,0,28,16,16,25,0,7,31,2,17,12,21,19,9,0,64,0,18,16,26,14,10,0,32,0,21,1.11022e-16
915,1146479.29,1899,0.01,63693.29,1183,716,100,0,1,3,1,4.772286667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,16,2,61,0,17,38,29,2,12,0,54,0,25,0,17,19,12,0,71,3,27,17,10,14,18,0,58,0,40,1.11022e-16
916,452634.1,1127,0.02,25146.34,715,412,100,0,1,3,1,2.757336667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,1,0,51,0,22,20,21,13,0,5,42,0,6,21,15,19,10,12,29,3,17,14,12,15,2,2,27,0,18,1.11022e-16
917,324103.41,931,0.02,18005.74,600,331,100,0,1,3,1,2.246316667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,9,0,33,0,15,30,10,12,0,0,20,0,1,15,13,18,11,0,14,11,16,11,7,8,4,0,12,7,8,1.11022e-16
918,448330.96,1131,0.02,24907.28,719,412,100,0,1,3,1,2.773796667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,7,3,30,0,16,18,14,23,0,0,30,2,16,20,20,15,6,2,36,4,13,13,17,6,11,8,23,6,12,1.11022e-16
919,284562.92,770,0.02,15809.05,502,268,100,0,1,3,1,1.76967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,8,0,16,2,10,8,4,13,1,2,5,0,3,7,8,6,8,0,2,2,3,4,1,4,2,2,0,3,1,1.11022e-16
920,813668.15,1589,0.01,45203.79,1002,587,100,0,1,3,1,3.968183333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,8,0,66,0,22,40,12,21,17,0,55,4,32,32,27,23,50,0,38,0,25,29,10,22,19,3,55,0,8,1.11022e-16
921,331657.87,932,0.02,18425.44,601,331,100,0,1,3,1,2.239736667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,3,4,29,2,9,14,8,13,5,4,28,0,7,9,5,8,10,3,10,8,13,10,5,18,9,7,5,3,9,1.11022e-16
922,458845.47,1150,0.02,25491.42,738,412,100,0,1,3,1,2.817013333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,3,0,47,5,11,32,16,19,15,0,40,5,23,20,28,11,8,0,19,0,13,10,1,23,5,0,31,4,14,1.11022e-16
923,539184.26,1291,0.02,29954.68,815,476,100,0,1,3,1,3.220536667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,18,17,43,0,20,19,16,21,0,0,59,14,23,6,23,18,12,3,49,17,18,16,23,21,3,0,47,0,11,1.11022e-16
924,920137.25,1699,0.01,51118.74,1071,628,100,0,1,3,1,4.251913333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,23,3,65,0,32,31,39,41,4,3,52,0,19,22,29,22,11,0,73,1,36,8,25,0,4,0,46,0,14,1.11022e-16
925,1026374.07,1804,0.01,57020.78,1133,671,100,0,1,3,1,4.52887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,25,0,55,0,30,32,16,37,3,0,48,1,19,16,22,26,17,2,45,0,31,3,31,16,13,0,50,1,24,1.11022e-16
926,798812.72,1569,0.01,44378.48,982,587,100,0,1,3,1,3.92242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,13,19,76,0,29,20,54,23,0,0,68,6,23,16,33,25,1,3,51,14,29,23,42,38,2,0,46,0,34,1.11022e-16
927,316889.91,871,0.02,17605.0,563,308,100,0,1,3,1,2.057726667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,8,3,25,0,15,12,7,14,0,0,20,0,9,11,6,19,8,0,7,2,13,9,6,12,3,0,4,2,7,1.11022e-16
928,2076276.45,2550,0.01,115348.69,1579,971,100,0,1,3,1,6.41486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,0,12,50,0,26,21,12,41,24,0,54,0,31,30,22,20,12,0,57,0,36,1,54,23,9,0,74,0,22,1.11022e-16
929,557463.19,1288,0.02,30970.18,812,476,100,0,1,3,1,3.191933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,26,5,50,0,20,21,6,23,4,9,64,0,11,22,24,15,9,0,27,0,36,9,20,18,2,0,34,0,15,1.11022e-16
930,1458482.64,2142,0.01,81026.81,1330,812,100,0,1,3,1,5.388483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,7,6,83,0,19,28,32,17,22,0,74,0,46,61,33,17,11,4,42,5,19,10,24,8,19,0,82,0,11,1.11022e-16
931,249552.41,721,0.02,13864.02,470,251,100,0,1,3,1,1.657053333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,9,0,5,0,11,7,1,8,6,3,0,0,1,8,3,7,5,1,1,4,2,2,1,2,3,1,0,1,0,1.11022e-16
932,298250.19,605,0.01,16569.46,402,203,100,0,1,3,1,1.267556667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
933,288434.66,626,0.01,16024.15,414,212,100,0,1,3,1,1.333863333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,2,1,0,4,1,1,3,1,0,0,0,0,2,2,1,2,0,1,1,0,0,0,0,0,1,0,0,0,1.11022e-16
934,303276.47,603,0.01,16848.69,400,203,100,0,1,3,1,1.259623333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
935,297264.24,603,0.01,16514.68,400,203,100,0,1,3,1,1.263366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
936,278813.88,626,0.01,15489.66,414,212,100,0,1,3,1,1.340946667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,2,2,0,0,1,1,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
937,625183.89,1370,0.02,34732.44,859,511,100,0,1,3,1,3.406473333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,4,47,9,28,22,21,20,0,0,47,0,21,14,14,26,12,0,50,0,28,28,22,24,11,0,33,18,26,1.11022e-16
938,283732.95,823,0.02,15762.94,536,287,100,0,1,3,1,1.938463333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,9,0,29,1,11,6,9,10,0,4,5,0,4,9,4,10,12,0,1,4,12,6,3,6,5,2,1,2,2,1.11022e-16
939,388118.8,999,0.02,21562.16,643,356,100,0,1,3,1,2.39421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,3,0,25,3,10,15,8,24,11,0,33,0,12,20,9,28,10,0,13,3,25,14,12,18,8,2,19,4,11,1.11022e-16
940,1148290.47,1902,0.01,63793.91,1186,716,100,0,1,3,1,4.779826667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,17,4,52,0,49,18,29,28,9,0,66,0,18,3,22,7,9,0,48,0,24,36,13,22,21,0,56,1,27,1.11022e-16
