,FUNCTION,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,VocabularySize,DecisionPoint,GlobalVariables,If,Goto,ExitPoint,Function.1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Flip_Flop
1521,binarysearch,0.42899,30,31,35906.46,217,0.04,1286.97,1994.8,163,61,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.42899,15,-108,0,91,-99,84,-61,44,-8,3,-24,-102,52,32,12,37,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1522,binarysearch,0.505506667,36,31,42441.56,250,0.04,1516.52,2357.86,185,67,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,35.0,0.505506667,26,22,0,-24,-76,-64,21,-5,-117,-123,125,-123,-1,63,-32,-28,10,-31,-7,50,40,11,2,-22,-44,-19,91,-50,-116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1523,binarysearch,0.50873,39,31,39426.61,249,0.04,1526.19,2190.37,184,70,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,35.0,0.50873,26,-57,0,63,-32,-66,6,-32,-53,51,67,64,-11,-111,77,-81,-21,-27,-97,15,44,-16,28,-90,-104,-84,-65,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1524,binarysearch,0.37249,20,31,38971.69,197,0.03,1117.47,2165.09,152,51,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.37249,6,-14,0,15,-98,-37,-73,119,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1525,binarysearch,0.42899,30,31,35906.46,217,0.04,1286.97,1994.8,163,61,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.42899,15,-8,0,-94,-35,10,18,-84,116,97,-27,110,70,60,-118,59,63,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1526,binarysearch,0.516216667,41,31,38640.74,251,0.04,1548.65,2146.71,185,72,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.516216667,27,22,0,19,-48,98,-42,104,66,-125,76,-71,95,-86,-58,59,82,-83,-75,-29,-88,86,-49,-105,-81,-61,-32,-103,108,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1527,binarysearch,0.396986667,24,31,36919.76,206,0.03,1190.96,2051.1,158,55,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.396986667,9,-118,0,78,-44,3,-83,-43,-30,64,-53,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1528,binarysearch,0.38953,21,31,41401.48,205,0.03,1168.59,2300.08,157,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.38953,9,21,0,-40,-25,-60,-29,62,-125,125,25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1529,binarysearch,0.506686667,39,31,39268.27,248,0.04,1520.06,2181.57,183,70,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,35.0,0.506686667,26,18,0,-84,-70,-72,28,-16,-55,-53,65,83,-78,108,-78,-50,-40,-25,-19,105,-42,-99,103,-63,92,115,106,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1530,binarysearch,0.52033,41,31,38948.63,253,0.04,1560.99,2163.81,187,72,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.52033,27,-108,0,-19,-46,-13,-38,-87,-41,-106,-34,-17,40,-69,27,-104,80,29,-90,-94,84,-96,-32,60,52,-12,-63,68,35,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1531,binarysearch,0.366726667,21,31,36541.85,193,0.03,1100.18,2030.1,148,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.366726667,6,60,0,9,38,77,75,111,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1532,binarysearch,0.44283,30,31,38437.5,224,0.03,1328.49,2135.42,168,61,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.44283,17,-127,0,45,-26,-19,-7,18,-41,91,-113,-115,55,55,-2,51,43,106,-78,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1533,binarysearch,0.37433,21,31,37299.2,197,0.03,1122.99,2072.18,152,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,20.0,0.37433,6,-127,0,30,-104,-105,-64,73,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1534,binarysearch,0.39325,23,31,38162.41,205,0.03,1179.75,2120.13,157,54,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.39325,9,-127,0,-90,-83,84,-7,87,-9,97,34,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1535,binarysearch,0.50497,38,31,40783.08,248,0.04,1514.91,2265.73,182,69,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.50497,27,-127,0,115,-124,-58,-86,16,18,-43,118,-59,-92,10,2,-95,-3,124,111,71,48,24,-125,-10,62,-36,27,-91,78,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1536,binarysearch,0.37433,21,31,37299.2,197,0.03,1122.99,2072.18,152,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,20.0,0.37433,6,-108,0,-10,59,-39,73,-107,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1537,binarysearch,0.38953,21,31,41401.48,205,0.03,1168.59,2300.08,157,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.38953,9,-57,0,2,-64,55,73,57,-120,-32,-120,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1538,binarysearch,0.427266667,29,31,36995.26,217,0.03,1281.8,2055.29,163,60,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.427266667,15,18,0,60,-50,-27,39,123,72,43,92,119,-44,-58,18,63,-37,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1539,binarysearch,0.44085,30,31,38265.91,223,0.03,1322.55,2125.88,167,61,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.44085,17,-118,0,103,11,-17,-63,-81,12,98,98,66,40,-127,51,-79,31,-42,-32,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1540,binarysearch,0.37438,20,31,39169.52,198,0.03,1123.14,2176.08,153,51,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.37438,6,-14,0,12,-67,-25,-94,6,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1541,binarysearch,0.431393333,28,31,40119.63,220,0.03,1294.18,2228.87,164,59,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.431393333,17,18,0,40,46,40,29,106,-40,53,-127,-8,65,-103,104,87,113,18,-29,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1542,binarysearch,0.37243,21,31,37109.86,196,0.03,1117.29,2061.66,151,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,20.0,0.37243,6,-118,0,82,125,116,-21,-31,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1543,binarysearch,0.500556667,39,31,38793.25,245,0.04,1501.67,2155.18,180,70,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.500556667,26,60,0,-15,81,46,-29,95,8,81,17,100,50,-44,41,102,-72,-74,13,-47,-105,121,-38,-51,8,-112,-101,21,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1544,binarysearch,0.42551,28,31,38159.23,217,0.03,1276.53,2119.96,163,59,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.42551,15,22,0,30,0,90,-45,-104,95,83,88,13,-35,-16,-16,-99,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1545,binarysearch,0.43492,30,31,36402.87,220,0.04,1304.76,2022.38,166,61,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.43492,15,-118,0,-71,48,-25,-101,79,-4,72,75,13,64,-45,55,-58,-83,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1546,binarysearch,0.442596667,31,31,37178.0,223,0.04,1327.79,2065.44,167,62,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.442596667,17,-108,0,66,-35,-77,51,59,65,20,-11,72,36,126,-20,68,-120,-67,58,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1547,binarysearch,0.512103333,41,31,38332.84,249,0.04,1536.31,2129.6,183,72,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,35.0,0.512103333,27,-8,0,19,-94,-49,122,-21,127,-25,124,111,-123,93,-37,14,41,117,44,-27,-108,87,112,-24,-110,-57,45,-6,72,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1548,binarysearch,0.43492,30,31,36402.87,220,0.04,1304.76,2022.38,166,61,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.43492,15,-14,0,59,-10,76,25,12,-28,-89,-108,-71,-24,-62,111,118,66,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1549,binarysearch,0.429233333,29,31,37165.75,218,0.03,1287.7,2064.76,164,60,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.429233333,15,-57,0,17,-66,6,25,-117,39,-3,-79,81,-61,-51,8,23,66,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1550,binarysearch,0.495113333,37,31,40445.43,244,0.04,1485.34,2246.97,179,68,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.495113333,26,-127,0,29,46,112,-94,-85,-76,-82,109,93,121,14,34,54,-68,56,119,37,114,37,30,-119,-76,-42,-76,77,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1551,binarysearch,0.425296667,29,31,36824.78,216,0.03,1275.89,2045.82,162,60,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.425296667,15,60,0,82,4,36,108,63,-23,123,-4,-104,-124,111,-98,121,62,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1552,binarysearch,0.391333333,23,31,37976.25,204,0.03,1174.0,2109.79,156,54,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.391333333,9,60,0,60,-67,-27,48,-47,63,93,-8,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1553,binarysearch,0.464236667,32,31,39126.34,233,0.04,1392.71,2173.69,175,63,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,35.0,0.464236667,19,-14,0,-114,-20,110,88,-5,-84,18,-68,-25,-126,24,-69,114,-38,-123,-126,-66,-79,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1554,binarysearch,0.37433,21,31,37299.2,197,0.03,1122.99,2072.18,152,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.37433,6,21,0,-74,102,83,-45,-88,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1555,binarysearch,0.43492,30,31,36402.87,220,0.04,1304.76,2022.38,166,61,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.43492,15,-118,0,-74,78,92,-42,-101,-17,81,-64,3,-36,20,-50,47,-72,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1556,binarysearch,0.456266667,32,31,37128.62,229,0.04,1368.8,2062.7,173,63,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.456266667,17,-14,0,-91,-116,-87,-32,-38,31,117,-107,46,-118,6,-89,-75,-40,-3,-78,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1557,binarysearch,0.456266667,32,31,38454.64,229,0.04,1368.8,2136.37,171,63,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.456266667,19,-118,0,40,-91,82,-101,-113,121,-68,-32,-21,55,34,-24,49,83,2,-18,-37,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1558,binarysearch,0.37249,20,31,38971.69,197,0.03,1117.47,2165.09,152,51,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.37249,6,22,0,-33,-22,-66,34,99,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1559,binarysearch,0.43349,27,31,41807.76,222,0.03,1300.47,2322.65,166,58,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.43349,17,-57,0,63,107,-92,-110,121,-29,-48,58,90,-25,92,48,0,126,-106,63,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1560,binarysearch,0.490343333,39,31,38001.55,240,0.04,1471.03,2111.2,175,70,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.490343333,26,-8,0,-60,23,-87,109,-67,11,41,93,3,116,15,83,48,101,110,58,82,-125,-108,69,87,119,-33,51,116,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1561,binarysearch,0.37249,20,31,38971.69,197,0.03,1117.47,2165.09,152,51,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.37249,6,22,0,-119,22,-78,33,-73,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1562,binarysearch,0.427473333,28,31,38335.08,218,0.03,1282.42,2129.73,164,59,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.427473333,15,-8,0,72,59,100,82,7,-105,17,90,-7,-80,-114,33,-8,123,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1563,binarysearch,0.393133333,24,31,36561.32,204,0.03,1179.4,2031.18,156,55,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.393133333,9,-108,0,-19,65,-121,33,90,-14,79,4,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1564,binarysearch,0.427266667,29,31,36995.26,217,0.03,1281.8,2055.29,163,60,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.427266667,15,-14,0,91,-125,64,99,93,57,-29,71,-28,2,-19,72,80,-127,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1565,binarysearch,0.387496667,23,31,37603.94,202,0.03,1162.49,2089.11,154,54,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.387496667,9,21,0,113,-39,-123,63,32,78,0,6,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1566,binarysearch,0.37627,20,31,39367.34,199,0.03,1128.81,2187.07,154,51,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,20.0,0.37627,6,-118,0,0,-105,-12,-61,-74,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1567,binarysearch,0.429433333,28,31,38510.93,219,0.03,1288.3,2139.5,165,59,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.429433333,15,-108,0,42,-101,109,-4,38,0,111,-92,-39,-81,53,41,-77,-78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1568,binarysearch,0.37623,21,31,37488.53,198,0.03,1128.69,2082.7,153,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.37623,6,18,0,73,-118,-39,-41,-5,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1569,binarysearch,0.398913333,24,31,37098.99,207,0.03,1196.74,2061.05,159,55,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.398913333,9,18,0,-72,-107,-92,23,-46,-127,-73,-109,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1570,binarysearch,0.42355,28,31,37983.39,216,0.03,1270.65,2110.19,162,59,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.42355,15,18,0,105,15,-37,120,-58,78,-17,31,-37,-85,113,47,70,51,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1571,binarysearch,0.393133333,24,31,36561.32,204,0.03,1179.4,2031.18,156,55,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.393133333,9,-8,0,33,-68,3,88,-65,60,44,-117,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1572,binarysearch,0.396986667,24,31,36919.76,206,0.03,1190.96,2051.1,158,55,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.396986667,9,-108,0,-87,33,-84,36,-83,-48,-98,-93,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1573,binarysearch,0.450533333,31,31,39196.47,227,0.03,1351.6,2177.58,169,62,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.450533333,19,-108,0,-115,-26,10,103,69,-53,62,88,69,32,-100,-90,90,115,25,-98,4,-24,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1574,binarysearch,0.5026,39,31,38951.59,246,0.04,1507.8,2163.98,181,70,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.5026,26,-108,0,-54,-115,28,75,79,-83,24,50,12,102,33,0,-30,-94,-37,-51,-69,-96,79,17,-125,-29,-32,84,101,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1575,binarysearch,0.391206667,24,31,36382.1,203,0.03,1173.62,2021.23,155,55,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.391206667,9,-118,0,124,59,-69,-51,63,62,-97,117,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1576,binarysearch,0.503486667,36,31,42922.13,249,0.04,1510.46,2384.56,183,67,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.503486667,27,-118,0,81,26,64,17,-111,58,-97,54,115,-22,87,107,-2,21,-86,-63,-49,-86,9,5,-72,-72,-9,-22,111,-51,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1577,binarysearch,0.368706667,20,31,38576.04,195,0.03,1106.12,2143.11,150,51,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.368706667,6,-57,0,-90,45,6,69,73,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1578,binarysearch,0.497656667,35,31,43637.24,247,0.03,1492.97,2424.29,181,66,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.497656667,27,-57,0,-2,-33,36,84,112,78,103,-95,61,1,43,-64,-86,-78,7,-5,5,112,-29,36,68,17,-88,-55,5,127,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1579,binarysearch,0.387496667,23,31,37603.94,202,0.03,1162.49,2089.11,154,54,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.387496667,9,22,0,-112,120,117,-86,95,64,18,-125,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1580,binarysearch,0.396986667,24,31,36919.76,206,0.03,1190.96,2051.1,158,55,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.396986667,9,-127,0,70,-115,-78,-21,106,120,-44,-50,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1581,binarysearch,0.427013333,30,31,35741.0,216,0.04,1281.04,1985.61,162,61,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.427013333,15,-127,0,9,105,118,66,-76,-94,-50,-4,64,34,59,3,111,92,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
