;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;SV_VAL_1;SV_VAL_2
2402;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;65;188;0.0
2403;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;96;14;0.0
2404;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;28;10;0.0
2405;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;54;46;0.0
2406;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;15;188;0.0
2407;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;87;136;0.0
2408;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;59;49;0.0
2409;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;5;188;0.0
2410;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;92;179;0.0
2411;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;0;8;0.0
2412;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;77;136;0.0
2413;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;17;136;0.0
2414;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;12;179;0.0
2415;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;33;33;0.0
2416;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;25;188;0.0
2417;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;19;49;0.0
2418;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;97;136;0.0
2419;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;81;210;0.0
2420;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;8;10;0.0
2421;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;73;33;0.0
2422;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;89;49;0.0
2423;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;82;179;0.0
2424;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;34;46;0.0
2425;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;70;8;0.0
2426;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;29;49;0.0
2427;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;51;210;0.0
2428;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;57;136;0.0
2429;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;88;10;0.0
2430;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;23;33;0.0
2431;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;45;188;0.0
2432;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;66;14;0.0
2433;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;36;14;0.0
2434;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;56;14;0.0
2435;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;26;14;0.0
2436;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;43;33;0.0
2437;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;52;179;0.0
2438;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;98;10;0.0
2439;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;61;210;0.0
2440;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;44;46;0.0
2441;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;68;10;0.0
2442;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;41;210;0.0
2443;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;85;188;0.0
2444;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;79;49;0.0
2445;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;71;210;0.0
2446;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;63;33;0.0
2447;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;20;8;0.0
2448;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;74;46;0.0
2449;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;72;179;0.0
2450;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;86;14;0.0
2451;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;75;188;0.0
2452;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;55;188;0.0
2453;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;14;46;0.0
2454;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;47;136;0.0
2455;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;91;210;0.0
2456;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;64;46;0.0
2457;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;11;210;0.0
2458;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;49;49;0.0
2459;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;62;179;0.0
2460;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;80;8;0.0
2461;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;39;49;0.0
2462;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;90;8;0.0
2463;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;53;33;0.0
2464;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;94;46;0.0
2465;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;7;136;0.0
2466;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;31;210;0.0
2467;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;93;33;0.0
2468;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;38;10;0.0
2469;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;58;10;0.0
2470;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;78;10;0.0
2471;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;50;8;0.0
2472;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;3;33;0.0
2473;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;13;33;0.0
2474;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;83;33;0.0
2475;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;1;210;0.0
2476;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;21;210;0.0
2477;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;32;179;0.0
2478;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;22;179;0.0
2479;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;9;49;0.0
2480;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;6;14;0.0
2481;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;76;14;0.0
2482;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;18;10;0.0
2483;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;16;14;0.0
2484;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;40;8;0.0
2485;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;2;179;0.0
2486;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;60;8;0.0
2487;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;99;49;0.0
2488;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;48;10;0.0
2489;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;69;49;0.0
2490;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;46;14;0.0
2491;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;24;46;0.0
2492;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;95;188;0.0
2493;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;42;179;0.0
2494;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;37;136;0.0
2495;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;10;8;0.0
2496;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;67;136;0.0
2497;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;35;188;0.0
2498;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;30;8;0.0
2499;Bambu;xc7z020-1clg484-Zynq-7000;astar;int8_t;4;46;0.0
2500;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;27;-113;0.0
2501;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;84;20;0.0
2502;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;65;-26;0.0
2503;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;96;47;0.0
2504;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;28;26;0.0
2505;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;54;20;0.0
2506;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;15;-26;0.0
2507;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;87;-113;0.0
2508;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;59;60;0.0
2509;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;5;-26;0.0
2510;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;92;67;0.0
2511;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;0;-109;0.0
2512;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;77;-113;0.0
2513;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;17;-113;0.0
2514;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;12;67;0.0
2515;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;33;-4;0.0
2516;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;25;-26;0.0
2517;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;19;60;0.0
2518;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;97;-113;0.0
2519;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;81;-41;0.0
2520;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;8;26;0.0
2521;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;73;-4;0.0
2522;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;89;60;0.0
2523;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;82;67;0.0
2524;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;34;20;0.0
2525;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;70;-109;0.0
2526;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;29;60;0.0
2527;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;51;-41;0.0
2528;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;57;-113;0.0
2529;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;88;26;0.0
2530;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;23;-4;0.0
2531;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;45;-26;0.0
2532;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;66;47;0.0
2533;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;36;47;0.0
2534;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;56;47;0.0
2535;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;26;47;0.0
2536;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;43;-4;0.0
2537;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;52;67;0.0
2538;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;98;26;0.0
2539;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;61;-41;0.0
2540;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;44;20;0.0
2541;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;68;26;0.0
2542;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;41;-41;0.0
2543;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;85;-26;0.0
2544;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;79;60;0.0
2545;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;71;-41;0.0
2546;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;63;-4;0.0
2547;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;20;-109;0.0
2548;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;74;20;0.0
2549;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;72;67;0.0
2550;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;86;47;0.0
2551;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;75;-26;0.0
2552;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;55;-26;0.0
2553;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;14;20;0.0
2554;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;47;-113;0.0
2555;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;91;-41;0.0
2556;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;64;20;0.0
2557;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;11;-41;0.0
2558;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;49;60;0.0
2559;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;62;67;0.0
2560;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;80;-109;0.0
2561;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;39;60;0.0
2562;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;90;-109;0.0
2563;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;53;-4;0.0
2564;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;94;20;0.0
2565;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;7;-113;0.0
2566;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;31;-41;0.0
2567;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;93;-4;0.0
2568;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;38;26;0.0
2569;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;58;26;0.0
2570;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;78;26;0.0
2571;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;50;-109;0.0
2572;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;3;-4;0.0
2573;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;13;-4;0.0
2574;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;83;-4;0.0
2575;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;1;-41;0.0
2576;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;21;-41;0.0
2577;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;32;67;0.0
2578;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;22;67;0.0
2579;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;9;60;0.0
2580;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;6;47;0.0
2581;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;76;47;0.0
2582;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;18;26;0.0
2583;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;16;47;0.0
2584;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;40;-109;0.0
2585;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;2;67;0.0
2586;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;60;-109;0.0
2587;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;99;60;0.0
2588;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;48;26;0.0
2589;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;69;60;0.0
2590;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;46;47;0.0
2591;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;24;20;0.0
2592;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;95;-26;0.0
2593;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;42;67;0.0
2594;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;37;-113;0.0
2595;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;10;-109;0.0
2596;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;67;-113;0.0
2597;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;35;-26;0.0
2598;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;30;-109;0.0
2599;Bambu;xc7z020-1clg484-Zynq-7000;binarysearch;int8_t;4;20;0.0
2600;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;27;7;-1.0
2601;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;84;2;-1.0
2602;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;65;10;1.0
2603;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;96;2;0.0
2604;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;28;7;0.0
2605;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;54;10;-1.0
2606;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;15;8;1.0
2607;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;87;2;-1.0
2608;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;59;10;-1.0
2609;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;5;8;1.0
2610;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;92;2;-1.0
2611;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;0;8;1.0
2612;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;77;2;-1.0
2613;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;17;8;-1.0
2614;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;12;8;-1.0
2615;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;33;7;0.0
2616;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;25;7;1.0
2617;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;19;8;-1.0
2618;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;97;2;-1.0
2619;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;81;2;0.0
2620;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;8;8;0.0
2621;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;73;10;0.0
2622;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;89;2;-1.0
2623;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;82;2;-1.0
2624;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;34;7;-1.0
2625;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;70;10;1.0
2626;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;29;7;-1.0
2627;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;51;10;0.0
2628;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;57;10;-1.0
2629;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;88;2;0.0
2630;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;23;8;0.0
2631;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;45;7;1.0
2632;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;66;10;0.0
2633;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;36;7;0.0
2634;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;56;10;0.0
2635;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;26;7;0.0
2636;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;43;7;0.0
2637;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;52;10;-1.0
2638;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;98;2;0.0
2639;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;61;10;0.0
2640;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;44;7;-1.0
2641;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;68;10;0.0
2642;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;41;7;0.0
2643;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;85;2;1.0
2644;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;79;2;-1.0
2645;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;71;10;0.0
2646;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;63;10;0.0
2647;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;20;8;1.0
2648;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;74;10;-1.0
2649;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;72;10;-1.0
2650;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;86;2;0.0
2651;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;75;2;1.0
2652;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;55;10;1.0
2653;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;14;8;-1.0
2654;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;47;7;-1.0
2655;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;91;2;0.0
2656;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;64;10;-1.0
2657;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;11;8;0.0
2658;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;49;7;-1.0
2659;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;62;10;-1.0
2660;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;80;2;1.0
2661;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;39;7;-1.0
2662;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;90;2;1.0
2663;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;53;10;0.0
2664;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;94;2;-1.0
2665;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;7;8;-1.0
2666;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;31;7;0.0
2667;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;93;2;0.0
2668;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;38;7;0.0
2669;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;58;10;0.0
2670;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;78;2;0.0
2671;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;50;10;1.0
2672;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;3;8;0.0
2673;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;13;8;0.0
2674;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;83;2;0.0
2675;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;1;8;0.0
2676;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;21;8;0.0
2677;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;32;7;-1.0
2678;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;22;8;-1.0
2679;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;9;8;-1.0
2680;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;6;8;0.0
2681;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;76;2;0.0
2682;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;18;8;0.0
2683;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;16;8;0.0
2684;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;40;7;1.0
2685;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;2;8;-1.0
2686;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;60;10;1.0
2687;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;99;2;-1.0
2688;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;48;7;0.0
2689;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;69;10;-1.0
2690;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;46;7;0.0
2691;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;24;8;-1.0
2692;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;95;2;1.0
2693;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;42;7;-1.0
2694;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;37;7;-1.0
2695;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;10;8;1.0
2696;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;67;10;-1.0
2697;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;35;7;1.0
2698;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;30;7;1.0
2699;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;4;8;-1.0
2700;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;27;3;0.0
2701;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;84;10;0.0
2702;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;65;2;0.0
2703;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;96;8;0.0
2704;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;28;5;0.0
2705;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;54;10;0.0
2706;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;15;8;0.0
2707;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;87;11;0.0
2708;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;59;5;0.0
2709;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;5;8;0.0
2710;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;92;9;0.0
2711;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;0;11;0.0
2712;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;77;7;0.0
2713;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;17;7;0.0
2714;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;12;6;0.0
2715;Bambu;xc7z020-1clg484-Zynq-7000;fibcall;int8_t;33;4;0.0
