;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;V_VAL_1;V_VAL_2;V_VAL_3;V_VAL_4;V_VAL_5;V_VAL_6;V_VAL_7;V_VAL_8;V_VAL_9;V_VAL_10;V_VAL_11;V_VAL_12;V_VAL_13;V_VAL_14;V_VAL_15;V_VAL_16;V_VAL_17;V_VAL_18;V_VAL_19;V_VAL_20;V_VAL_21;V_VAL_22;V_VAL_23;V_VAL_24;V_VAL_25;V_VAL_26;V_VAL_27;V_VAL_28
3681;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;76;125;-23;-11;-35;-94;12;7;-75;-51;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3682;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;18;-64;22;-126;58;35;-10;-15;-25;-62;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3683;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;16;23;107;-21;-17;76;91;105;-38;-84;-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3684;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;40;120;-25;34;23;-42;28;37;106;120;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3685;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;2;24;54;105;92;-113;-35;111;-56;-82;-40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3686;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;60;53;-53;-60;26;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3687;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;99;-126;119;62;-38;-37;115;90;-32;-93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3688;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;48;63;-84;110;86;17;-101;0;-47;-98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3689;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;69;104;86;-33;82;122;92;8;-117;66;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3690;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;46;115;-120;47;-72;-18;-30;-114;43;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3691;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;24;123;-14;55;-22;-92;114;24;-126;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3692;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;95;-39;-101;86;59;-37;-114;117;-111;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3693;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;42;22;-64;-29;70;126;22;122;9;68;-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3694;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;37;43;-71;-83;36;-42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3695;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;10;-1;41;-77;-113;-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3696;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;67;7;6;-102;44;-78;15;97;41;4;-76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3697;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;35;-6;29;-61;-8;-32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3698;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;30;-56;70;-6;5;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3699;Bambu;xc7z020-1clg484-Zynq-7000;fft;int8_t;4;-84;20;-48;30;-56;-76;29;-31;-32;-51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3700;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;27;-19;-10;106;61;34;-35;96;62;27;97;112;125;7;-91;-76;-83;0;0;0;0;0;0;0;0;0;0;0;0
3701;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;84;33;-53;-25;84;-64;107;67;99;83;11;-45;95;13;-10;-94;-119;105;105;22;-81;0;0;0;0;0;0;0;0
3702;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;65;24;58;-78;-92;-124;-69;-2;-36;-69;-126;-92;0;-76;74;-105;-32;-23;102;-62;-112;103;-111;-57;-86;-32;95;-33;0
3703;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;96;-65;-40;1;63;78;-98;48;5;-6;-63;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3704;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;28;-2;-74;-25;111;58;-34;94;124;16;91;112;-58;-92;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3705;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;54;-104;-72;85;-63;-51;-20;0;-53;123;-23;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3706;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;15;95;63;109;58;84;-7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3707;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;87;90;-32;2;74;80;21;15;-64;55;-113;86;-75;110;58;-81;114;-65;52;-71;-5;-49;-124;96;0;0;0;0;0
3708;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;59;27;-53;125;-99;-11;-12;-90;-35;-42;7;43;-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3709;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;5;3;-50;-73;-54;-38;51;-57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3710;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;92;54;70;121;51;85;40;-30;-68;41;-121;94;7;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3711;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;0;-15;-85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3712;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;77;68;61;-117;-8;-11;102;5;-125;-68;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3713;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;17;50;-43;-79;-112;-67;-105;-114;25;-95;-109;22;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3714;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;12;-120;-123;-89;2;-121;-122;30;66;72;-108;35;68;86;-65;-65;-77;34;-88;74;90;0;0;0;0;0;0;0;0
3715;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;33;22;-19;23;-62;80;121;-33;31;-79;-52;68;126;-12;-106;60;15;59;73;-18;58;104;-90;-86;3;0;0;0;0
3716;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;25;92;-106;15;-77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3717;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;19;80;35;101;-73;-26;94;-37;113;69;84;105;16;-105;-114;-67;8;101;17;-72;-36;-54;108;54;-119;-70;86;-70;0
3718;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;97;24;-46;1;-41;27;-102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3719;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;81;124;-56;-74;28;55;2;87;50;-27;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3720;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;8;-29;125;42;-80;90;-45;-90;-112;-114;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3721;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;73;-82;-49;68;55;-33;-19;52;84;114;16;-78;99;8;15;91;-36;45;-15;103;-64;103;0;0;0;0;0;0;0
3722;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;89;102;-18;-11;98;95;79;-74;-49;-94;-116;109;-112;17;7;122;5;-121;-27;-9;60;71;65;0;0;0;0;0;0
3723;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;82;101;-20;0;5;20;-21;86;-92;92;76;-123;2;48;-44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3724;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;34;12;-74;65;17;-111;-12;42;87;-35;60;-101;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3725;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;70;99;12;-81;-99;125;-126;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3726;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;29;101;44;-76;100;98;-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3727;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;51;-74;29;75;-78;-73;122;-48;53;101;-19;-39;-87;-5;-96;-36;15;103;-39;53;-4;55;78;0;0;0;0;0;0
3728;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;57;33;-100;51;67;-1;-96;-63;120;-54;88;108;106;-3;65;-89;33;3;-118;-76;-33;34;-53;-74;42;0;0;0;0
3729;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;88;107;-33;63;77;105;-109;-13;-39;83;32;16;-60;-110;118;-73;-41;57;24;10;29;85;71;26;-10;0;0;0;0
3730;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;23;-49;-72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3731;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;45;42;62;-88;-27;91;-68;-82;78;-63;-45;77;-86;-110;41;84;122;50;89;-23;-45;-68;-48;117;-57;9;-71;0;0
3732;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;66;120;-68;101;8;32;-110;112;-43;51;-73;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3733;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;36;-88;25;52;3;-9;-8;-25;32;114;78;13;55;-13;65;75;-124;0;0;0;0;0;0;0;0;0;0;0;0
3734;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;56;-32;-110;-50;-27;98;-45;2;-113;-38;-43;-113;31;-105;5;-93;-45;-32;-68;30;-81;-15;42;98;69;0;0;0;0
3735;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;26;102;-59;33;-91;111;19;-40;-11;10;-25;112;-120;27;-8;27;-52;77;-86;109;-66;-112;-95;-44;24;61;20;-73;0
3736;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;43;-1;-14;4;79;-72;103;-99;-42;-55;117;69;95;101;-13;-113;34;119;-70;0;0;0;0;0;0;0;0;0;0
3737;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;52;-9;126;-41;-3;84;1;87;35;57;58;-110;117;85;53;-10;-95;-57;73;-16;-26;67;-72;34;-69;87;-53;-40;7
3738;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;98;29;59;-105;80;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3739;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;61;103;100;-31;-92;-97;52;-112;2;102;-48;103;-1;-49;101;41;-54;-108;-123;20;-46;35;80;107;-84;-17;-113;2;0
3740;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;44;44;5;106;70;70;122;-30;-48;65;-86;-114;57;-90;69;-36;-115;90;-2;0;0;0;0;0;0;0;0;0;0
3741;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;68;108;18;-60;-6;-93;-80;101;-53;-74;-62;-108;5;107;80;-46;7;-86;59;-44;-9;121;0;0;0;0;0;0;0
3742;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;41;20;88;-63;42;-6;20;-33;19;102;-110;71;-72;51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3743;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;85;110;-54;-70;-51;-81;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3744;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;79;20;-69;-5;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3745;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;71;-32;57;69;-117;120;123;-44;124;-115;41;125;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3746;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;63;-12;-61;-117;-4;-109;106;-28;59;109;35;47;-2;-2;71;-44;-39;1;101;0;0;0;0;0;0;0;0;0;0
3747;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;20;-83;-122;87;106;-26;-23;110;-31;-80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3748;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;74;-81;-56;-124;-3;122;-113;57;94;-51;-87;111;5;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3749;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;72;-19;31;-102;120;-121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3750;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;86;-118;2;68;33;-115;-49;43;79;74;105;56;92;-13;-80;77;117;51;96;109;94;-70;47;-57;6;-115;105;122;35
3751;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;75;-75;-62;0;40;-117;122;25;-82;43;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3752;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;55;-3;123;64;-26;-87;76;-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3753;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;14;40;-103;-119;-22;30;-62;-52;108;-25;-79;12;82;-57;43;20;0;0;0;0;0;0;0;0;0;0;0;0;0
3754;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;47;-101;79;-119;33;108;123;42;78;-73;79;-76;-19;-93;-36;-48;11;77;0;0;0;0;0;0;0;0;0;0;0
3755;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;91;-99;-32;-45;60;-33;75;-82;-26;86;-103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3756;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;64;-74;-27;-94;94;-80;76;-121;-126;-52;72;-12;-27;87;38;-71;-91;-27;121;-46;-38;21;0;91;-46;18;0;0;0
3757;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;11;-113;34;-124;16;-103;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3758;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;49;-115;-78;-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3759;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;62;0;34;-95;104;-124;66;-55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3760;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;80;56;48;-96;-44;-76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3761;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;39;-20;55;-64;-99;-80;-8;-11;-91;106;-123;56;34;93;101;110;107;-39;108;72;122;53;-70;34;14;-13;0;0;0
3762;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;90;-106;47;-115;-125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3763;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;53;23;-124;-83;44;-107;-112;46;-67;-92;-106;-24;109;95;-24;92;120;-59;-43;4;48;110;-94;0;0;0;0;0;0
3764;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;94;2;-95;-34;27;73;46;71;116;-55;21;-121;0;-75;33;76;-101;20;-108;91;99;38;125;71;13;-59;-51;-38;0
3765;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;7;-88;-25;-3;62;-94;-93;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3766;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;31;-10;18;-53;102;33;-41;-96;44;-93;84;39;18;76;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3767;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;93;49;-115;-117;61;-28;35;94;104;-7;-95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3768;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;38;-66;-55;119;-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3769;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;58;-73;-104;-20;54;18;-25;17;9;-93;8;-55;103;-121;-9;-53;58;50;75;48;-74;-121;-25;-89;-4;-30;0;0;0
3770;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;78;41;70;-29;-50;-3;23;-22;-5;-97;42;79;33;-110;82;-121;-112;-84;-125;-34;109;-57;-70;36;81;71;40;114;27
3771;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;50;66;-77;-102;122;21;-71;-47;-122;103;16;7;-92;-47;2;-36;7;-85;0;0;0;0;0;0;0;0;0;0;0
3772;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;3;-40;95;-63;32;-48;-7;-122;99;75;13;96;-27;-124;17;-31;-121;94;-107;0;0;0;0;0;0;0;0;0;0
3773;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;13;-88;47;118;-10;15;79;110;57;-24;61;56;-121;-49;92;-81;-124;39;101;28;125;-17;-92;0;0;0;0;0;0
3774;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;83;-96;85;-53;12;27;-103;97;-49;90;86;-89;-23;21;-6;124;13;1;6;66;0;0;0;0;0;0;0;0;0
3775;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;1;91;16;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3776;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;21;-80;68;94;34;73;-31;86;2;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3777;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;32;-52;-108;-110;-125;73;-105;-4;37;53;-52;53;64;16;111;96;37;0;0;0;0;0;0;0;0;0;0;0;0
3778;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;22;57;-102;47;100;-103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3779;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;9;44;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3780;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;6;110;71;-75;42;69;-110;-17;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3781;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;76;111;47;-93;-110;124;-14;40;44;17;-56;87;-16;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3782;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;18;25;-107;86;-96;-54;15;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3783;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;16;-91;-54;86;68;-64;125;-36;-115;-24;10;-18;93;-102;-120;-36;-51;0;0;0;0;0;0;0;0;0;0;0;0
3784;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;40;-31;81;-1;119;115;64;22;-27;-55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3785;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;2;-26;96;-33;-7;-90;80;-85;61;-48;-17;-47;-77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3786;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;60;-103;-96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3787;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;99;104;-54;-126;-4;-126;-86;-76;-117;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3788;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;48;-3;58;-71;115;-45;54;64;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3789;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;69;25;-92;-65;-64;46;11;-74;-15;-38;47;-93;-102;36;-10;81;12;-69;-49;35;72;23;8;116;-56;-67;0;0;0
3790;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;46;54;-49;84;-111;-109;-34;-43;1;-88;65;-77;-101;-15;107;-69;25;125;50;0;0;0;0;0;0;0;0;0;0
3791;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;24;-108;48;-18;-103;110;-104;0;-9;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3792;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;95;89;-111;86;84;95;-62;8;-76;-99;119;88;-25;17;97;31;-91;37;41;-66;0;0;0;0;0;0;0;0;0
3793;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;42;7;-116;21;47;-117;2;-12;-42;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3794;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;37;-38;-54;-3;13;-46;-107;-27;-124;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3795;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;10;118;-109;-89;115;-101;98;-18;-54;-73;98;36;31;-20;93;46;123;0;0;0;0;0;0;0;0;0;0;0;0
3796;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;67;-9;26;-72;-101;-41;91;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3797;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;35;-104;-106;-88;-30;-73;84;-25;109;55;-115;-65;61;2;-99;-119;120;-59;-125;-1;-60;45;-91;-1;5;0;0;0;0
3798;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;30;-81;75;45;77;-24;-103;108;55;7;-121;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3799;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;4;96;19;50;-14;-99;-6;50;-29;83;-10;-14;-35;-75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3800;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;27;-35;-82;-13;-47;-123;-102;74;79;39;40;-83;63;-126;18;13;114;55;67;0;0;0;0;0;0;0;0;0;0
3801;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;84;-43;-54;101;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3802;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;65;-28;109;-12;102;2;-17;-51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3803;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;96;-10;93;-78;-121;13;-59;-100;19;-50;-116;-76;94;124;-117;89;-84;-9;104;29;23;-94;60;92;65;-13;0;0;0
3804;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;28;-25;95;40;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3805;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;54;107;74;-78;-2;47;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3806;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;15;122;34;120;-57;-56;-26;85;7;98;-86;31;-53;-97;68;-107;105;-28;4;10;-33;33;45;57;0;0;0;0;0
3807;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;87;35;-72;-26;-64;-119;-53;50;-114;-76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3808;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;59;-114;-118;10;-81;8;-23;-62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3809;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;5;63;-30;82;51;-46;109;119;-81;89;3;-72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3810;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;92;-71;126;15;-25;-52;65;115;31;15;54;-73;-85;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3811;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;0;53;-17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3812;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;77;-28;25;12;119;107;-101;-97;63;-12;61;120;53;125;88;15;34;69;-77;32;-97;119;97;-77;0;0;0;0;0
3813;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;17;-86;100;92;65;90;22;68;-51;-77;-75;-6;67;-73;-123;-92;32;7;-13;0;0;0;0;0;0;0;0;0;0
3814;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;12;-31;-55;-67;-54;-87;-87;113;-83;-22;-49;-62;99;95;70;38;63;47;-57;-99;0;0;0;0;0;0;0;0;0
