;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;SS_VAL_1
5128;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;57;15
5129;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;88;7
5130;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;23;19
5131;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;45;3
5132;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;66;17
5133;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;36;25
5134;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;56;19
5135;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;26;5
5136;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;43;27
5137;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;52;28
5138;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;98;25
5139;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;61;28
5140;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;44;6
5141;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;68;18
5142;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;41;6
5143;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;85;12
5144;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;79;4
5145;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;71;5
5146;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;63;10
5147;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;20;3
5148;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;74;20
5149;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;72;9
5150;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;86;15
5151;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;75;20
5152;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;55;9
5153;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;14;7
5154;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;47;5
5155;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;91;15
5156;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;64;25
5157;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;11;26
5158;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;49;4
5159;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;62;5
5160;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;80;11
5161;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;39;15
5162;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;90;21
5163;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;53;4
5164;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;94;28
5165;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;7;3
5166;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;31;20
5167;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;93;12
5168;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;38;23
5169;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;58;8
5170;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;78;7
5171;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;50;26
5172;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;3;24
5173;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;13;22
5174;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;83;7
5175;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;1;6
5176;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;21;21
5177;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;32;25
5178;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;22;23
5179;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;9;7
5180;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;6;9
5181;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;76;10
5182;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;18;6
5183;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;16;20
5184;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;40;2
5185;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;2;2
5186;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;60;22
5187;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;99;5
5188;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;48;2
5189;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;69;25
5190;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;46;11
5191;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;24;24
5192;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;95;8
5193;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;42;23
5194;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;37;21
5195;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;10;16
5196;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;67;15
5197;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;35;27
5198;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;30;20
5199;Bambu;xc7z020-1clg484-Zynq-7000;floydwarshall;int8_t;4;10
5200;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;27;16
5201;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;84;20
5202;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;65;27
5203;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;96;11
5204;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;28;14
5205;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;54;11
5206;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;15;7
5207;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;87;23
5208;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;59;12
5209;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;5;7
5210;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;92;13
5211;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;0;2
5212;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;77;10
5213;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;17;12
5214;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;12;20
5215;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;33;24
5216;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;25;4
5217;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;19;27
5218;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;97;6
5219;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;81;10
5220;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;8;10
5221;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;73;21
5222;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;89;22
5223;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;82;14
5224;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;34;12
5225;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;70;7
5226;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;29;6
5227;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;51;22
5228;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;57;24
5229;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;88;24
5230;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;23;2
5231;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;45;26
5232;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;66;11
5233;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;36;16
5234;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;56;24
5235;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;26;27
5236;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;43;18
5237;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;52;28
5238;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;98;5
5239;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;61;27
5240;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;44;18
5241;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;68;21
5242;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;41;14
5243;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;85;6
5244;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;79;4
5245;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;71;12
5246;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;63;18
5247;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;20;9
5248;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;74;13
5249;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;72;5
5250;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;86;28
5251;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;75;10
5252;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;55;8
5253;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;14;15
5254;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;47;17
5255;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;91;10
5256;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;64;25
5257;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;11;6
5258;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;49;3
5259;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;62;7
5260;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;80;5
5261;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;39;25
5262;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;90;4
5263;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;53;22
5264;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;94;27
5265;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;7;7
5266;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;31;14
5267;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;93;10
5268;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;38;4
5269;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;58;25
5270;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;78;28
5271;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;50;17
5272;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;3;18
5273;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;13;22
5274;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;83;19
5275;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;1;3
5276;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;21;9
5277;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;32;16
5278;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;22;5
5279;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;9;2
5280;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;6;8
5281;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;76;13
5282;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;18;7
5283;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;16;16
5284;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;40;9
5285;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;2;12
5286;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;60;2
5287;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;99;9
5288;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;48;8
5289;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;69;25
5290;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;46;18
5291;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;24;9
5292;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;95;19
5293;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;42;9
5294;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;37;9
5295;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;10;16
5296;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;67;7
5297;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;35;24
5298;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;30;11
5299;Bambu;xc7z020-1clg484-Zynq-7000;insertionsort;int8_t;4;13
5300;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;27;6
5301;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;84;5
5302;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;65;12
5303;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;96;24
5304;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;28;6
5305;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;54;25
5306;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;15;22
5307;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;87;24
5308;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;59;27
5309;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;5;18
5310;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;92;25
5311;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;0;24
5312;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;77;20
5313;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;17;26
5314;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;12;28
5315;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;33;11
5316;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;25;20
5317;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;19;28
5318;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;97;25
5319;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;81;19
5320;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;8;6
5321;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;73;11
5322;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;89;23
5323;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;82;10
5324;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;34;14
5325;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;70;25
5326;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;29;12
5327;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;51;5
5328;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;57;15
5329;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;88;15
5330;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;23;21
5331;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;45;20
5332;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;66;7
5333;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;36;18
5334;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;56;9
5335;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;26;3
5336;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;43;27
5337;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;52;28
5338;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;98;25
5339;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;61;15
5340;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;44;6
5341;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;68;10
5342;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;41;24
5343;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;85;24
5344;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;79;13
5345;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;71;5
5346;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;63;2
5347;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;20;25
5348;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;74;12
5349;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;72;2
5350;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;86;16
5351;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;75;5
5352;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;55;20
5353;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;14;26
5354;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;47;10
5355;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;91;19
5356;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;64;15
5357;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;11;10
5358;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;49;8
5359;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;62;25
5360;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;80;25
5361;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;39;13
5362;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;90;18
5363;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;53;20
5364;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;94;4
5365;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;7;28
5366;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;31;14
5367;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;93;15
5368;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;38;4
5369;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;58;21
5370;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;78;15
5371;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;50;18
5372;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;3;26
5373;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;13;21
5374;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;83;22
5375;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;1;6
5376;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;21;20
5377;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;32;13
5378;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;22;5
5379;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;9;8
5380;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;6;18
5381;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;76;25
5382;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;18;27
5383;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;16;6
5384;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;40;23
5385;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;2;21
5386;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;60;6
5387;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;99;12
5388;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;48;28
5389;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;69;4
5390;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;46;4
5391;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;24;20
5392;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;95;14
5393;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;42;19
5394;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;37;20
5395;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;10;23
5396;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;67;17
5397;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;35;20
5398;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;30;2
5399;Bambu;xc7z020-1clg484-Zynq-7000;kruskal;int8_t;4;26
5400;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;27;18
5401;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;84;4
5402;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;65;7
5403;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;96;25
5404;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;28;4
5405;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;54;6
5406;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;15;23
5407;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;87;9
5408;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;59;7
5409;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;5;11
5410;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;92;13
5411;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;0;2
5412;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;77;23
5413;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;17;18
5414;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;12;20
5415;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;33;14
5416;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;25;22
5417;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;19;10
5418;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;97;22
5419;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;81;8
5420;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;8;22
5421;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;73;6
5422;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;89;18
5423;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;82;24
5424;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;34;14
5425;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;70;11
5426;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;29;24
5427;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;51;14
5428;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;57;2
5429;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;88;8
5430;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;23;16
5431;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;45;14
5432;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;66;8
5433;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;36;5
5434;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;56;7
5435;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;26;11
5436;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;43;16
5437;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;52;18
5438;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;98;15
5439;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;61;21
5440;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;44;8
5441;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;68;5
5442;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;41;17
5443;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;85;9
5444;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;79;13
5445;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;71;18
5446;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;63;16
5447;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;20;2
5448;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;74;19
5449;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;72;3
5450;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;86;9
5451;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;75;22
5452;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;55;9
5453;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;14;21
5454;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;47;7
5455;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;91;4
5456;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;64;4
5457;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;11;24
5458;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;49;25
5459;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;62;25
5460;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;80;21
5461;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;39;23
