,FUNCTION,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,ExitPoint,Function.1,FunctionCall,PointerDereferencing,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,BRAM
1524,binarysearch,0.387496667,31.67,23,31,36820.52,202,0.03,1162.49,2045.58,155,47,54,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,25.0,0.387496667,8,-87,0,115,47,20,-60,-44,-22,113,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1525,binarysearch,0.391206667,31.0,24,31,36382.1,203,0.03,1173.62,2021.23,155,48,55,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,25.0,0.391206667,9,29,0,31,116,60,77,-90,-75,-96,36,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1526,binarysearch,0.493376667,27.56,36,31,40785.69,244,0.04,1480.13,2265.87,180,64,67,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.493376667,25,-88,0,28,47,-65,-106,-7,-12,-71,117,-47,87,-126,54,36,-73,60,-10,65,-45,52,-92,117,65,-35,31,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1527,binarysearch,0.511346667,28.07,37,31,43056.79,252,0.04,1534.04,2392.04,185,67,68,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.511346667,28,-25,0,-53,125,84,14,-121,108,-83,-24,-86,121,91,-75,-100,33,-102,46,24,-95,-18,66,76,-97,24,-125,24,124,-109,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1528,binarysearch,0.512816667,26.63,39,31,40966.16,251,0.04,1538.45,2275.9,184,67,70,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.512816667,28,-44,0,-41,-112,50,30,118,73,121,14,-87,-84,-54,103,60,-43,-120,91,-56,-123,60,126,44,25,-117,-117,-52,54,-42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1529,binarysearch,0.495396667,27.12,36,31,40312.95,245,0.04,1486.19,2239.61,182,63,67,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,17.0,0.495396667,24,-96,0,-98,25,-47,-111,-83,-96,-124,19,-41,-56,0,105,127,-97,-76,76,-106,-51,126,74,-87,93,-52,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1530,binarysearch,0.49161,28.34,35,31,41800.96,244,0.04,1474.83,2322.28,180,64,66,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.49161,25,56,0,-28,107,-24,-127,-92,17,-48,50,-48,-117,-104,8,-109,16,-15,-104,110,-2,8,-16,29,122,86,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1531,binarysearch,0.359326667,35.08,19,31,37814.28,191,0.03,1077.98,2100.79,148,43,50,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,20.0,0.359326667,4,-98,0,115,72,40,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1532,binarysearch,0.482573333,25.7,38,31,37202.6,237,0.04,1447.72,2066.81,174,63,69,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.482573333,24,62,0,-113,119,64,106,42,34,109,110,65,-43,-45,67,25,47,71,87,34,22,-84,-79,44,-29,-69,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1533,binarysearch,0.387496667,31.67,23,31,36820.52,202,0.03,1162.49,2045.58,155,47,54,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.387496667,8,62,0,-29,-111,-79,-13,16,21,-107,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1534,binarysearch,0.506686667,26.63,39,31,40476.53,248,0.04,1520.06,2248.7,181,67,70,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.506686667,28,62,0,65,-8,95,-38,75,-14,40,100,103,72,70,-111,94,84,111,-81,49,125,-120,-69,-4,28,-99,-114,-8,81,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1535,binarysearch,0.499173333,26.81,37,31,40149.61,246,0.04,1497.52,2230.53,182,64,68,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.499173333,25,62,0,-27,-67,-116,46,82,99,-55,-54,88,-27,-2,-119,127,104,-43,-115,-125,89,-87,70,-71,50,-30,-25,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1536,binarysearch,0.357443333,35.08,19,31,37616.3,190,0.03,1072.33,2089.79,147,43,50,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,20.0,0.357443333,4,56,0,35,99,-33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1537,binarysearch,0.50729,28.07,37,31,42715.07,250,0.04,1521.87,2373.06,183,67,68,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.50729,28,57,0,-17,74,119,40,-74,-66,-45,66,31,-24,-119,30,-77,123,-106,19,-92,81,71,-57,-6,-30,86,20,33,71,-51,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1538,binarysearch,0.52068,25.96,40,31,40554.35,254,0.04,1562.04,2253.02,187,67,71,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.52068,28,-96,0,61,-64,69,-112,47,-71,65,72,-33,-85,-93,-28,-124,31,-101,22,101,-86,-120,-10,-57,-54,37,17,98,-83,-39,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1539,binarysearch,0.49742,27.12,36,31,40477.5,246,0.04,1492.26,2248.75,183,63,67,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.49742,24,-25,0,56,-119,111,-106,-90,76,-106,6,-20,73,-17,-74,-40,-39,-82,9,51,-37,-24,-31,10,-18,-76,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1540,binarysearch,0.363086667,35.08,19,31,38210.24,193,0.03,1089.26,2122.79,150,43,50,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,20.0,0.363086667,4,-87,0,-11,-72,-116,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1541,binarysearch,0.485286667,27.12,36,31,39490.24,240,0.04,1455.86,2193.9,177,63,67,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.485286667,24,-96,0,35,111,-118,104,-96,19,-78,-93,8,7,-67,34,81,53,29,16,-97,-34,-69,-100,119,116,-121,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1542,binarysearch,0.357443333,35.08,19,31,37616.3,190,0.03,1072.33,2089.79,147,43,50,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,20.0,0.357443333,4,-25,0,73,23,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1543,binarysearch,0.485566667,27.9,35,31,40641.9,241,0.04,1456.7,2257.88,178,63,66,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.485566667,24,-98,0,90,85,-102,7,83,84,-75,98,-11,-41,110,99,96,127,-7,-11,25,-65,-114,-12,32,-40,-41,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1544,binarysearch,0.391333333,32.35,23,31,37976.25,204,0.03,1174.0,2109.79,156,48,54,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,25.0,0.391333333,9,-88,0,-13,45,121,68,-45,-41,73,-96,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1545,binarysearch,0.393133333,31.0,24,31,36561.32,204,0.03,1179.4,2031.18,156,48,55,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,25.0,0.393133333,9,-25,0,95,37,-40,59,29,-100,-7,98,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1546,binarysearch,0.484,29.59,33,31,42966.0,242,0.03,1452.0,2387.0,179,63,64,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.484,24,56,0,73,101,-55,-2,-49,50,-60,50,-126,-104,121,76,11,-7,-61,43,-23,-7,72,79,-60,-90,-121,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1547,binarysearch,0.491056667,26.81,37,31,39496.78,242,0.04,1473.17,2194.27,178,64,68,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.491056667,25,29,0,72,104,7,-64,-54,-40,90,91,-111,92,-72,127,-85,-11,29,-4,87,-6,119,-21,37,124,4,-9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1548,binarysearch,0.39506,31.0,24,31,36740.54,205,0.03,1185.18,2041.14,157,48,55,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,25.0,0.39506,9,-87,0,-21,-17,8,-11,-23,88,6,-125,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1549,binarysearch,0.393316667,33.82,22,31,39903.82,206,0.03,1179.95,2216.88,158,48,53,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,25.0,0.393316667,9,57,0,-90,-2,91,-98,76,-113,-30,-91,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1550,binarysearch,0.479783333,28.72,34,31,41338.86,239,0.03,1439.35,2296.6,176,63,65,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.479783333,24,62,0,95,-101,-22,35,51,94,-71,71,99,-95,79,116,-73,-89,22,-13,57,-122,126,48,-126,19,101,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1551,binarysearch,0.396986667,31.0,24,31,36919.76,206,0.03,1190.96,2051.1,158,48,55,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.396986667,9,-98,0,51,-100,-120,-14,-4,101,-88,13,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1552,binarysearch,0.52126,27.33,38,31,42736.52,256,0.04,1563.78,2374.25,189,67,69,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.52126,28,-98,0,-41,-18,-19,-54,-61,-53,-87,83,40,118,-37,-62,127,-1,-126,-19,37,66,-17,-108,-88,119,-63,6,88,-65,-34,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1553,binarysearch,0.44061,27.5,31,31,36350.37,222,0.04,1321.83,2019.46,167,55,62,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.44061,16,-87,0,-125,-62,85,-81,122,-111,-76,-63,109,-115,33,78,45,-43,38,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1554,binarysearch,0.35747,37.03,18,31,39708.94,191,0.03,1072.41,2206.05,148,43,49,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,20.0,0.35747,4,-44,0,84,-127,84,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1555,binarysearch,0.52478,25.96,40,31,40873.68,256,0.04,1574.34,2270.76,189,67,71,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.52478,28,-25,0,-76,-82,-105,-77,48,-18,-2,-96,41,-1,-39,-112,35,-109,-12,60,-39,67,32,55,99,-125,-95,14,-3,44,-6,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1556,binarysearch,0.489596667,27.9,35,31,40979.18,243,0.04,1468.79,2276.62,180,63,66,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.489596667,24,-87,0,18,-84,64,-110,-102,-108,-22,30,-61,124,115,-74,-61,124,22,74,-112,-107,-80,105,-97,-13,31,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1557,binarysearch,0.446783333,28.42,30,31,38088.18,226,0.04,1340.35,2116.01,171,55,61,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.446783333,16,-25,0,-77,-86,45,-73,-19,-34,108,-109,-4,-72,99,-85,-85,-76,-38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1558,binarysearch,0.36497,35.08,19,31,38408.22,194,0.03,1094.91,2133.79,151,43,50,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,20.0,0.36497,4,-88,0,-51,-36,-96,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1559,binarysearch,0.48933,27.12,36,31,39819.33,242,0.04,1467.99,2212.18,179,63,67,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.48933,24,57,0,-91,63,-16,-120,-35,10,12,-126,-67,-65,114,-91,87,-87,72,-93,-64,37,80,-72,121,-117,38,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1560,binarysearch,0.48933,27.12,36,31,39819.33,242,0.04,1467.99,2212.18,179,63,67,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.48933,24,29,0,32,86,-9,-98,108,80,-59,-82,-126,80,-34,-125,-49,-97,37,24,-10,-48,2,28,-45,20,111,-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1561,binarysearch,0.389413333,31.67,23,31,37002.8,203,0.03,1168.24,2055.71,156,47,54,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,25.0,0.389413333,8,-88,0,-85,-90,-100,-42,-54,9,52,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1562,binarysearch,0.51658,25.96,40,31,40235.03,252,0.04,1549.74,2235.28,185,67,71,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.51658,28,29,0,56,-91,67,10,18,-25,31,54,83,-105,-92,-97,-103,-27,-23,71,54,91,-41,-104,-116,-37,-69,69,109,-9,46,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1563,binarysearch,0.50873,26.63,39,31,40639.74,249,0.04,1526.19,2257.76,182,67,70,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.50873,28,56,0,-4,-21,-35,62,-127,-43,-43,-123,4,69,102,-99,-80,75,87,24,88,14,34,5,23,-94,-87,76,95,-110,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1564,binarysearch,0.519223333,27.33,38,31,42569.58,255,0.04,1557.67,2364.98,188,67,69,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.519223333,28,-87,0,-7,35,-39,-93,77,-26,54,-75,-85,-60,-104,69,-51,-21,-124,78,-16,114,-70,-1,97,75,91,96,-54,39,-7,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1565,binarysearch,0.435316667,30.45,28,31,39761.41,222,0.03,1305.95,2208.97,167,55,59,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.435316667,16,-44,0,-84,56,-3,-94,41,-127,45,75,20,-66,-44,41,-41,-105,73,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1566,binarysearch,0.389413333,31.67,23,31,37002.8,203,0.03,1168.24,2055.71,156,47,54,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,25.0,0.389413333,8,-25,0,95,-60,-32,28,-96,-92,89,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1567,binarysearch,0.51486,26.63,39,31,41129.37,252,0.04,1544.58,2284.97,185,67,70,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.51486,28,56,0,-32,-85,-2,-125,-54,-116,-85,-68,73,26,3,-6,86,23,-82,62,87,66,17,-37,-116,55,-59,-61,29,-74,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1568,binarysearch,0.389413333,31.67,23,31,37002.8,203,0.03,1168.24,2055.71,156,47,54,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,25.0,0.389413333,8,-96,0,-45,-114,48,100,-24,-57,32,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1569,binarysearch,0.50873,26.63,39,31,40639.74,249,0.04,1526.19,2257.76,182,67,70,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.50873,28,-96,0,35,-87,50,19,-55,47,16,116,-65,48,-80,15,97,3,80,65,49,104,-59,-106,-83,-35,-36,27,43,-102,80,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1570,binarysearch,0.391333333,32.35,23,31,37976.25,204,0.03,1174.0,2109.79,156,48,54,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,25.0,0.391333333,9,-96,0,118,22,-109,-38,15,107,-78,22,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1571,binarysearch,0.518273333,25.33,41,31,39382.48,252,0.04,1554.82,2187.92,185,67,72,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.518273333,28,29,0,21,-78,34,-10,-36,-72,-122,-126,33,-87,103,89,35,14,-14,80,-102,18,-69,33,-116,-81,13,-11,24,95,-108,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1572,binarysearch,0.44085,28.42,30,31,37582.59,223,0.04,1322.55,2087.92,168,55,61,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.44085,16,56,0,-75,48,-82,-80,-118,-12,41,-45,-51,-120,127,-57,100,-105,2,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1573,binarysearch,0.441046667,29.4,29,31,38895.86,224,0.03,1323.14,2160.88,169,55,60,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.441046667,16,56,0,100,-24,95,-60,107,-25,-4,-2,5,-22,-95,-7,75,-33,-31,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1574,binarysearch,0.48355,27.9,35,31,40473.26,240,0.04,1450.65,2248.51,177,63,66,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.48355,24,56,0,47,-127,-1,88,114,-11,76,40,84,82,120,-35,-24,-65,45,-83,103,80,-76,-69,-110,27,-75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1575,binarysearch,0.44085,28.42,30,31,37582.59,223,0.04,1322.55,2087.92,168,55,61,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.44085,16,-25,0,109,-55,-19,60,-90,-33,-22,-11,-54,74,33,66,86,-37,-106,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1576,binarysearch,0.49479,26.11,38,31,38749.91,243,0.04,1484.37,2152.77,179,64,69,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.49479,25,-25,0,48,-4,-79,12,6,89,109,-2,-28,-98,126,120,24,15,122,32,16,-69,-80,-54,-74,86,17,-73,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1577,binarysearch,0.38174,31.67,23,31,36273.68,199,0.03,1145.22,2015.2,152,47,54,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,25.0,0.38174,8,57,0,120,24,-30,51,42,108,9,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1578,binarysearch,0.493083333,26.81,37,31,39659.98,243,0.04,1479.25,2203.33,179,64,68,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,35.0,0.493083333,25,57,0,-24,-76,48,-70,-43,86,126,6,-93,105,4,37,25,-41,-63,-72,-48,13,48,28,89,10,-75,-122,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1579,binarysearch,0.444986667,29.4,29,31,39243.14,226,0.03,1334.96,2180.17,171,55,60,17,3,2,3,1,1,2,2,1,2,2,2,100,1,1,1,3,1,30.0,0.444986667,16,-88,0,-39,41,-53,126,-63,-23,-86,-98,-85,-26,-42,-22,14,-14,-87,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
