,FUNCTION,BugsDelivered,ProgramLength,ProgramLevel,ProgramVolume,TotalOperators,CoverageEstimation,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,cInstr,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
1498,kruskal,2.59851,1066,0.02,7795.53,683,100,1,3,61615.0,2.59851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,16,6,3,43,9,28,16,0,0,35,0,10,13,19,18,0,31,10,14,16,15,0,2,18,0,10,201.4829142
1499,kruskal,5.428193333,2160,0.01,16284.58,1348,100,1,3,78155.0,5.428193333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,35,10,0,73,0,48,26,18,0,47,0,17,19,5,8,0,53,14,22,18,9,24,15,67,0,48,208.1165453
1500,binarysearch,0.483266667,239,0.04,1449.8,175,100,1,3,30.0,0.483266667,-44,0,52,-57,86,-88,0,12,-60,72,25,66,3,-56,110,-124,10,108,-20,60,72,107,102,-43,92,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1501,binarysearch,0.493376667,244,0.04,1480.13,181,100,1,3,30.0,0.493376667,-87,0,126,-57,-104,-47,-53,49,-53,-2,-53,10,-15,52,75,-110,101,-9,-20,73,-17,-7,106,-36,113,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1502,binarysearch,0.48933,242,0.04,1467.99,179,100,1,3,30.0,0.48933,-98,0,104,-14,-35,103,25,26,67,-87,63,-9,126,9,-70,45,-94,111,-66,-63,106,-4,-2,-22,41,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1503,binarysearch,0.51658,252,0.04,1549.74,185,100,1,3,35.0,0.51658,62,0,107,120,-42,5,120,102,-16,-79,24,11,-21,-15,76,-78,-14,47,-43,62,-115,-101,-93,121,-28,-111,82,-69,-127,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1504,binarysearch,0.495113333,244,0.04,1485.34,180,100,1,3,30.0,0.495113333,-96,0,-13,50,68,-38,123,57,74,-125,32,73,-61,14,-105,-60,35,-28,80,33,-87,78,-73,-47,-57,74,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1505,binarysearch,0.51248,250,0.04,1537.44,183,100,1,3,30.0,0.51248,-87,0,70,45,7,19,24,12,117,-87,-66,90,83,-80,-85,89,59,-18,-36,-124,84,106,-107,-119,31,30,-119,-60,-83,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1506,binarysearch,0.44458,224,0.04,1333.74,169,100,1,3,30.0,0.44458,-98,0,-22,-4,-111,-94,106,-121,72,-52,6,35,51,-87,-53,29,-79,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1507,binarysearch,0.493083333,243,0.04,1479.25,180,100,1,3,35.0,0.493083333,-44,0,-87,-25,-43,93,101,-54,19,16,-76,-55,-126,107,53,-68,114,-100,67,125,-3,-3,-26,91,-114,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1508,binarysearch,0.518946667,254,0.04,1556.84,187,100,1,3,30.0,0.518946667,-88,0,91,59,-83,99,-107,-28,127,-57,20,-63,-93,-28,-101,-96,-58,22,92,-81,39,46,86,-35,115,-119,20,-86,-70,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1509,binarysearch,0.42899,217,0.04,1286.97,162,100,1,3,30.0,0.42899,-98,0,111,4,66,116,-61,0,-46,86,113,65,30,18,41,19,120,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1510,binarysearch,0.528556667,257,0.04,1585.67,190,100,1,3,35.0,0.528556667,57,0,-90,51,-95,-26,102,79,-42,-117,-61,-68,-96,-32,125,69,89,-65,-4,-8,-65,-19,18,-114,-59,-39,-74,-22,105,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1511,binarysearch,0.431203333,219,0.03,1293.61,164,100,1,3,30.0,0.431203333,29,0,56,5,119,62,-126,111,-77,-115,34,45,-94,-22,126,-110,55,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1512,binarysearch,0.396986667,206,0.03,1190.96,158,100,1,3,25.0,0.396986667,-44,0,81,41,-11,79,-20,-76,-15,-120,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1513,binarysearch,0.441196667,225,0.03,1323.59,170,100,1,3,30.0,0.441196667,-44,0,-47,12,-69,-125,-117,-12,-106,-114,70,-114,18,-30,36,-117,120,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1514,binarysearch,0.43492,220,0.04,1304.76,165,100,1,3,30.0,0.43492,57,0,-102,-124,92,77,86,-32,57,100,89,-95,101,-29,-109,-44,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1515,binarysearch,0.38174,199,0.03,1145.22,152,100,1,3,30.0,0.38174,56,0,97,24,62,39,-4,-48,16,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1516,binarysearch,0.491056667,242,0.04,1473.17,178,100,1,3,30.0,0.491056667,-98,0,47,23,-106,31,113,-64,-103,-113,32,11,-52,-15,-90,122,54,47,69,119,-14,-88,2,-48,61,16,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1517,binarysearch,0.427746667,220,0.03,1283.24,165,100,1,3,30.0,0.427746667,-88,0,33,25,31,-35,6,65,33,-35,-7,-39,1,-29,38,-39,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1518,binarysearch,0.51108,251,0.04,1533.24,184,100,1,3,30.0,0.51108,-44,0,104,69,124,43,-2,70,-88,9,-29,-30,123,-102,8,-41,-104,78,49,124,-34,-106,-108,89,81,-50,-1,-101,44,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1519,binarysearch,0.49161,244,0.04,1474.83,181,100,1,3,30.0,0.49161,-25,0,-58,105,-39,19,122,-77,-7,-16,-41,29,-117,-19,-21,-100,37,20,77,-61,-2,-69,23,8,-40,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1520,binarysearch,0.43514,221,0.03,1305.42,166,100,1,3,30.0,0.43514,-96,0,20,-97,-85,91,77,10,-53,-60,-125,-32,69,64,16,-39,85,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1521,binarysearch,0.38568,202,0.03,1157.04,154,100,1,3,30.0,0.38568,56,0,-101,52,59,-47,54,-8,0,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1522,binarysearch,0.489596667,243,0.04,1468.79,180,100,1,3,30.0,0.489596667,-88,0,50,-24,-83,71,-99,80,79,24,97,-69,-80,-56,-96,-29,-60,-16,61,33,-123,-35,25,88,86,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1523,binarysearch,0.479523333,238,0.04,1438.57,175,100,1,3,35.0,0.479523333,57,0,40,108,-15,86,44,120,27,-16,83,-27,117,16,-103,121,-78,-69,16,95,-30,118,19,-99,21,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1524,binarysearch,0.387496667,202,0.03,1162.49,155,100,1,3,25.0,0.387496667,-87,0,115,47,20,-60,-44,-22,113,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1525,binarysearch,0.391206667,203,0.03,1173.62,155,100,1,3,25.0,0.391206667,29,0,31,116,60,77,-90,-75,-96,36,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1526,binarysearch,0.493376667,244,0.04,1480.13,180,100,1,3,30.0,0.493376667,-88,0,28,47,-65,-106,-7,-12,-71,117,-47,87,-126,54,36,-73,60,-10,65,-45,52,-92,117,65,-35,31,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1527,binarysearch,0.511346667,252,0.04,1534.04,185,100,1,3,30.0,0.511346667,-25,0,-53,125,84,14,-121,108,-83,-24,-86,121,91,-75,-100,33,-102,46,24,-95,-18,66,76,-97,24,-125,24,124,-109,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1528,binarysearch,0.512816667,251,0.04,1538.45,184,100,1,3,30.0,0.512816667,-44,0,-41,-112,50,30,118,73,121,14,-87,-84,-54,103,60,-43,-120,91,-56,-123,60,126,44,25,-117,-117,-52,54,-42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1529,binarysearch,0.495396667,245,0.04,1486.19,182,100,1,3,17.0,0.495396667,-96,0,-98,25,-47,-111,-83,-96,-124,19,-41,-56,0,105,127,-97,-76,76,-106,-51,126,74,-87,93,-52,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1530,binarysearch,0.49161,244,0.04,1474.83,180,100,1,3,35.0,0.49161,56,0,-28,107,-24,-127,-92,17,-48,50,-48,-117,-104,8,-109,16,-15,-104,110,-2,8,-16,29,122,86,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1531,binarysearch,0.359326667,191,0.03,1077.98,148,100,1,3,20.0,0.359326667,-98,0,115,72,40,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1532,binarysearch,0.482573333,237,0.04,1447.72,174,100,1,3,30.0,0.482573333,62,0,-113,119,64,106,42,34,109,110,65,-43,-45,67,25,47,71,87,34,22,-84,-79,44,-29,-69,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1533,binarysearch,0.387496667,202,0.03,1162.49,155,100,1,3,30.0,0.387496667,62,0,-29,-111,-79,-13,16,21,-107,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1534,binarysearch,0.506686667,248,0.04,1520.06,181,100,1,3,30.0,0.506686667,62,0,65,-8,95,-38,75,-14,40,100,103,72,70,-111,94,84,111,-81,49,125,-120,-69,-4,28,-99,-114,-8,81,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1535,binarysearch,0.499173333,246,0.04,1497.52,182,100,1,3,35.0,0.499173333,62,0,-27,-67,-116,46,82,99,-55,-54,88,-27,-2,-119,127,104,-43,-115,-125,89,-87,70,-71,50,-30,-25,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1536,binarysearch,0.357443333,190,0.03,1072.33,147,100,1,3,20.0,0.357443333,56,0,35,99,-33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1537,binarysearch,0.50729,250,0.04,1521.87,183,100,1,3,35.0,0.50729,57,0,-17,74,119,40,-74,-66,-45,66,31,-24,-119,30,-77,123,-106,19,-92,81,71,-57,-6,-30,86,20,33,71,-51,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1538,binarysearch,0.52068,254,0.04,1562.04,187,100,1,3,30.0,0.52068,-96,0,61,-64,69,-112,47,-71,65,72,-33,-85,-93,-28,-124,31,-101,22,101,-86,-120,-10,-57,-54,37,17,98,-83,-39,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1539,binarysearch,0.49742,246,0.04,1492.26,183,100,1,3,30.0,0.49742,-25,0,56,-119,111,-106,-90,76,-106,6,-20,73,-17,-74,-40,-39,-82,9,51,-37,-24,-31,10,-18,-76,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1540,binarysearch,0.363086667,193,0.03,1089.26,150,100,1,3,20.0,0.363086667,-87,0,-11,-72,-116,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1541,binarysearch,0.485286667,240,0.04,1455.86,177,100,1,3,30.0,0.485286667,-96,0,35,111,-118,104,-96,19,-78,-93,8,7,-67,34,81,53,29,16,-97,-34,-69,-100,119,116,-121,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1542,binarysearch,0.357443333,190,0.03,1072.33,147,100,1,3,20.0,0.357443333,-25,0,73,23,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1543,binarysearch,0.485566667,241,0.04,1456.7,178,100,1,3,30.0,0.485566667,-98,0,90,85,-102,7,83,84,-75,98,-11,-41,110,99,96,127,-7,-11,25,-65,-114,-12,32,-40,-41,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1544,binarysearch,0.391333333,204,0.03,1174.0,156,100,1,3,25.0,0.391333333,-88,0,-13,45,121,68,-45,-41,73,-96,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1545,binarysearch,0.393133333,204,0.03,1179.4,156,100,1,3,25.0,0.393133333,-25,0,95,37,-40,59,29,-100,-7,98,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1546,binarysearch,0.484,242,0.03,1452.0,179,100,1,3,35.0,0.484,56,0,73,101,-55,-2,-49,50,-60,50,-126,-104,121,76,11,-7,-61,43,-23,-7,72,79,-60,-90,-121,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1547,binarysearch,0.491056667,242,0.04,1473.17,178,100,1,3,30.0,0.491056667,29,0,72,104,7,-64,-54,-40,90,91,-111,92,-72,127,-85,-11,29,-4,87,-6,119,-21,37,124,4,-9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1548,binarysearch,0.39506,205,0.03,1185.18,157,100,1,3,25.0,0.39506,-87,0,-21,-17,8,-11,-23,88,6,-125,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1549,binarysearch,0.393316667,206,0.03,1179.95,158,100,1,3,25.0,0.393316667,57,0,-90,-2,91,-98,76,-113,-30,-91,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1550,binarysearch,0.479783333,239,0.03,1439.35,176,100,1,3,35.0,0.479783333,62,0,95,-101,-22,35,51,94,-71,71,99,-95,79,116,-73,-89,22,-13,57,-122,126,48,-126,19,101,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1551,binarysearch,0.396986667,206,0.03,1190.96,158,100,1,3,30.0,0.396986667,-98,0,51,-100,-120,-14,-4,101,-88,13,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1552,binarysearch,0.52126,256,0.04,1563.78,189,100,1,3,30.0,0.52126,-98,0,-41,-18,-19,-54,-61,-53,-87,83,40,118,-37,-62,127,-1,-126,-19,37,66,-17,-108,-88,119,-63,6,88,-65,-34,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1553,binarysearch,0.44061,222,0.04,1321.83,167,100,1,3,30.0,0.44061,-87,0,-125,-62,85,-81,122,-111,-76,-63,109,-115,33,78,45,-43,38,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1554,binarysearch,0.35747,191,0.03,1072.41,148,100,1,3,20.0,0.35747,-44,0,84,-127,84,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1555,binarysearch,0.52478,256,0.04,1574.34,189,100,1,3,35.0,0.52478,-25,0,-76,-82,-105,-77,48,-18,-2,-96,41,-1,-39,-112,35,-109,-12,60,-39,67,32,55,99,-125,-95,14,-3,44,-6,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1556,binarysearch,0.489596667,243,0.04,1468.79,180,100,1,3,30.0,0.489596667,-87,0,18,-84,64,-110,-102,-108,-22,30,-61,124,115,-74,-61,124,22,74,-112,-107,-80,105,-97,-13,31,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1557,binarysearch,0.446783333,226,0.04,1340.35,171,100,1,3,35.0,0.446783333,-25,0,-77,-86,45,-73,-19,-34,108,-109,-4,-72,99,-85,-85,-76,-38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1558,binarysearch,0.36497,194,0.03,1094.91,151,100,1,3,20.0,0.36497,-88,0,-51,-36,-96,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1559,binarysearch,0.48933,242,0.04,1467.99,179,100,1,3,30.0,0.48933,57,0,-91,63,-16,-120,-35,10,12,-126,-67,-65,114,-91,87,-87,72,-93,-64,37,80,-72,121,-117,38,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1560,binarysearch,0.48933,242,0.04,1467.99,179,100,1,3,35.0,0.48933,29,0,32,86,-9,-98,108,80,-59,-82,-126,80,-34,-125,-49,-97,37,24,-10,-48,2,28,-45,20,111,-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1561,binarysearch,0.389413333,203,0.03,1168.24,156,100,1,3,25.0,0.389413333,-88,0,-85,-90,-100,-42,-54,9,52,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1562,binarysearch,0.51658,252,0.04,1549.74,185,100,1,3,35.0,0.51658,29,0,56,-91,67,10,18,-25,31,54,83,-105,-92,-97,-103,-27,-23,71,54,91,-41,-104,-116,-37,-69,69,109,-9,46,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1563,binarysearch,0.50873,249,0.04,1526.19,182,100,1,3,35.0,0.50873,56,0,-4,-21,-35,62,-127,-43,-43,-123,4,69,102,-99,-80,75,87,24,88,14,34,5,23,-94,-87,76,95,-110,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1564,binarysearch,0.519223333,255,0.04,1557.67,188,100,1,3,30.0,0.519223333,-87,0,-7,35,-39,-93,77,-26,54,-75,-85,-60,-104,69,-51,-21,-124,78,-16,114,-70,-1,97,75,91,96,-54,39,-7,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1565,binarysearch,0.435316667,222,0.03,1305.95,167,100,1,3,30.0,0.435316667,-44,0,-84,56,-3,-94,41,-127,45,75,20,-66,-44,41,-41,-105,73,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1566,binarysearch,0.389413333,203,0.03,1168.24,156,100,1,3,25.0,0.389413333,-25,0,95,-60,-32,28,-96,-92,89,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1567,binarysearch,0.51486,252,0.04,1544.58,185,100,1,3,35.0,0.51486,56,0,-32,-85,-2,-125,-54,-116,-85,-68,73,26,3,-6,86,23,-82,62,87,66,17,-37,-116,55,-59,-61,29,-74,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1568,binarysearch,0.389413333,203,0.03,1168.24,156,100,1,3,25.0,0.389413333,-96,0,-45,-114,48,100,-24,-57,32,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1569,binarysearch,0.50873,249,0.04,1526.19,182,100,1,3,30.0,0.50873,-96,0,35,-87,50,19,-55,47,16,116,-65,48,-80,15,97,3,80,65,49,104,-59,-106,-83,-35,-36,27,43,-102,80,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1570,binarysearch,0.391333333,204,0.03,1174.0,156,100,1,3,25.0,0.391333333,-96,0,118,22,-109,-38,15,107,-78,22,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1571,binarysearch,0.518273333,252,0.04,1554.82,185,100,1,3,35.0,0.518273333,29,0,21,-78,34,-10,-36,-72,-122,-126,33,-87,103,89,35,14,-14,80,-102,18,-69,33,-116,-81,13,-11,24,95,-108,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1572,binarysearch,0.44085,223,0.04,1322.55,168,100,1,3,35.0,0.44085,56,0,-75,48,-82,-80,-118,-12,41,-45,-51,-120,127,-57,100,-105,2,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
1573,binarysearch,0.441046667,224,0.03,1323.14,169,100,1,3,35.0,0.441046667,56,0,100,-24,95,-60,107,-25,-4,-2,5,-22,-95,-7,75,-33,-31,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.986923
