,FUNCTION,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,ExitPoint,Function.1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,BRAM
1837,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,66.0,0.34467,0,98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1838,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,75.0,0.34467,0,101,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1839,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,87.0,0.34467,0,70,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1840,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,89.0,0.34467,0,104,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1841,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,80.0,0.34467,0,70,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1842,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,71.0,0.34467,0,104,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1843,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,105.0,0.34467,0,45,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1844,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,93.0,0.34467,0,69,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1845,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,94.0,0.34467,0,69,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1846,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,48.0,0.34467,0,70,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1847,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,54.0,0.34467,0,44,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1848,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,89.0,0.34467,0,69,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1849,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,70.0,0.34467,0,69,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1850,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,108.0,0.34467,0,45,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1851,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,82.0,0.34467,0,69,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1852,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,66.0,0.34467,0,98,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1853,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,96.0,0.34467,0,74,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1854,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,85.0,0.34467,0,104,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1855,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,91.0,0.34467,0,101,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1856,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,91.0,0.34467,0,70,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1857,gcd,0.342376667,14,26,41011.92,193,0.03,1027.13,2278.44,150,43,40,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,22.0,0.342376667,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1858,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,80.0,0.34467,0,104,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1859,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,34.0,0.34467,0,70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1860,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,37.0,0.34467,0,45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1861,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,90.0,0.34467,0,84,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1862,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,89.0,0.34467,0,101,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1863,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,67.0,0.34467,0,98,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1864,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,84.0,0.34467,0,101,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1865,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,52.0,0.34467,0,121,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1866,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,71.0,0.34467,0,84,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1867,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,86.0,0.34467,0,101,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1868,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,113.0,0.34467,0,84,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1869,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,66.0,0.34467,0,98,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1870,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,82.0,0.34467,0,69,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1871,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,60.0,0.34467,0,98,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1872,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,115.0,0.34467,0,121,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1873,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,76.0,0.34467,0,74,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1874,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,47.0,0.34467,0,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1875,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,100.0,0.34467,0,121,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1876,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,78.0,0.34467,0,44,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1877,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,62.0,0.34467,0,84,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1878,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,54.0,0.34467,0,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1879,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,96.0,0.34467,0,121,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1880,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,84.0,0.34467,0,121,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1881,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,100.0,0.34467,0,69,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1882,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,75.0,0.34467,0,74,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1883,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,104.0,0.34467,0,74,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1884,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,69.0,0.34467,0,104,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1885,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,73.0,0.34467,0,121,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1886,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,62.0,0.34467,0,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1887,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,102.0,0.34467,0,101,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1888,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,85.0,0.34467,0,104,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1889,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,95.0,0.34467,0,70,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1890,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,101.0,0.34467,0,104,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1891,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,130.0,0.34467,0,44,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1892,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,75.0,0.34467,0,101,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1893,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,66.0,0.34467,0,104,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1894,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,61.0,0.34467,0,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1895,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,55.0,0.34467,0,74,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1896,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,76.0,0.34467,0,70,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1897,gcd,0.34467,15,26,38534.01,193,0.03,1034.01,2140.78,150,43,41,26,6,2,6,3,3,2,0,9,3,3,100,2,1,0,0,0,113.0,0.34467,0,84,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
