,DifficultyLevel,Effort,ProgramLevel,TimeToImplement,CoverageEstimation,RANGE_SCALAR_VALUES,SV_VAL_1,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
1068,56.85,141509.85,0.02,7861.66,100,0,0,-48,88,13,-110,44,-1,19,-38,-83,81,-88,-83,-45,-25,-89,-119,103,-114,-123,-103,24,-83,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1069,80.94,163206.48,0.01,9067.03,100,0,0,104,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1070,56.45,131552.44,0.02,7308.47,100,0,0,-92,-44,111,83,43,79,36,10,31,52,-59,17,-12,-58,47,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1071,69.53,147943.42,0.01,8219.08,100,0,0,-11,-125,-102,28,-99,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1072,53.74,129742.46,0.02,7207.91,100,0,0,-37,-86,17,-31,-93,-123,89,6,58,54,-92,59,-43,90,-73,-38,100,-15,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1073,57.45,133828.14,0.02,7434.9,100,0,0,-35,-63,-54,-122,-94,73,-11,-121,55,87,57,29,101,-126,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1074,55.05,132519.43,0.02,7362.19,100,0,0,45,-17,-101,2,-123,94,-5,81,-105,-99,-97,61,56,39,-29,62,103,-58,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1075,58.5,134766.87,0.02,7487.05,100,0,0,59,78,-61,68,-38,-116,46,108,-117,-4,-26,-48,-76,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1076,55.96,132566.51,0.02,7364.81,100,0,0,55,68,-73,-89,46,26,48,67,-119,-51,-36,-31,43,76,-96,34,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1077,67.83,145253.52,0.01,8069.64,100,0,0,-34,36,-23,-112,76,17,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1078,80.94,163206.48,0.01,9067.03,100,0,0,-57,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1079,55.05,133557.44,0.02,7419.86,100,0,0,-30,21,-124,-16,89,-56,124,-126,-116,-18,-3,40,-32,-28,-24,-106,-87,59,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1080,61.84,140797.78,0.02,7822.1,100,0,0,48,-74,-61,72,-72,-110,124,35,-114,100,32,32,-120,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1081,61.31,138837.77,0.02,7713.21,100,0,0,110,-90,-30,83,-73,-61,0,62,-52,26,27,-95,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1082,71.36,149549.16,0.01,8308.29,100,0,0,106,-46,-13,-52,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1083,52.92,129469.93,0.02,7192.77,100,0,0,-41,-62,-67,-114,40,-92,-50,-61,111,64,-109,10,68,-4,-44,91,-125,113,-85,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1084,66.84,145662.38,0.01,8092.35,100,0,0,-45,-38,-28,70,103,1,-49,-68,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1085,52.21,132773.94,0.02,7376.33,100,0,0,-49,-22,-111,-90,-73,-8,58,100,-75,91,-5,69,-42,-101,20,106,17,-41,-113,-88,-91,-120,-91,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1086,57.87,138123.09,0.02,7673.51,100,0,0,73,-2,-14,-2,22,4,15,-46,-90,51,-3,109,-67,83,-23,102,-4,31,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1087,53.4,134059.3,0.02,7447.74,100,0,0,-27,-86,71,40,-50,-14,93,-71,-26,-31,-81,115,102,104,-94,-99,-26,-47,122,77,119,40,43,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1088,67.83,145665.0,0.01,8092.5,100,0,0,-27,-52,114,-50,-121,-104,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1089,63.91,142193.24,0.02,7899.62,100,0,0,-2,100,125,-24,-49,93,37,68,-47,-114,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1090,63.35,139781.09,0.02,7765.62,100,0,0,-106,-68,-51,61,53,5,-118,-117,92,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1091,73.31,151761.67,0.01,8431.2,100,0,0,91,-85,40,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1092,66.24,143152.09,0.02,7952.89,100,0,0,88,-121,84,-18,36,-91,46,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1093,62.57,140071.34,0.02,7781.74,100,0,0,-57,111,84,5,118,-117,-79,-87,-80,126,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1094,63.35,139781.09,0.02,7765.62,100,0,0,115,-19,-77,58,-20,-9,126,69,38,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1095,62.03,137708.94,0.02,7650.5,100,0,0,-19,18,117,-20,56,-108,23,114,72,61,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1096,73.31,152201.56,0.01,8455.64,100,0,0,-24,43,-20,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1097,53.82,136138.48,0.02,7563.25,100,0,0,88,-42,108,-23,-115,14,-70,62,-57,-113,70,-94,-62,-109,-42,-5,3,52,62,-97,-38,30,60,-61,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1098,55.06,133627.02,0.02,7423.72,100,0,0,-3,-83,-65,28,58,89,115,73,126,41,-39,0,27,14,-5,100,79,40,-113,51,40,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1099,54.62,134279.54,0.02,7459.97,100,0,0,35,34,-14,-105,-71,-24,83,106,-17,52,-67,88,-32,-55,-30,-5,-13,-35,67,-108,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7053118
1100,62.4,130500.89,0.02,7250.05,100,0,0,61,-54,-54,95,36,46,-75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1101,59.06,125479.73,0.02,6971.1,100,0,0,-106,-42,-101,22,45,-95,91,84,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1102,58.36,125850.04,0.02,6991.67,100,0,0,15,111,80,0,-65,117,-75,113,-8,7,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1103,45.55,115613.9,0.02,6422.99,100,0,0,111,11,114,100,66,-29,-39,33,21,23,-9,34,-60,61,2,-114,-98,110,-30,-12,79,-113,-65,33,-87,-107,-50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1104,66.67,133492.58,0.01,7416.25,100,0,0,34,94,40,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1105,59.06,125839.27,0.02,6991.07,100,0,0,77,124,52,89,-125,-120,-50,-105,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1106,56.65,123258.08,0.02,6847.67,100,0,0,100,-20,56,-78,-87,-42,69,76,-86,74,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1107,53.54,127389.88,0.02,7077.22,100,0,0,112,-60,-100,5,-127,-121,-101,-70,71,4,-113,-106,-100,-1,-27,-80,-105,-70,-48,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1108,48.0,117160.43,0.02,6508.91,100,0,0,-98,-53,95,12,99,-108,45,31,79,-64,-115,10,-86,89,106,86,124,118,-110,-83,-45,-20,103,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1109,64.93,132064.71,0.02,7336.93,100,0,0,33,-126,19,90,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1110,56.65,122910.87,0.02,6828.38,100,0,0,-81,-33,-49,-89,72,73,58,40,84,25,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1111,48.13,119336.78,0.02,6629.82,100,0,0,-121,80,-55,-3,24,52,65,12,44,13,94,-86,88,-127,112,22,12,-32,-29,65,127,60,36,-112,116,56,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1112,50.14,120709.35,0.02,6706.08,100,0,0,-110,-73,87,-108,104,58,-76,-61,-97,18,-34,-32,-61,-64,-41,-114,105,-113,-49,21,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1113,50.57,120787.47,0.02,6710.42,100,0,0,125,-70,-52,109,125,-92,-46,-49,101,14,35,62,91,-77,-56,16,-6,-125,65,38,32,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1114,47.49,119887.64,0.02,6660.42,100,0,0,46,-16,46,-19,43,-93,40,-8,-71,-115,33,81,118,46,-117,20,-69,8,-106,26,93,-73,-75,-127,-15,64,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1115,71.28,141618.89,0.01,7867.72,100,0,0,-31,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1116,55.0,122164.52,0.02,6786.92,100,0,0,121,-19,41,103,61,-37,41,-45,68,30,34,-42,71,-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1117,50.49,118965.01,0.02,6609.17,100,0,0,-6,84,52,4,-95,99,22,14,-77,-29,-20,-25,13,-118,87,-22,-96,-9,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1118,57.82,124673.87,0.02,6926.33,100,0,0,32,-42,-50,78,-34,80,-38,-67,48,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1119,53.05,120900.02,0.02,6716.67,100,0,0,22,-77,121,23,101,-33,-116,-76,3,72,17,-7,-37,-37,13,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1120,68.54,136302.55,0.01,7572.36,100,0,0,95,26,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1121,57.82,123261.14,0.02,6847.84,100,0,0,34,90,76,107,-91,80,77,96,4,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1122,48.0,119290.62,0.02,6627.26,100,0,0,-77,-45,76,98,82,-81,114,-30,118,-80,-70,-88,-118,-11,-56,-64,53,-49,-84,-115,-61,-61,33,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1123,63.31,130778.42,0.02,7265.47,100,0,0,98,75,-114,-16,-124,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1124,70.56,138514.51,0.01,7695.25,100,0,0,55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1125,47.49,120795.87,0.02,6710.88,100,0,0,-2,-121,111,-13,3,23,-91,-71,-71,56,63,108,-60,113,-69,3,88,-58,-29,119,-13,-28,62,-94,-104,-31,97,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1126,69.92,141137.81,0.01,7840.99,100,0,0,94,56,-35,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1127,58.91,128825.45,0.02,7156.97,100,0,0,-59,-92,-69,12,-8,-124,36,-39,2,-74,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1128,54.5,121726.45,0.02,6762.58,100,0,0,-35,-5,-99,-68,-44,-47,62,-77,119,-25,124,34,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1129,45.75,114347.37,0.02,6352.63,100,0,0,42,-70,-63,104,0,-105,-65,-73,-12,-75,-23,13,-72,-77,124,83,109,35,114,85,66,-57,44,61,-45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1130,58.36,127276.1,0.02,7070.89,100,0,0,-66,-66,-25,-79,18,-112,-119,-116,-61,29,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1131,70.56,139351.45,0.01,7741.75,100,0,0,-54,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1132,61.8,129246.07,0.02,7180.34,100,0,0,-16,106,-96,-67,-30,-86,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1133,54.5,121390.19,0.02,6743.9,100,0,0,11,-42,29,-106,116,26,-38,-122,-61,-102,66,-126,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1134,48.98,117938.17,0.02,6552.12,100,0,0,122,-27,-67,-70,72,-1,-44,-23,107,35,25,-66,8,-76,-45,-82,-31,29,-5,-101,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1135,56.06,124794.89,0.02,6933.05,100,0,0,-71,-76,-106,-117,7,-53,-66,-82,-115,42,-123,40,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1136,63.31,131159.69,0.02,7286.65,100,0,0,-33,59,-126,-42,-64,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1137,63.31,130397.14,0.02,7244.29,100,0,0,65,-90,28,-33,-5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1138,55.54,121942.11,0.02,6774.56,100,0,0,-58,-66,68,76,-123,107,28,-57,-33,-89,17,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1139,68.54,136302.55,0.01,7572.36,100,0,0,104,23,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1140,50.14,119448.68,0.02,6636.04,100,0,0,52,104,-115,-85,-85,-83,96,41,127,-118,-50,-117,-85,4,60,77,-57,7,-89,71,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1141,68.54,136710.64,0.01,7595.04,100,0,0,74,-65,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1142,49.09,120725.84,0.02,6706.99,100,0,0,30,-83,-4,0,75,6,-109,31,99,-101,-60,-97,-50,-81,-85,-84,-6,48,-123,78,100,-97,-32,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1143,66.67,134289.56,0.01,7460.53,100,0,0,-61,107,-2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1144,70.56,138932.98,0.01,7718.5,100,0,0,78,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1145,63.31,130015.86,0.02,7223.1,100,0,0,93,67,127,-116,-63,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1146,47.11,119221.1,0.02,6623.39,100,0,0,-93,-41,-27,6,-87,-79,-102,-79,-48,-111,-87,12,-82,52,-99,19,-40,17,80,43,11,-70,119,97,121,-88,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1147,51.69,118811.36,0.02,6600.63,100,0,0,49,87,-33,-21,101,118,-53,50,-19,-42,70,-4,-120,-26,-69,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1148,55.95,130207.14,0.02,7233.73,100,0,0,-32,-109,-61,97,8,-111,0,117,-18,-40,-50,-35,74,18,-78,-126,111,50,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1149,57.82,125027.06,0.02,6945.95,100,0,0,18,76,-110,-50,-45,-31,-39,-12,-66,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
1150,55.95,128821.96,0.02,7156.78,100,0,0,-9,62,51,-12,-1,7,-1,121,-18,-62,85,-27,50,87,18,100,77,99,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7320028
