,FUNCTION,BugsDelivered,ProgramLength,ProgramLevel,ProgramVolume,VocabularySize,GlobalVariables,Loop,FunctionCall,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,min_Slack
1145,quicksort,0.675433333,339,0.01,2026.3,63,1,2,5,100,0,0,1,3,1,0.675433333,0,0,-46,-25,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1146,quicksort,0.74822,365,0.02,2244.66,71,1,2,5,100,0,0,1,3,1,0.74822,0,0,-93,21,-109,-126,85,-92,93,-126,-109,87,-73,25,19,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1147,quicksort,0.74656,363,0.02,2239.68,72,1,2,5,100,0,0,1,3,1,0.74656,0,0,-109,-116,-42,89,-10,-43,53,68,124,-98,-71,107,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1148,quicksort,0.835263333,392,0.02,2505.79,84,1,2,5,100,0,0,1,3,1,0.835263333,0,0,18,-31,1,95,125,-4,118,9,-122,-48,2,-60,96,-67,55,19,21,-7,-101,-75,40,-13,3,-50,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1149,quicksort,0.798246667,381,0.02,2394.74,78,1,2,5,100,0,0,1,3,1,0.798246667,0,0,-66,-93,-26,118,-112,-63,-123,80,-40,-80,36,-68,54,98,101,-85,8,90,41,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1150,quicksort,0.77917,373,0.02,2337.51,77,1,2,5,100,0,0,1,3,1,0.77917,0,0,79,-14,68,-69,76,-94,-108,122,23,-52,13,124,-7,3,-24,110,79,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1151,quicksort,0.656333333,332,0.01,1969.0,61,1,2,5,100,0,0,1,3,1,0.656333333,0,0,121,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1152,quicksort,0.789616667,378,0.02,2368.85,77,1,2,5,100,0,0,1,3,1,0.789616667,0,0,-104,93,-120,-37,17,101,3,-5,-20,96,-89,-97,113,122,99,-99,-75,69,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1153,quicksort,0.77445,373,0.02,2323.35,75,1,2,5,100,0,0,1,3,1,0.77445,0,0,23,99,-2,126,-51,-44,11,105,-71,-19,46,-8,88,-53,-71,59,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1154,quicksort,0.69309,344,0.02,2079.27,66,1,2,5,100,0,0,1,3,1,0.69309,0,0,108,-6,-66,104,109,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1155,quicksort,0.73592,359,0.02,2207.76,71,1,2,5,100,0,0,1,3,1,0.73592,0,0,95,-6,72,19,-72,62,59,-53,48,66,-114,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1156,quicksort,0.74002,361,0.02,2220.06,71,1,2,5,100,0,0,1,3,1,0.74002,0,0,91,-76,-30,-126,25,-19,-15,-87,9,17,-102,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1157,quicksort,0.818006667,386,0.02,2454.02,82,1,2,5,100,0,0,1,3,1,0.818006667,0,0,-95,-123,-64,-6,-71,-28,91,9,46,-76,60,108,-105,122,85,-70,-42,61,113,-24,35,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1158,quicksort,0.664886667,335,0.01,1994.66,62,1,2,5,100,0,0,1,3,1,0.664886667,0,0,-9,-69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1159,quicksort,0.804993333,382,0.02,2414.98,80,1,2,5,100,0,0,1,3,1,0.804993333,0,0,-62,26,67,-109,-52,19,-40,-78,44,-53,-96,56,-103,38,-18,112,-20,100,-103,104,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1160,quicksort,0.74412,363,0.02,2232.36,71,1,2,5,100,0,0,1,3,1,0.74412,0,0,-116,-124,-110,-64,114,-110,-69,-23,51,-118,-49,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1161,quicksort,0.699133333,347,0.02,2097.4,66,1,2,5,100,0,0,1,3,1,0.699133333,0,0,-92,89,-46,8,113,-122,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1162,quicksort,0.815726667,386,0.02,2447.18,81,1,2,5,100,0,0,1,3,1,0.815726667,0,0,50,50,21,72,-113,78,41,31,87,-66,93,-30,-12,61,-69,-94,-91,-20,25,0,-53,74,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1163,quicksort,0.832633333,394,0.02,2497.9,81,1,2,5,100,0,0,1,3,1,0.832633333,0,0,109,13,54,-76,66,-120,-4,7,-36,-76,39,-25,-71,-122,-80,-57,0,-76,14,58,-56,-16,-64,98,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1164,quicksort,0.720806667,354,0.02,2162.42,69,1,2,5,100,0,0,1,3,1,0.720806667,0,0,-47,37,-41,113,56,48,-82,-115,125,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1165,quicksort,0.839523333,394,0.02,2518.57,84,1,2,5,100,0,0,1,3,1,0.839523333,0,0,111,-45,87,-99,-17,-124,-57,-50,113,-44,37,-79,22,91,104,62,-59,126,115,62,33,17,75,-7,-83,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1166,quicksort,0.712233333,351,0.02,2136.7,68,1,2,5,100,0,0,1,3,1,0.712233333,0,0,12,-52,11,-103,-84,1,78,94,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1167,quicksort,0.68655,342,0.02,2059.65,65,1,2,5,100,0,0,1,3,1,0.68655,0,0,-51,28,-100,105,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1168,quicksort,0.726913333,357,0.02,2180.74,69,1,2,5,100,0,0,1,3,1,0.726913333,0,0,-61,90,-18,-95,1,-53,0,-22,50,30,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1169,quicksort,0.80058,381,0.02,2401.74,79,1,2,5,100,0,0,1,3,1,0.80058,0,0,85,-77,47,96,-80,43,106,26,18,48,-63,-48,-112,75,17,-83,109,-74,77,13,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1170,quicksort,0.753413333,364,0.02,2260.24,74,1,2,5,100,0,0,1,3,1,0.753413333,0,0,72,119,71,30,91,99,-96,61,101,-16,-62,87,89,82,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1171,quicksort,0.843436667,398,0.02,2530.31,82,1,2,5,100,0,0,1,3,1,0.843436667,0,0,65,-95,-1,74,6,-119,-14,6,19,-68,-88,102,-15,59,56,-107,52,16,-103,-122,-14,106,-68,-88,82,-48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1172,quicksort,0.787526667,377,0.02,2362.58,77,1,2,5,100,0,0,1,3,1,0.787526667,0,0,-102,-3,-70,90,-5,-94,-14,30,94,-73,-52,-31,-69,-64,-108,59,47,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1173,quicksort,0.783073333,376,0.02,2349.22,76,1,2,5,100,0,0,1,3,1,0.783073333,0,0,74,20,-70,-9,-63,-41,-44,119,-87,107,-25,119,1,69,54,-96,47,-2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1174,quicksort,0.69712,346,0.02,2091.36,66,1,2,5,100,0,0,1,3,1,0.69712,0,0,-69,-4,-67,-93,40,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1175,quicksort,0.744503333,362,0.02,2233.51,72,1,2,5,100,0,0,1,3,1,0.744503333,0,0,-115,29,-95,-76,32,-24,-99,8,-16,8,125,-18,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1176,quicksort,0.68,340,0.02,2040.0,64,1,2,5,100,0,0,1,3,1,0.68,0,0,-45,18,-83,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1177,quicksort,0.691076667,343,0.02,2073.23,66,1,2,5,100,0,0,1,3,1,0.691076667,0,0,74,61,64,51,117,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1178,quicksort,0.82185,390,0.02,2465.55,80,1,2,5,100,0,0,1,3,1,0.82185,0,0,83,115,-87,-11,9,-69,90,126,-118,-41,-87,42,-36,5,-42,-60,82,5,-29,-45,-114,17,67,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1179,quicksort,0.85657,402,0.02,2569.71,84,1,2,5,100,0,0,1,3,1,0.85657,0,0,-70,-56,70,55,8,-53,-36,29,88,-43,-114,15,-66,-81,-22,34,-5,-119,-64,-71,-1,-41,-82,53,-96,-60,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1180,quicksort,0.72977,356,0.02,2189.31,71,1,2,5,100,0,0,1,3,1,0.72977,0,0,-66,-123,-47,101,79,-25,113,37,9,68,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1181,quicksort,0.824363333,389,0.02,2473.09,82,1,2,5,100,0,0,1,3,1,0.824363333,0,0,77,-117,116,36,98,-65,27,-92,-66,99,69,-100,121,-46,107,63,106,-92,9,-43,-32,98,53,-79,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1182,quicksort,0.820123333,387,0.02,2460.37,82,1,2,5,100,0,0,1,3,1,0.820123333,0,0,82,-20,80,-122,117,-75,-12,-37,75,-108,81,77,40,-9,101,45,120,30,99,-36,48,-98,-120,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1183,quicksort,0.763763333,369,0.02,2291.29,74,1,2,5,100,0,0,1,3,1,0.763763333,0,0,-52,-122,114,66,81,84,-114,44,33,51,16,-33,-35,57,-61,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1184,quicksort,0.811086667,386,0.02,2433.26,79,1,2,5,100,0,0,1,3,1,0.811086667,0,0,114,71,-20,-10,-53,-77,-119,-10,92,-3,73,14,-119,-73,29,109,-2,50,86,-106,-70,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1185,quicksort,0.726913333,357,0.02,2180.74,69,1,2,5,100,0,0,1,3,1,0.726913333,0,0,113,-32,-25,33,76,48,-48,-83,-92,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1186,quicksort,0.79196,378,0.02,2375.88,78,1,2,5,100,0,0,1,3,1,0.79196,0,0,71,92,-38,119,-85,-86,-99,65,-104,66,-58,112,-21,114,59,45,-112,35,-106,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1187,quicksort,0.704116667,347,0.02,2112.35,68,1,2,5,100,0,0,1,3,1,0.704116667,0,0,106,72,100,58,16,-89,87,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1188,quicksort,0.808986667,385,0.02,2426.96,79,1,2,5,100,0,0,1,3,1,0.808986667,0,0,99,43,-72,105,-87,114,-107,117,-105,97,-114,-68,88,89,-73,35,115,-28,-106,-50,-59,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1189,quicksort,0.72734,356,0.02,2182.02,70,1,2,5,100,0,0,1,3,1,0.72734,0,0,34,-34,98,-96,4,61,5,-39,-118,-95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1190,quicksort,0.688,344,0.02,2064.0,64,1,2,5,100,0,0,1,3,1,0.688,0,0,39,-60,-125,-22,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1191,quicksort,0.69309,344,0.02,2079.27,66,1,2,5,100,0,0,1,3,1,0.69309,0,0,74,81,18,111,-16,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1192,quicksort,0.795883333,381,0.02,2387.65,77,1,2,5,100,0,0,1,3,1,0.795883333,0,0,-56,1,79,3,-106,-78,-7,123,119,124,-123,-60,-70,-71,-90,-25,-108,-113,-118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1193,quicksort,0.804993333,382,0.02,2414.98,80,1,2,5,100,0,0,1,3,1,0.804993333,0,0,64,30,-114,-12,-27,-75,42,118,29,27,116,-122,6,81,-113,-32,109,-52,-110,-24,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1194,quicksort,0.714696667,351,0.02,2144.09,69,1,2,5,100,0,0,1,3,1,0.714696667,0,0,-117,-98,-75,51,-54,80,35,70,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1195,quicksort,0.66687,336,0.01,2000.61,62,1,2,5,100,0,0,1,3,1,0.66687,0,0,-17,-58,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1196,quicksort,0.708173333,349,0.02,2124.52,68,1,2,5,100,0,0,1,3,1,0.708173333,0,0,104,-69,23,59,105,-16,13,50,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1197,quicksort,0.699623333,346,0.02,2098.87,67,1,2,5,100,0,0,1,3,1,0.699623333,0,0,4,-70,46,10,43,-127,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1198,quicksort,0.751033333,364,0.02,2253.1,73,1,2,5,100,0,0,1,3,1,0.751033333,0,0,-13,12,61,110,60,123,-39,2,-85,-18,-110,11,8,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1199,quicksort,0.833006667,392,0.02,2499.02,83,1,2,5,100,0,0,1,3,1,0.833006667,0,0,39,-107,-69,-65,-48,-122,75,16,32,-63,-81,105,-24,44,113,-75,-23,-121,-95,-90,-98,31,21,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10623e-16
1200,selectionsort,0.435323333,228,0.03,1305.97,53,1,2,1,100,0,0,1,3,1,0.435323333,0,0,-96,47,100,114,95,116,-56,42,-33,95,42,-45,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1201,selectionsort,0.482306667,247,0.03,1446.92,58,1,2,1,100,0,0,1,3,1,0.482306667,0,0,-39,-78,-108,35,35,38,34,49,-33,61,33,67,111,61,-41,-8,-85,-95,84,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1202,selectionsort,0.510076667,257,0.03,1530.23,62,1,2,1,100,0,0,1,3,1,0.510076667,0,0,-69,22,91,91,40,-114,101,69,-106,49,15,-121,17,79,101,-38,-67,-61,-80,-94,50,-112,121,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1203,selectionsort,0.40824,217,0.03,1224.72,50,1,2,1,100,0,0,1,3,1,0.40824,0,0,73,10,77,30,60,97,-11,115,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1204,selectionsort,0.390673333,211,0.03,1172.02,47,1,2,1,100,0,0,1,3,1,0.390673333,0,0,-7,14,-88,-85,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1205,selectionsort,0.419526667,223,0.03,1258.58,50,1,2,1,100,0,0,1,3,1,0.419526667,0,0,75,80,63,-18,-11,-24,-110,17,-17,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1206,selectionsort,0.367603333,202,0.02,1102.81,44,1,2,1,100,0,0,1,3,1,0.367603333,0,0,79,19,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1207,selectionsort,0.47452,241,0.03,1423.56,60,1,2,1,100,0,0,1,3,1,0.47452,0,0,58,114,92,81,60,-115,-102,122,23,114,90,47,70,-91,-42,48,109,-16,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1208,selectionsort,0.506076667,254,0.04,1518.23,63,1,2,1,100,0,0,1,3,1,0.506076667,0,0,67,63,56,-1,32,-30,13,66,-117,-119,-40,-97,21,36,-34,92,-57,91,-104,-95,-27,14,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1209,selectionsort,0.447093333,232,0.03,1341.28,55,1,2,1,100,0,0,1,3,1,0.447093333,0,0,-116,45,10,-17,18,50,1,-94,114,-122,72,-108,72,48,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1210,selectionsort,0.48426,248,0.03,1452.78,58,1,2,1,100,0,0,1,3,1,0.48426,0,0,-107,110,99,-32,-6,-17,-27,-87,-41,109,5,-110,-72,71,-43,71,-79,116,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1211,selectionsort,0.452973333,234,0.03,1358.92,56,1,2,1,100,0,0,1,3,1,0.452973333,0,0,46,5,-113,-3,-79,-43,-60,-89,21,18,1,20,-75,24,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1212,selectionsort,0.490273333,249,0.03,1470.82,60,1,2,1,100,0,0,1,3,1,0.490273333,0,0,-86,-55,21,-91,-78,-19,-41,104,8,46,-98,35,-95,-97,-67,67,101,-103,14,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1213,selectionsort,0.51604,259,0.04,1548.12,63,1,2,1,100,0,0,1,3,1,0.51604,0,0,-60,122,-31,51,116,70,79,-15,36,-20,-40,25,-31,123,29,-73,-43,-58,-106,39,-11,76,-76,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1214,selectionsort,0.47645,244,0.03,1429.35,58,1,2,1,100,0,0,1,3,1,0.47645,0,0,87,-64,-86,78,-18,-10,48,117,-17,-35,-86,-89,-77,115,-124,48,114,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1215,selectionsort,0.488296667,247,0.03,1464.89,61,1,2,1,100,0,0,1,3,1,0.488296667,0,0,110,-121,-69,59,111,4,101,0,91,121,119,-10,33,92,-77,-43,-109,44,-108,-97,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
1216,selectionsort,0.44902,233,0.03,1347.06,55,1,2,1,100,0,0,1,3,1,0.44902,0,0,-98,54,21,-7,-4,-70,-25,93,-33,-52,27,89,23,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454177
