,FUNCTION,ProgramLevel,CoverageEstimation,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,SV_VAL_1,SV_VAL_2,V_VAL_3,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_15,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
1095,mergesort,0.02,100,0,1,3,0,0,93,19,47,-69,-99,-115,-114,121,-10,7,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463
1096,mergesort,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
1097,mergesort,0.02,100,0,1,3,0,0,60,101,-61,-86,28,-104,67,-12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406
1098,mergesort,0.01,100,0,1,3,0,0,73,-89,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
1099,mergesort,0.02,100,0,1,3,0,0,-11,-59,-14,-28,26,82,-32,104,72,-106,-58,-70,76,48,13,107,-69,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823
1100,quicksort,0.02,100,0,1,3,0,0,-80,97,44,54,-55,30,-73,71,122,-3,77,-40,-35,34,59,-58,14,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545
1101,quicksort,0.02,100,0,1,3,0,0,-58,-54,-18,-28,20,106,-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246
1102,quicksort,0.02,100,0,1,3,0,0,0,-108,-111,80,43,38,100,-39,73,74,-16,-80,123,-82,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546
1103,quicksort,0.02,100,0,1,3,0,0,5,29,-110,-24,-66,-76,-35,13,-115,-89,9,22,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512
1104,quicksort,0.02,100,0,1,3,0,0,-4,-86,80,84,84,40,-51,-100,61,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393
1105,quicksort,0.02,100,0,1,3,0,0,-107,-91,-104,-97,-44,-35,-28,118,-5,44,44,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416
1106,quicksort,0.02,100,0,1,3,0,0,-86,50,-15,-72,-72,90,120,64,-17,-28,22,28,83,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685
1107,quicksort,0.02,100,0,1,3,0,0,-126,-61,82,-92,-112,-2,-76,27,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
1108,quicksort,0.02,100,0,1,3,0,0,-60,-40,-111,-93,117,-17,96,102,117,-66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325
1109,quicksort,0.02,100,0,1,3,0,0,53,-123,59,74,125,-121,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1110,quicksort,0.02,100,0,1,3,0,0,-12,-40,48,-6,-77,-91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
1111,quicksort,0.02,100,0,1,3,0,0,-54,-104,33,120,106,-45,46,-122,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
1112,quicksort,0.02,100,0,1,3,0,0,-5,-93,-112,-13,-12,56,13,51,-68,119,92,-78,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513
1113,quicksort,0.02,100,0,1,3,0,0,-13,-42,-62,-88,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
1114,quicksort,0.01,100,0,1,3,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1115,quicksort,0.01,100,0,1,3,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
1116,quicksort,0.02,100,0,1,3,0,0,-19,-89,113,-71,-73,-10,65,46,107,28,-109,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375
1117,quicksort,0.01,100,0,1,3,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
1118,quicksort,0.02,100,0,1,3,0,0,-117,41,70,-48,-21,-14,6,109,41,103,-29,29,-68,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484
1119,quicksort,0.02,100,0,1,3,0,0,-3,75,101,-24,-35,106,69,-26,-62,-42,23,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478
1120,quicksort,0.02,100,0,1,3,0,0,-10,36,-99,61,5,-89,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1121,quicksort,0.02,100,0,1,3,0,0,64,24,-26,124,-59,37,118,43,-29,108,61,38,77,19,87,-32,-108,-69,-88,60,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
1122,quicksort,0.02,100,0,1,3,0,0,-48,-112,105,-95,-12,36,-29,-94,102,-80,125,23,-45,-66,-71,-21,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629
1123,quicksort,0.02,100,0,1,3,0,0,3,91,51,77,-122,79,-29,53,-110,-77,106,-22,49,-63,1,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
1124,quicksort,0.02,100,0,1,3,0,0,50,-90,111,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
1125,quicksort,0.02,100,0,1,3,0,0,-67,43,-31,3,125,-48,60,119,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370
1126,quicksort,0.02,100,0,1,3,0,0,-86,-40,64,21,121,32,-40,111,81,-39,117,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408
1127,quicksort,0.02,100,0,1,3,0,0,-47,112,9,27,7,-16,29,107,7,-20,54,-25,29,109,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596
1128,quicksort,0.02,100,0,1,3,0,0,54,89,-15,89,-97,120,-118,-120,119,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298
1129,quicksort,0.02,100,0,1,3,0,0,-87,-27,-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
1130,quicksort,0.02,100,0,1,3,0,0,66,80,44,32,-19,-82,-124,-122,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398
1131,quicksort,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1132,quicksort,0.02,100,0,1,3,0,0,102,-83,73,16,104,15,103,-73,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396
1133,quicksort,0.02,100,0,1,3,0,0,-105,83,11,68,-79,119,-40,50,-56,-110,65,4,103,-114,82,-18,0,-5,-44,84,44,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889
1134,quicksort,0.02,100,0,1,3,0,0,-25,42,26,45,11,41,25,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298
1135,quicksort,0.02,100,0,1,3,0,0,103,51,-21,-21,-45,106,-123,-58,-114,-57,38,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
1136,quicksort,0.02,100,0,1,3,0,0,-36,-29,-98,-115,-58,-80,9,-120,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375
1137,quicksort,0.02,100,0,1,3,0,0,-66,21,21,117,-72,-6,19,-40,-76,-68,55,95,127,116,-58,-114,-108,-64,76,67,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784
1138,quicksort,0.02,100,0,1,3,0,0,-107,-5,-53,49,-22,4,84,3,13,-44,-88,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389
1139,quicksort,0.02,100,0,1,3,0,0,43,-25,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
1140,quicksort,0.02,100,0,1,3,0,0,-89,-36,13,-115,13,-56,67,85,75,-112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409
1141,quicksort,0.01,100,0,1,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1142,quicksort,0.02,100,0,1,3,0,0,90,-43,-51,-3,116,-107,32,4,-39,75,83,-16,62,109,121,103,21,-75,49,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577
1143,quicksort,0.02,100,0,1,3,0,0,32,85,-5,83,-23,82,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
1144,quicksort,0.02,100,0,1,3,0,0,-41,120,87,-57,-16,60,44,68,26,41,-32,3,-25,-48,-77,107,-107,-64,-9,-81,26,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823
1145,quicksort,0.01,100,0,1,3,0,0,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
1146,quicksort,0.02,100,0,1,3,0,0,-109,-126,85,-92,93,-126,-109,25,19,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
1147,quicksort,0.02,100,0,1,3,0,0,-42,89,-10,-43,53,68,124,107,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
1148,quicksort,0.02,100,0,1,3,0,0,1,95,125,-4,118,9,-122,-60,96,-67,55,19,21,-7,-101,-75,-13,3,-50,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700
1149,quicksort,0.02,100,0,1,3,0,0,-26,118,-112,-63,-123,80,-40,-68,54,98,101,-85,8,90,41,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
1150,quicksort,0.02,100,0,1,3,0,0,68,-69,76,-94,-108,122,23,124,-7,3,-24,110,79,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439
1151,quicksort,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1152,quicksort,0.02,100,0,1,3,0,0,-120,-37,17,101,3,-5,-20,-97,113,122,99,-99,-75,69,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494
1153,quicksort,0.02,100,0,1,3,0,0,-2,126,-51,-44,11,105,-71,-8,88,-53,-71,59,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365
1154,quicksort,0.02,100,0,1,3,0,0,-66,104,109,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
1155,quicksort,0.02,100,0,1,3,0,0,72,19,-72,62,59,-53,48,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256
1156,quicksort,0.02,100,0,1,3,0,0,-30,-126,25,-19,-15,-87,9,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
1157,quicksort,0.02,100,0,1,3,0,0,-64,-6,-71,-28,91,9,46,108,-105,122,85,-70,-42,61,113,-24,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527
1158,quicksort,0.01,100,0,1,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1159,quicksort,0.02,100,0,1,3,0,0,67,-109,-52,19,-40,-78,44,56,-103,38,-18,112,-20,100,-103,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660
1160,quicksort,0.02,100,0,1,3,0,0,-110,-64,114,-110,-69,-23,51,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
1161,quicksort,0.02,100,0,1,3,0,0,-46,8,113,-122,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
1162,quicksort,0.02,100,0,1,3,0,0,21,72,-113,78,41,31,87,-30,-12,61,-69,-94,-91,-20,25,0,74,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560
1163,quicksort,0.02,100,0,1,3,0,0,54,-76,66,-120,-4,7,-36,-25,-71,-122,-80,-57,0,-76,14,58,-16,-64,98,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689
1164,quicksort,0.02,100,0,1,3,0,0,-41,113,56,48,-82,-115,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
1165,quicksort,0.02,100,0,1,3,0,0,87,-99,-17,-124,-57,-50,113,-79,22,91,104,62,-59,126,115,62,17,75,-7,-83,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658
1166,quicksort,0.02,100,0,1,3,0,0,11,-103,-84,1,78,94,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
1167,quicksort,0.02,100,0,1,3,0,0,-100,105,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
1168,quicksort,0.02,100,0,1,3,0,0,-18,-95,1,-53,0,-22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330
1169,quicksort,0.02,100,0,1,3,0,0,47,96,-80,43,106,26,18,-48,-112,75,17,-83,109,-74,77,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614
1170,quicksort,0.02,100,0,1,3,0,0,71,30,91,99,-96,61,101,87,89,82,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330
1171,quicksort,0.02,100,0,1,3,0,0,-1,74,6,-119,-14,6,19,102,-15,59,56,-107,52,16,-103,-122,106,-68,-88,82,-48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722
1172,quicksort,0.02,100,0,1,3,0,0,-70,90,-5,-94,-14,30,94,-31,-69,-64,-108,59,47,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659
1173,quicksort,0.02,100,0,1,3,0,0,-70,-9,-63,-41,-44,119,-87,119,1,69,54,-96,47,-2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503
1174,quicksort,0.02,100,0,1,3,0,0,-67,-93,40,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
1175,quicksort,0.02,100,0,1,3,0,0,-95,-76,32,-24,-99,8,-16,-18,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
1176,quicksort,0.02,100,0,1,3,0,0,-83,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
1177,quicksort,0.02,100,0,1,3,0,0,64,51,117,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
1178,quicksort,0.02,100,0,1,3,0,0,-87,-11,9,-69,90,126,-118,42,-36,5,-42,-60,82,5,-29,-45,17,67,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864
1179,quicksort,0.02,100,0,1,3,0,0,70,55,8,-53,-36,29,88,15,-66,-81,-22,34,-5,-119,-64,-71,-41,-82,53,-96,-60,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940
1180,quicksort,0.02,100,0,1,3,0,0,-47,101,79,-25,113,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253
1181,quicksort,0.02,100,0,1,3,0,0,116,36,98,-65,27,-92,-66,-100,121,-46,107,63,106,-92,9,-43,98,53,-79,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749
1182,quicksort,0.02,100,0,1,3,0,0,80,-122,117,-75,-12,-37,75,77,40,-9,101,45,120,30,99,-36,-98,-120,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729
1183,quicksort,0.02,100,0,1,3,0,0,114,66,81,84,-114,44,33,-33,-35,57,-61,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418
1184,quicksort,0.02,100,0,1,3,0,0,-20,-10,-53,-77,-119,-10,92,14,-119,-73,29,109,-2,50,86,-106,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681
1185,quicksort,0.02,100,0,1,3,0,0,-25,33,76,48,-48,-83,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265
1186,quicksort,0.02,100,0,1,3,0,0,-38,119,-85,-86,-99,65,-104,112,-21,114,59,45,-112,35,-106,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535
1187,quicksort,0.02,100,0,1,3,0,0,100,58,16,-89,87,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
1188,quicksort,0.02,100,0,1,3,0,0,-72,105,-87,114,-107,117,-105,-68,88,89,-73,35,115,-28,-106,-50,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570
1189,quicksort,0.02,100,0,1,3,0,0,98,-96,4,61,5,-39,-118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
1190,quicksort,0.02,100,0,1,3,0,0,-125,-22,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
1191,quicksort,0.02,100,0,1,3,0,0,18,111,-16,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
1192,quicksort,0.02,100,0,1,3,0,0,79,3,-106,-78,-7,123,119,-60,-70,-71,-90,-25,-108,-113,-118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519
1193,quicksort,0.02,100,0,1,3,0,0,-114,-12,-27,-75,42,118,29,-122,6,81,-113,-32,109,-52,-110,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472
1194,quicksort,0.02,100,0,1,3,0,0,-75,51,-54,80,35,70,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
1195,quicksort,0.01,100,0,1,3,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1196,quicksort,0.02,100,0,1,3,0,0,23,59,105,-16,13,50,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
